elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,1590.8,0.0,112.1953125,1800.0390625,1452.08203125,0.0,0.0
1.002,Linux,82.9,18.1,300.09765625,2009.41015625,1452.05859375,0.02734375,51.625
2.003,Linux,68.9,10.5,776.75,2520.05078125,1452.05859375,0.0,410.44140625
3.004,Linux,93.9,13.7,833.86328125,2530.86328125,1452.05859375,0.0,147.75390625
4.006,Linux,84.9,11.9,873.34765625,2572.36328125,1452.05859375,0.0,155.15234375
5.007,Linux,100.9,20.2,936.67578125,2649.22265625,1452.0546875,0.015625,69.828125
6.008,Linux,104.9,15.0,1029.93359375,2718.8828125,1452.0546875,0.00390625,0.0
7.01,Linux,89.9,16.4,1043.53125,2715.10546875,1452.0546875,0.01953125,1.91015625
8.011,Linux,29.0,9.8,1043.58984375,2710.5078125,1452.0390625,0.0,0.0
9.012,Linux,59.9,14.0,1062.69140625,2736.3515625,1452.03515625,0.00390625,0.0
10.013,Linux,40.0,11.1,1062.69140625,2736.34375,1452.03515625,0.00390625,0.0
11.014,Linux,46.9,11.5,1062.69140625,2736.77734375,1452.03515625,0.01171875,0.0390625
12.015,Linux,88.9,14.5,1062.70703125,2734.28515625,1451.72265625,0.0078125,0.0390625
13.016,Linux,45.9,11.8,1062.70703125,2733.3515625,1451.72265625,0.00390625,0.0
14.018,Linux,44.9,11.7,1062.7109375,2730.8984375,1451.71484375,0.0078125,0.0
15.02,Linux,46.9,12.5,1062.7109375,2728.921875,1451.71484375,0.00390625,0.0
16.021,Linux,50.9,34.5,1064.09375,2939.84375,1451.71484375,0.0703125,2.671875
17.023,Linux,40.9,38.8,1064.09375,3064.28125,1451.71484375,0.00390625,0.0
18.024,Linux,40.9,37.4,1064.09375,3170.4140625,1451.71484375,0.00390625,0.0
19.026,Linux,45.9,38.2,1064.09375,3307.96875,1461.21484375,0.00390625,0.0
20.027,Linux,51.9,40.6,1064.09375,3325.8359375,1461.21484375,0.00390625,0.0
21.029,Linux,43.9,36.6,1064.09375,3338.875,1461.21484375,0.00390625,0.0
22.031,Linux,43.9,44.7,1064.09375,3365.234375,1456.515625,0.00390625,0.0
23.032,Linux,50.9,46.4,1064.09375,3371.95703125,1455.42578125,0.0078125,0.0
24.034,Linux,50.9,37.3,1064.09375,3416.11328125,1455.42578125,0.00390625,0.0
25.035,Linux,47.9,37.2,1064.09375,3464.84375,1455.42578125,0.00390625,0.0
26.036,Linux,50.0,38.4,1064.09765625,3498.03515625,1455.42578125,0.00390625,0.0
27.037,Linux,49.9,38.6,1064.09765625,3604.4296875,1455.42578125,0.00390625,0.0
28.039,Linux,48.9,38.7,1064.09765625,3689.48828125,1455.42578125,0.00390625,0.0
29.04,Linux,51.9,39.1,1064.1015625,3787.13671875,1455.42578125,0.00390625,0.0
30.042,Linux,50.9,38.5,1064.1015625,3831.34375,1455.42578125,0.00390625,0.0
31.044,Linux,52.9,38.2,1064.1015625,3912.78515625,1455.41796875,0.00390625,0.0
32.046,Linux,50.9,38.7,1064.1015625,3939.6953125,1455.41796875,0.00390625,0.0
33.047,Linux,52.9,39.4,1064.1015625,3986.71484375,1455.4140625,0.00390625,0.0
34.05,Linux,55.9,39.5,1064.10546875,4038.7890625,1455.4140625,0.00390625,0.0
35.052,Linux,49.9,38.8,1064.10546875,4087.03125,1455.4140625,0.00390625,0.0
36.054,Linux,46.9,36.9,1064.10546875,4293.36328125,1515.26171875,0.0078125,0.0
37.056,Linux,42.9,36.3,1064.10546875,4320.58203125,1515.26171875,0.00390625,0.0
38.057,Linux,41.0,35.9,1064.08984375,4408.125,1515.26171875,0.00390625,0.0
39.059,Linux,47.9,37.1,1064.03125,4507.3984375,1515.26171875,0.00390625,0.0
40.06,Linux,41.9,36.1,1058.1796875,4578.94921875,1523.44140625,0.00390625,0.0
41.061,Linux,45.0,36.2,1029.703125,4661.796875,1523.43359375,0.00390625,0.09375
42.063,Linux,43.9,36.0,1028.9140625,4717.87109375,1523.43359375,0.0078125,0.046875
43.064,Linux,48.9,37.9,1028.9140625,4724.78515625,1534.91796875,0.00390625,0.0859375
44.066,Linux,44.9,28.1,1028.9140625,4774.27734375,1606.8203125,0.00390625,0.0
45.066,Linux,44.0,25.8,960.9375,4778.13671875,1682.8046875,0.00390625,0.00390625
46.068,Linux,47.9,25.9,938.74609375,4774.37109375,1705.1640625,0.0078125,0.5703125
47.07,Linux,47.9,18.1,938.7578125,4770.51953125,1705.15625,0.0078125,0.13671875
48.071,Linux,61.9,16.0,930.49609375,4760.72265625,1716.734375,0.28515625,3.76953125
49.072,Linux,97.9,17.3,924.890625,4752.890625,1728.4296875,0.00390625,25.3203125
50.073,Linux,56.9,10.9,923.48046875,4748.12890625,1731.38671875,0.00390625,62.4765625
51.074,Linux,81.9,14.5,922.3046875,4744.5703125,1732.5546875,0.0,20.51171875
52.075,Linux,88.9,15.3,922.45703125,4743.59765625,1732.4375,0.0,14.66015625
53.076,Linux,85.9,15.8,890.859375,4711.3359375,1769.58203125,0.0,127.48046875
54.078,Linux,96.9,16.7,875.08203125,4697.1953125,1803.67578125,0.0,72.0234375
55.079,Linux,94.9,16.3,859.01171875,4683.19140625,1847.09375,0.0,73.0390625
56.081,Linux,99.9,17.4,846.83203125,4674.6953125,1885.5859375,0.0,57.3984375
57.082,Linux,98.8,17.7,833.8203125,4657.00390625,1944.359375,0.0,53.98046875
58.084,Linux,100.8,17.4,819.07421875,4641.2421875,1988.90625,0.0,60.6796875
59.085,Linux,98.9,17.1,805.17578125,4627.67578125,2052.65625,0.0,52.52734375
60.087,Linux,99.8,17.1,789.80859375,4617.17578125,2109.19921875,0.0,53.5390625
61.088,Linux,100.8,17.5,831.45703125,4602.97265625,2174.5546875,0.0,53.2890625
62.09,Linux,95.9,16.7,840.64453125,4594.95703125,2194.296875,0.0,51.265625
63.091,Linux,96.8,16.9,860.80859375,4586.0234375,2222.1875,0.0,49.55078125
64.093,Linux,97.9,17.0,888.03125,4577.1015625,2259.3046875,0.0,50.71484375
65.094,Linux,97.9,17.0,901.5625,4568.0859375,2284.3671875,0.0,51.390625
66.096,Linux,97.8,16.6,996.36328125,4553.4296875,2391.65234375,0.00390625,48.60546875
67.097,Linux,104.9,17.6,1023.875,4549.03515625,2421.77734375,0.015625,16.21875
68.099,Linux,108.9,17.3,1023.875,4547.31640625,2422.4765625,0.0,0.0
69.1,Linux,107.8,17.3,1023.875,4546.24609375,2422.4765625,0.0,0.0
70.102,Linux,107.8,17.0,1023.875,4545.25,2422.45703125,0.0,0.0
71.103,Linux,107.8,17.5,1034.96875,4544.40234375,2433.2265625,0.0,0.65625
72.105,Linux,107.9,17.0,1034.96875,4544.32421875,2433.2265625,0.0,0.0
