elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,0.0,0.0,25.41015625,1886.71875,1006.640625,0.0,0.2421875
1.001,Linux,77.9,29.5,174.7890625,2002.68359375,1006.27734375,0.015625,54.8203125
2.003,Linux,84.9,13.7,465.36328125,2259.25,1006.27734375,0.015625,213.5234375
3.004,Linux,75.9,11.4,825.10546875,2536.1796875,1008.87890625,0.0,353.4765625
4.006,Linux,102.9,15.5,869.91796875,2516.2421875,1008.87890625,0.0,35.59375
5.007,Linux,78.9,12.0,886.609375,2533.6796875,1008.87890625,0.015625,200.63671875
6.008,Linux,117.9,25.1,973.45703125,2591.3984375,1097.6796875,0.0,0.0
7.009,Linux,105.9,16.2,1021.0234375,2636.98828125,1158.16015625,0.00390625,1.85546875
8.011,Linux,86.9,16.9,1017.34765625,2640.3125,1176.27734375,0.01953125,3.37890625
9.012,Linux,31.0,9.2,1017.37109375,2640.52734375,1176.12109375,0.00390625,0.02734375
10.012,Linux,47.0,11.6,1016.72265625,2640.5234375,1182.84375,0.0,0.0078125
11.013,Linux,50.9,13.4,1017.1640625,2640.72265625,1195.58203125,0.00390625,0.33203125
12.015,Linux,40.9,11.4,1016.75390625,2640.75,1196.00390625,0.00390625,0.125
13.016,Linux,47.9,11.9,1016.390625,2640.3359375,1196.3671875,0.01171875,0.03515625
14.017,Linux,61.9,12.7,1016.39453125,2640.07421875,1196.2890625,0.0078125,0.140625
15.019,Linux,65.9,13.4,1015.22265625,2644.30078125,1196.765625,0.00390625,0.05078125
16.02,Linux,46.9,11.0,1015.40234375,2643.234375,1196.61328125,0.00390625,0.1875
17.022,Linux,45.9,11.6,1015.40234375,2642.765625,1196.6015625,0.00390625,0.12109375
18.024,Linux,46.9,11.7,1015.41015625,2642.30859375,1196.55859375,0.00390625,0.015625
19.025,Linux,50.9,12.6,1015.42578125,2642.65625,1196.484375,0.0078125,0.01171875
20.026,Linux,56.9,14.9,1000.66796875,2642.21484375,1213.578125,0.0703125,0.51953125
21.027,Linux,50.0,41.0,791.6875,2604.4765625,1422.00390625,0.00390625,0.37890625
22.028,Linux,47.0,49.7,704.14453125,2655.4296875,1538.1875,0.00390625,0.4375
23.029,Linux,45.9,45.8,697.41015625,2654.8125,1543.21875,0.00390625,0.1953125
24.031,Linux,45.9,36.9,594.0546875,2740.26171875,1660.828125,0.0078125,0.015625
25.032,Linux,50.9,40.7,594.0859375,2819.33984375,1660.79296875,0.00390625,0.01171875
26.034,Linux,47.9,40.4,594.12109375,2819.4140625,1660.76171875,0.00390625,0.0
27.035,Linux,47.9,35.7,594.125,2828.73046875,1660.6953125,0.00390625,0.0
28.036,Linux,38.9,34.8,594.1328125,2828.88671875,1660.6953125,0.00390625,0.01171875
29.039,Linux,49.9,38.9,594.1328125,2853.68359375,1660.69140625,0.00390625,0.0
30.041,Linux,50.9,38.0,594.13671875,2906.96875,1660.69140625,0.00390625,0.0
31.042,Linux,45.9,39.3,594.13671875,2975.14453125,1660.5390625,0.00390625,0.0
32.044,Linux,49.9,39.1,594.13671875,3054.25,1660.5390625,0.00390625,0.0
33.046,Linux,48.9,39.6,594.140625,3136.44921875,1660.45703125,0.00390625,0.09765625
34.047,Linux,48.9,40.2,594.19921875,3239.546875,1660.17578125,0.00390625,0.078125
35.049,Linux,51.9,40.1,594.20703125,3328.47265625,1659.40234375,0.00390625,0.01171875
36.05,Linux,45.9,38.8,594.20703125,3393.9375,1659.375,0.00390625,0.01171875
37.053,Linux,50.9,39.4,594.20703125,3449.43359375,1659.375,0.00390625,0.0
38.055,Linux,49.9,40.8,594.2421875,3489.35546875,1659.34375,0.00390625,0.0234375
39.057,Linux,52.9,41.2,594.2421875,3537.50390625,1659.29296875,0.00390625,0.0
40.059,Linux,51.9,40.1,594.2421875,3572.77734375,1659.23046875,0.0078125,0.0
41.06,Linux,47.9,39.6,594.2421875,3777.73046875,1659.22265625,0.00390625,0.0
42.061,Linux,43.0,37.9,594.2421875,3860.875,1659.22265625,0.00390625,0.0
43.063,Linux,39.9,36.1,594.24609375,3938.89453125,1663.27734375,0.00390625,0.0234375
44.064,Linux,40.9,35.4,594.24609375,4041.87109375,1663.27734375,0.00390625,0.0
45.065,Linux,40.0,36.0,594.25,4131.36328125,1663.27734375,0.00390625,0.0
46.066,Linux,41.0,36.4,594.26953125,4227.47265625,1663.2578125,0.00390625,0.01171875
47.067,Linux,43.9,37.4,594.26953125,4251.26953125,1663.2578125,0.0078125,0.09765625
48.069,Linux,47.0,37.4,594.26953125,4251.0078125,1663.2578125,0.00390625,0.09375
49.07,Linux,40.9,25.2,594.26953125,4342.1796875,1663.2578125,0.00390625,0.0
50.072,Linux,41.9,25.0,594.26953125,4462.48046875,1663.2578125,0.00390625,0.0625
51.074,Linux,43.9,26.5,594.26953125,4499.2890625,1663.2578125,0.00390625,0.0
52.076,Linux,47.9,19.7,594.26953125,4495.73828125,1663.2578125,0.00390625,0.0
53.077,Linux,49.9,16.7,596.83984375,4497.30859375,1662.55078125,0.28125,1.20703125
54.079,Linux,100.9,18.9,613.59765625,4514.7890625,1649.9765625,0.00390625,18.66015625
55.08,Linux,98.9,17.7,617.9375,4518.0078125,1645.73046875,0.0078125,18.55078125
56.081,Linux,104.8,16.7,618.16015625,4511.59765625,1645.4140625,0.0,1.8984375
57.083,Linux,89.9,16.7,625.60546875,4513.60546875,1644.74609375,0.0,134.00390625
58.084,Linux,93.9,16.4,649.3046875,4520.609375,1643.23046875,0.0,94.22265625
59.085,Linux,98.9,16.9,647.8828125,4516.2890625,1681.23046875,0.0,47.4375
60.087,Linux,92.9,15.9,608.625,4472.44921875,1757.9609375,0.0,49.52734375
61.088,Linux,93.9,16.8,638.67578125,4447.37109375,1835.4453125,0.0,47.71875
62.089,Linux,96.9,17.3,652.69140625,4377.875,1925.265625,0.0,52.85546875
63.09,Linux,94.9,16.6,688.265625,4322.4375,2022.671875,0.0,47.16015625
64.091,Linux,98.9,17.9,737.984375,4278.3125,2115.3125,0.0,47.03125
65.092,Linux,99.9,17.0,767.15234375,4233.140625,2192.3125,0.0,48.89453125
66.094,Linux,98.8,16.8,809.25390625,4184.140625,2278.85546875,0.0,50.75390625
67.096,Linux,97.9,16.4,823.34375,4151.37109375,2334.65625,0.0,45.703125
68.097,Linux,97.8,16.4,846.3359375,4116.4453125,2398.44921875,0.0,42.9921875
69.098,Linux,99.9,18.2,868.5390625,4072.59765625,2464.29296875,0.0,44.33984375
70.1,Linux,98.9,17.1,880.83984375,4036.30078125,2519.76171875,0.0,44.609375
71.101,Linux,96.8,17.2,953.75390625,3980.4765625,2638.0546875,0.0,42.3671875
72.102,Linux,100.9,19.0,955.05859375,3940.9140625,2703.54296875,0.015625,29.94921875
73.104,Linux,107.8,17.3,952.81640625,3935.453125,2702.44921875,0.0,0.0
74.105,Linux,106.9,16.9,950.80859375,3929.4296875,2701.546875,0.0,0.0
75.106,Linux,106.9,17.2,949.69921875,3923.11328125,2701.90234375,0.0,0.0
76.107,Linux,108.9,17.3,951.8828125,3926.43359375,2712.91796875,0.0,0.140625
77.108,Linux,107.9,17.2,951.28515625,3926.45703125,2712.9453125,0.0,0.41015625
78.109,Linux,106.9,17.0,950.28515625,3926.328125,2713.1875,0.0,0.0
79.111,Linux,107.9,16.9,948.7421875,3924.71484375,2712.24609375,0.0,0.0
80.112,Linux,106.9,17.0,947.19140625,3923.58984375,2712.578125,0.0,0.0
81.113,Linux,108.9,17.4,945.71875,3921.78125,2715.0078125,0.0,2.83203125
82.115,Linux,107.9,17.2,945.71875,3921.3515625,2714.95703125,0.0,0.0
83.116,Linux,107.9,17.1,945.71875,3921.328125,2714.8515625,0.0,0.0
84.118,Linux,107.8,17.4,945.71875,3921.56640625,2714.76953125,0.0,0.0
85.119,Linux,109.9,17.8,944.0546875,3918.48046875,2718.54296875,0.00390625,4.4609375
86.12,Linux,106.9,17.4,944.0546875,3918.0625,2718.4375,0.0,0.0
87.121,Linux,108.9,17.4,944.0546875,3918.28125,2718.43359375,0.0,0.0
88.123,Linux,107.9,17.2,944.0546875,3918.2734375,2718.32421875,0.0,0.0
89.124,Linux,107.9,17.3,943.671875,3917.6875,2718.7890625,0.0,0.0
90.125,Linux,107.9,17.2,943.671875,3917.6875,2718.75,0.0,0.0
91.126,Linux,107.9,20.1,941.6953125,3918.203125,2719.29296875,0.00390625,0.640625
92.127,Linux,145.8,32.3,934.890625,3883.28515625,2775.48828125,0.0078125,44.7578125
93.128,Linux,86.9,22.8,935.2578125,3882.18359375,2775.0390625,0.00390625,3.5625
94.13,Linux,78.9,20.1,935.6015625,3880.31640625,2772.61328125,0.0078125,7.08203125
95.131,Linux,85.9,21.1,935.12890625,3879.16015625,2772.16796875,0.00390625,2.3125
96.133,Linux,79.9,21.4,935.4609375,3878.91015625,2771.43359375,0.0,0.98828125
97.135,Linux,86.8,23.7,934.76171875,3878.5546875,2771.84765625,0.00390625,0.2578125
98.137,Linux,92.8,24.5,933.8359375,3878.140625,2773.83203125,0.00390625,1.4140625
99.139,Linux,90.8,24.4,930.484375,3873.01953125,2776.99609375,0.00390625,0.5
100.14,Linux,82.9,22.7,930.49609375,3873.40625,2776.27734375,0.00390625,0.00390625
101.142,Linux,82.8,22.7,930.49609375,3873.6484375,2775.85546875,0.00390625,0.0
102.144,Linux,82.8,22.6,930.51953125,3873.64453125,2775.59765625,0.00390625,0.0234375
103.145,Linux,81.9,23.4,930.6171875,3873.89453125,2775.4296875,0.0078125,0.41015625
104.147,Linux,81.9,21.1,930.62890625,3873.7109375,2775.3125,0.0078125,0.16015625
105.148,Linux,85.9,22.8,930.80078125,3873.92578125,2775.3046875,0.00390625,0.68359375
106.149,Linux,90.9,22.9,927.5,3853.96875,2787.6328125,0.00390625,2.57421875
107.151,Linux,68.9,19.5,927.51171875,3854.13671875,2787.51171875,0.00390625,0.23046875
108.152,Linux,72.9,20.2,926.73828125,3853.94921875,2788.578125,0.0078125,0.4296875
109.153,Linux,84.9,22.2,926.4140625,3853.7890625,2788.65625,0.00390625,0.140625
110.154,Linux,84.9,22.0,926.50390625,3853.75390625,2788.33984375,0.00390625,0.26953125
111.155,Linux,112.9,27.9,916.8984375,3822.1875,2818.00390625,0.00390625,10.07421875
112.156,Linux,92.9,23.1,917.13671875,3815.1875,2826.421875,0.00390625,0.46484375
113.158,Linux,91.9,23.7,916.72265625,3814.7421875,2826.5625,0.00390625,0.015625
114.16,Linux,89.8,22.8,916.33203125,3814.73046875,2827.09375,0.00390625,0.12109375
115.162,Linux,92.8,22.6,916.48828125,3814.84765625,2827.02734375,0.0078125,0.30078125
116.163,Linux,91.9,22.6,915.98828125,3815.01171875,2828.04296875,0.00390625,0.36328125
117.165,Linux,85.9,21.5,916.0,3819.19140625,2828.00390625,0.00390625,0.046875
118.166,Linux,84.9,21.9,916.0078125,3819.19140625,2827.99609375,0.00390625,0.01171875
119.168,Linux,88.8,21.8,916.01171875,3823.43359375,2827.94140625,0.00390625,0.00390625
120.17,Linux,87.8,22.0,915.59375,3824.0,2828.28125,0.00390625,0.0
121.171,Linux,88.9,21.5,915.5703125,3822.50390625,2829.8125,0.00390625,0.0
122.172,Linux,84.9,21.5,915.578125,3822.5,2829.76953125,0.00390625,0.14453125
123.173,Linux,86.9,22.5,915.5859375,3822.49609375,2829.7421875,0.00390625,0.0078125
124.174,Linux,83.9,20.4,915.5859375,3822.484375,2829.734375,0.00390625,0.0
125.176,Linux,85.9,21.7,915.5859375,3822.484375,2829.72265625,0.00390625,0.125
126.177,Linux,86.9,22.2,916.07421875,3819.43359375,2830.9375,0.00390625,0.00390625
127.178,Linux,87.9,22.0,916.12890625,3819.3203125,2830.8125,0.00390625,0.078125
128.18,Linux,88.9,22.2,915.73828125,3819.2578125,2831.1953125,0.00390625,0.25
129.182,Linux,88.9,22.4,915.78515625,3819.40625,2831.1875,0.00390625,0.20703125
130.183,Linux,87.8,22.3,915.8046875,3819.28125,2831.16796875,0.00390625,0.05078125
131.185,Linux,85.8,22.2,915.171875,3815.63671875,2831.8046875,0.00390625,0.234375
132.187,Linux,87.8,22.1,915.171875,3819.625,2831.8046875,0.00390625,0.0
133.189,Linux,97.8,23.0,914.765625,3820.0390625,2832.25390625,0.00390625,0.35546875
134.191,Linux,91.8,22.9,914.8125,3820.3828125,2832.2421875,0.0078125,0.078125
135.192,Linux,91.9,22.5,914.81640625,3808.91796875,2840.51171875,0.00390625,0.00390625
136.193,Linux,85.9,22.3,914.81640625,3808.91015625,2840.50390625,0.00390625,0.0
137.195,Linux,86.8,21.4,914.81640625,3808.90234375,2840.50390625,0.00390625,0.0
138.197,Linux,83.9,21.8,913.265625,3808.8984375,2842.609375,0.00390625,2.328125
139.198,Linux,82.9,21.7,912.34375,3809.796875,2844.81640625,0.00390625,1.05859375
140.199,Linux,86.9,21.7,912.34375,3809.81640625,2844.80078125,0.00390625,0.03125
141.201,Linux,93.9,22.8,912.34375,3810.03125,2844.7578125,0.00390625,0.0
142.202,Linux,87.9,22.4,912.3515625,3810.02734375,2844.73828125,0.00390625,0.01953125
143.203,Linux,85.9,22.1,911.984375,3810.26171875,2845.1796875,0.00390625,0.0
144.205,Linux,84.8,21.5,911.984375,3810.2578125,2845.1796875,0.00390625,0.0
145.206,Linux,84.9,21.3,911.984375,3810.25390625,2845.16796875,0.00390625,0.19140625
146.208,Linux,83.9,21.3,911.984375,3810.1796875,2845.16796875,0.0078125,0.0
147.21,Linux,84.9,22.5,911.9921875,3810.37890625,2845.1484375,0.00390625,0.06640625
148.211,Linux,96.8,24.5,907.55859375,3807.66796875,2851.22265625,0.00390625,5.98828125
149.213,Linux,90.8,23.4,907.57421875,3807.9140625,2851.19140625,0.00390625,0.0
150.215,Linux,90.9,23.4,911.5078125,3812.0625,2854.265625,0.00390625,5.20703125
151.216,Linux,90.8,24.7,913.48046875,3803.74609375,2860.91015625,0.00390625,2.20703125
152.218,Linux,87.9,23.0,913.48046875,3803.74609375,2860.74609375,0.00390625,0.0
153.219,Linux,90.9,22.8,913.48046875,3804.44921875,2860.1171875,0.0078125,0.0
154.221,Linux,91.8,23.6,913.484375,3804.4453125,2860.04296875,0.00390625,0.0
155.222,Linux,88.9,22.8,913.48828125,3804.44140625,2859.8359375,0.00390625,0.0
156.223,Linux,82.9,21.9,914.125,3805.00390625,2859.95703125,0.00390625,0.703125
157.224,Linux,83.9,23.3,916.15234375,3806.48046875,2867.45703125,0.00390625,1.55859375
158.225,Linux,81.9,21.7,916.1640625,3806.7421875,2867.359375,0.00390625,0.15625
159.227,Linux,85.9,22.0,916.16796875,3807.0,2867.33203125,0.0078125,0.171875
160.228,Linux,88.8,22.4,916.16796875,3806.91796875,2868.15234375,0.00390625,0.0
161.23,Linux,83.9,22.2,916.171875,3805.484375,2868.70703125,0.00390625,0.25
162.231,Linux,96.9,23.8,916.1875,3805.65625,2868.6875,0.00390625,0.01953125
163.232,Linux,86.9,22.2,916.27734375,3806.03515625,2868.5078125,0.00390625,0.1953125
164.233,Linux,87.9,23.7,916.6875,3806.39453125,2869.0703125,0.00390625,0.63671875
165.235,Linux,92.8,23.6,916.70703125,3804.984375,2869.69140625,0.00390625,0.39453125
166.237,Linux,96.8,24.2,916.71875,3805.44140625,2869.54296875,0.0078125,0.21875
167.239,Linux,97.9,24.1,918.03125,3803.8125,2873.484375,0.00390625,1.671875
168.24,Linux,91.8,23.4,918.34765625,3803.66796875,2873.94140625,0.00390625,0.5
169.242,Linux,96.8,24.2,920.66796875,3797.328125,2878.671875,0.00390625,2.53515625
170.243,Linux,101.8,25.5,921.00390625,3791.92578125,2886.57421875,0.0078125,7.91015625
171.246,Linux,89.8,21.6,921.01171875,3792.12890625,2886.44921875,0.00390625,0.0
172.247,Linux,89.8,21.1,921.015625,3792.91796875,2886.4453125,0.00390625,0.125
173.249,Linux,88.9,19.6,921.01953125,3792.91796875,2886.44140625,0.00390625,0.0
174.251,Linux,84.9,20.0,921.02734375,3792.90625,2886.4296875,0.00390625,0.0
175.252,Linux,94.8,21.4,921.03125,3792.90234375,2886.42578125,0.00390625,0.0
176.254,Linux,96.8,23.8,921.234375,3792.8203125,2886.83203125,0.00390625,0.41796875
177.256,Linux,94.8,23.0,921.27734375,3792.81640625,2886.796875,0.0078125,0.0234375
178.258,Linux,99.8,24.7,921.40625,3792.83203125,2887.1640625,0.00390625,0.109375
179.259,Linux,97.8,24.5,921.45703125,3792.69140625,2887.10546875,0.00390625,0.0234375
180.261,Linux,98.8,24.5,921.48828125,3792.8125,2887.08203125,0.00390625,0.10546875
181.262,Linux,101.8,24.6,921.51953125,3792.48046875,2887.0703125,0.00390625,0.0
182.264,Linux,100.8,24.2,921.55859375,3793.05078125,2887.0546875,0.00390625,0.1484375
183.266,Linux,103.8,24.2,921.74609375,3793.01953125,2888.5,0.00390625,0.34765625
184.268,Linux,103.8,24.2,921.78515625,3793.23046875,2888.46484375,0.00390625,0.01953125
185.269,Linux,97.9,23.8,921.796875,3793.2109375,2888.4453125,0.00390625,0.0078125
186.27,Linux,101.9,25.0,921.80078125,3793.203125,2888.421875,0.00390625,0.12109375
187.271,Linux,97.9,23.9,921.81640625,3793.0703125,2888.421875,0.00390625,0.0078125
188.273,Linux,91.8,23.0,921.8203125,3793.05859375,2888.41796875,0.00390625,0.00390625
189.275,Linux,99.8,24.7,921.828125,3792.1328125,2889.59765625,0.00390625,0.3984375
190.277,Linux,99.8,24.1,921.83984375,3791.8125,2890.19921875,0.00390625,0.515625
191.279,Linux,108.8,25.6,921.8828125,3790.86328125,2891.375,0.00390625,1.12109375
192.281,Linux,96.8,23.5,921.90234375,3790.51171875,2891.42578125,0.00390625,0.11328125
193.282,Linux,102.9,27.8,922.03515625,3789.85546875,2894.58203125,0.00390625,3.140625
194.283,Linux,110.9,29.8,922.0390625,3789.80859375,2894.234375,0.00390625,0.0
195.284,Linux,103.8,28.9,922.046875,3790.48828125,2894.13671875,0.00390625,0.00390625
196.286,Linux,104.8,29.5,922.62109375,3789.25390625,2898.76953125,0.0078125,0.765625
197.287,Linux,105.9,30.2,922.76171875,3789.1953125,2898.5,0.0078125,0.28515625
198.289,Linux,103.8,29.6,922.76171875,3789.18359375,2898.125,0.00390625,0.0
199.29,Linux,102.8,28.6,922.76953125,3789.38671875,2898.08984375,0.00390625,0.21875
200.292,Linux,98.8,24.9,922.77734375,3789.125,2898.0703125,0.00390625,0.0625
201.294,Linux,103.8,25.6,922.93359375,3789.03125,2898.02734375,0.00390625,0.30859375
202.295,Linux,105.8,27.0,922.9375,3789.2265625,2898.01171875,0.00390625,0.16015625
203.297,Linux,102.8,24.9,922.94140625,3789.08984375,2897.99609375,0.00390625,0.0
204.299,Linux,103.8,25.9,923.2734375,3789.14453125,2897.98828125,0.00390625,0.3671875
205.301,Linux,103.8,26.1,923.2734375,3789.1328125,2897.95703125,0.00390625,0.0
206.302,Linux,105.9,25.4,923.2734375,3789.12890625,2897.95703125,0.00390625,0.0
207.303,Linux,109.9,26.8,923.28515625,3789.12890625,2897.9453125,0.0078125,0.0
208.304,Linux,105.9,26.1,923.28515625,3788.8515625,2897.94140625,0.00390625,0.0
209.306,Linux,102.8,26.0,923.296875,3788.73046875,2897.9296875,0.00390625,0.0
210.308,Linux,102.8,24.8,923.3515625,3788.7265625,2897.92578125,0.00390625,0.04296875
211.309,Linux,105.9,25.0,923.3515625,3788.6796875,2898.4375,0.00390625,0.0
212.31,Linux,105.9,26.7,923.35546875,3788.671875,2898.42578125,0.00390625,0.0
213.312,Linux,104.8,25.7,923.4609375,3788.78515625,2898.40234375,0.00390625,0.234375
214.314,Linux,105.8,25.4,923.4765625,3788.4375,2898.375,0.00390625,0.015625
215.316,Linux,110.8,26.5,923.75390625,3736.79296875,2911.46875,0.0078125,4.06640625
216.318,Linux,101.8,23.3,923.7578125,3737.87890625,2911.45703125,0.00390625,0.0
217.319,Linux,98.9,22.4,923.76171875,3738.1796875,2912.00390625,0.00390625,0.0
218.32,Linux,105.9,24.3,923.76171875,3738.34765625,2912.0,0.00390625,0.15625
219.321,Linux,107.9,27.3,923.76171875,3738.90234375,2911.9765625,0.00390625,0.0
220.322,Linux,114.9,26.4,928.8125,3739.421875,2927.8359375,0.00390625,10.6328125
221.324,Linux,104.8,26.1,928.82421875,3739.73828125,2927.7890625,0.00390625,0.01171875
222.325,Linux,100.8,26.9,928.828125,3740.07421875,2927.78515625,0.00390625,0.0
223.327,Linux,104.8,25.9,928.8359375,3740.43359375,2928.453125,0.00390625,0.40625
224.329,Linux,107.8,26.0,928.83984375,3740.84765625,2928.44140625,0.00390625,0.0
225.331,Linux,107.8,26.8,928.85546875,3741.0703125,2928.4296875,0.00390625,0.0
226.333,Linux,104.8,26.8,928.85546875,3725.375,2938.453125,0.00390625,0.0
227.334,Linux,96.8,24.5,928.85546875,3726.05859375,2938.4453125,0.00390625,0.0
228.336,Linux,107.8,25.7,928.859375,3726.1484375,2938.44140625,0.00390625,0.03125
229.338,Linux,105.9,25.5,928.86328125,3726.3203125,2938.4375,0.0078125,0.0
230.34,Linux,107.8,25.1,928.86328125,3726.796875,2938.4375,0.00390625,0.0625
231.341,Linux,104.8,24.6,928.86328125,3726.7890625,2938.4375,0.00390625,0.0
232.344,Linux,108.8,25.5,928.86328125,3726.7890625,2938.40234375,0.00390625,0.0
233.345,Linux,108.9,25.9,928.8671875,3727.1953125,2938.3984375,0.00390625,0.0
234.346,Linux,102.9,25.7,928.8828125,3727.4296875,2938.95703125,0.00390625,0.015625
235.348,Linux,98.9,24.0,928.8984375,3727.4765625,2938.9140625,0.00390625,0.0
236.348,Linux,102.9,24.8,928.921875,3728.06640625,2938.90625,0.0078125,0.1015625
237.35,Linux,107.9,25.1,929.05078125,3728.63671875,2938.8984375,0.00390625,0.265625
238.351,Linux,106.9,26.8,929.0546875,3728.57421875,2938.89453125,0.0078125,0.0
