elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,0.0,0.0,112.8828125,1806.1875,1219.90625,0.0,0.0
1.001,Linux,77.9,29.8,231.78515625,1964.8203125,1219.33203125,0.03125,2.0546875
2.003,Linux,72.9,10.7,697.59765625,2421.640625,1219.33203125,0.0,368.1953125
3.004,Linux,88.9,12.5,833.04296875,2570.3828125,1219.33203125,0.0,219.04296875
4.005,Linux,94.9,13.5,873.75390625,2567.73046875,1219.33203125,0.0,71.796875
5.006,Linux,89.9,22.4,906.484375,2537.08984375,1220.23828125,0.015625,160.3125
6.008,Linux,104.8,16.0,1025.68359375,2647.23046875,1220.23828125,0.00390625,0.0
7.01,Linux,106.8,19.5,1044.58984375,2673.9921875,1220.234375,0.01171875,3.00390625
8.011,Linux,31.0,9.9,1044.62109375,2667.56640625,1220.234375,0.0078125,0.0
9.013,Linux,52.9,13.1,1057.578125,2680.984375,1220.234375,0.00390625,0.0
10.014,Linux,40.9,11.8,1057.578125,2680.96875,1220.23046875,0.00390625,0.0
11.016,Linux,40.9,11.7,1057.578125,2680.9609375,1220.2265625,0.00390625,0.0
12.017,Linux,44.9,12.8,1057.578125,2681.17578125,1220.2265625,0.00390625,0.0
13.019,Linux,46.9,12.3,1057.578125,2681.11328125,1220.2265625,0.01171875,0.1484375
14.02,Linux,90.9,14.5,1057.59375,2684.35546875,1219.89453125,0.00390625,0.03515625
15.021,Linux,45.0,10.6,1057.59375,2680.3359375,1219.89453125,0.00390625,0.0
16.022,Linux,45.0,11.4,1057.59375,2676.65234375,1219.89453125,0.0078125,0.12109375
17.023,Linux,43.9,11.2,1057.59375,2673.34375,1219.89453125,0.00390625,0.0
18.025,Linux,48.9,11.8,1057.59375,2671.08203125,1219.89453125,0.0078125,0.0
19.026,Linux,46.9,11.8,1057.59375,2669.43359375,1219.89453125,0.00390625,0.0
20.027,Linux,41.9,11.0,1057.59375,2668.17578125,1219.8828125,0.00390625,0.0
21.029,Linux,46.9,11.5,1057.59375,2667.046875,1219.8828125,0.00390625,0.0
22.031,Linux,44.9,20.0,1057.59375,2658.453125,1216.24609375,0.00390625,0.0
23.032,Linux,43.9,17.6,1057.59375,2658.359375,1216.17578125,0.00390625,0.0
24.034,Linux,39.9,10.5,1057.59375,2658.63671875,1216.10546875,0.00390625,0.0
25.035,Linux,44.9,12.9,1057.59375,2658.5703125,1216.10546875,0.00390625,0.0
26.036,Linux,44.9,12.3,1057.6015625,2659.65234375,1216.10546875,0.0078125,0.0
27.038,Linux,54.9,33.8,1059.015625,2825.30078125,1216.10546875,0.0703125,0.0
28.039,Linux,44.9,40.3,1058.82421875,2981.0234375,1216.10546875,0.00390625,0.0
29.04,Linux,43.0,41.7,1058.82421875,3037.3203125,1216.10546875,0.00390625,0.0
30.041,Linux,45.9,38.2,1058.82421875,3220.83984375,1216.10546875,0.00390625,0.0
31.043,Linux,52.9,43.5,1058.82421875,3266.51171875,1216.10546875,0.00390625,0.0
32.044,Linux,43.9,39.6,1058.82421875,3277.79296875,1216.10546875,0.00390625,0.0
33.045,Linux,40.9,36.5,1058.82421875,3283.7890625,1216.10546875,0.00390625,0.0
34.046,Linux,48.0,37.8,1058.82421875,3293.828125,1216.1015625,0.00390625,0.0
35.047,Linux,51.0,37.0,1058.82421875,3329.1875,1216.1015625,0.00390625,0.0
36.049,Linux,45.9,37.3,1058.82421875,3383.87109375,1216.1015625,0.00390625,0.0
37.051,Linux,48.9,39.4,1058.82421875,3448.84375,1216.1015625,0.00390625,0.0
38.053,Linux,53.9,38.8,1058.82421875,3552.30859375,1216.1015625,0.00390625,0.09375
39.055,Linux,49.9,37.5,1058.82421875,3627.87890625,1216.1015625,0.0078125,0.1015625
40.057,Linux,51.9,38.3,1058.82421875,3722.66796875,1216.1015625,0.00390625,0.0625
41.058,Linux,51.9,38.0,1058.82421875,3797.015625,1216.1015625,0.00390625,0.0625
42.062,Linux,52.8,39.3,1058.82421875,3885.4453125,1216.1015625,0.00390625,0.0390625
