os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 3450U with Radeon Vega Mobile Gfx,Radeon Vega Series / Radeon Vega Mobile Series,5948644,6.17.0-35-generic,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
0.763533,1309.7,16.6357,9,57,57,200,0,0.748478,0,2.60919,5104865390
2.10518,475.019,21.6475,3,58,58,200,0,0.770218,0,2.76419,5579880073
276.681,3.61426,21.6475,3,58,58,200,0,0.770218,0,2.76419,5583497928
59.9119,16.6912,21.6475,3,58,58,200,0,0.770218,0,2.76419,5600188861
52.3323,19.1087,21.6475,3,58,58,200,0,0.770218,0,2.76419,5619300723
22.3473,44.7482,18.1818,31,59,59,200,0,0.811241,0,2.79379,5664048656
141.599,7.06222,18.1818,31,59,59,200,0,0.811241,0,2.79379,5671112717
71.8701,13.914,18.1818,31,59,59,200,0,0.811241,0,2.79379,5685024517
54.0938,18.4864,18.1818,31,59,59,200,0,0.811241,0,2.79379,5703511977
59.9345,16.6849,18.1818,31,59,59,200,0,0.811241,0,2.79379,5720200589
66.591,15.017,18.1818,31,59,59,200,0,0.811241,0,2.79379,5735215824
59.5634,16.7888,18.1818,31,59,59,200,0,0.811241,0,2.79379,5752005217
52.784,18.9451,18.1818,31,59,59,200,0,0.811241,0,2.79379,5770951358
68.5191,14.5945,18.1818,31,59,59,200,0,0.811241,0,2.79379,5785546032
58.747,17.0221,18.1818,31,59,59,200,0,0.811241,0,2.79379,5802568605
62.5586,15.985,18.1818,31,59,59,200,0,0.811241,0,2.79379,5818554074
59.1647,16.902,18.1818,31,59,59,200,0,0.811241,0,2.79379,5835456927
54.4264,18.3734,18.1818,31,59,59,200,0,0.811241,0,2.79379,5853831027
65.9731,15.1577,18.1818,31,59,59,200,0,0.811241,0,2.79379,5868988962
58.6586,17.0478,18.1818,31,59,59,200,0,0.811241,0,2.79379,5886037306
60.8132,16.4438,18.1818,31,59,59,200,0,0.811241,0,2.79379,5902481507
59.37,16.8435,18.1818,31,59,59,200,0,0.811241,0,2.79379,5919325680
58.476,17.101,18.1818,31,59,59,200,0,0.811241,0,2.79379,5936427734
60.4867,16.5326,18.1818,31,59,59,200,0,0.811241,0,2.79379,5952960955
60.5993,16.5018,18.1818,31,59,59,200,0,0.811241,0,2.79379,5969462846
58.0329,17.2316,18.1818,31,59,59,200,0,0.811241,0,2.79379,5986694801
60.4022,16.5557,18.1818,31,59,59,200,0,0.811241,0,2.79379,6003251292
59.3075,16.8613,18.1818,31,59,59,200,0,0.811241,0,2.79379,6020113125
59.6573,16.7624,18.1818,31,59,59,200,0,0.811241,0,2.79379,6036876108
60.8897,16.4231,18.1818,31,59,59,200,0,0.811241,0,2.79379,6053299699
58.0909,17.2144,18.1818,31,59,59,200,0,0.811241,0,2.79379,6070514943
60.2278,16.6036,18.1818,31,59,59,200,0,0.811241,0,2.79379,6087118975
61.7209,16.202,18.1818,31,59,59,200,0,0.811241,0,2.79379,6103321115
59.1751,16.899,18.1818,31,59,59,200,0,0.811241,0,2.79379,6120227378
58.9424,16.9657,22.67,48,58,58,200,0,0.8298,0,2.80158,6137187151
62.3201,16.0462,22.67,48,58,58,200,0,0.8298,0,2.80158,6153234090
58.7803,17.0125,22.67,48,58,58,200,0,0.8298,0,2.80158,6170247004
57.3584,17.4342,22.67,48,58,58,200,0,0.8298,0,2.80158,6187681649
59.8071,16.7204,22.67,48,58,58,200,0,0.8298,0,2.80158,6204402802
63.5008,15.7478,22.67,48,58,58,200,0,0.8298,0,2.80158,6220151520
59.557,16.7906,22.67,48,58,58,200,0,0.8298,0,2.80158,6236942402
58.6552,17.0488,22.67,48,58,58,200,0,0.8298,0,2.80158,6253991216
58.0802,17.2176,22.67,48,58,58,200,0,0.8298,0,2.80158,6271209980
59.2402,16.8804,22.67,48,58,58,200,0,0.8298,0,2.80158,6288090843
62.4919,16.0021,22.67,48,58,58,200,0,0.8298,0,2.80158,6304094032
59.8145,16.7184,22.67,48,58,58,200,0,0.8298,0,2.80158,6320812225
57.6687,17.3404,22.67,48,58,58,200,0,0.8298,0,2.80158,6338152960
60.9549,16.4056,22.67,48,58,58,200,0,0.8298,0,2.80158,6354559480
59.6861,16.7543,22.67,48,58,58,200,0,0.8298,0,2.80158,6371314313
58.9446,16.9651,22.67,48,58,58,200,0,0.8298,0,2.80158,6388279906
61.3056,16.3117,22.67,48,58,58,200,0,0.8298,0,2.80158,6404592397
59.0226,16.9427,22.67,48,58,58,200,0,0.8298,0,2.80158,6421535420
59.697,16.7513,22.67,48,58,58,200,0,0.8298,0,2.80158,6438287412
59.5091,16.8041,22.67,48,58,58,200,0,0.8298,0,2.80158,6455092545
60.0386,16.6559,22.67,48,58,58,200,0,0.8298,0,2.80158,6471749047
60.5573,16.5133,22.67,48,58,58,200,0,0.8298,0,2.80158,6488262218
58.7897,17.0098,22.67,48,58,58,200,0,0.8298,0,2.80158,6505273352
60.0645,16.6488,22.67,48,58,58,200,0,0.8298,0,2.80158,6521922364
60.476,16.5355,22.67,48,58,58,200,0,0.8298,0,2.80158,6538458205
60.004,16.6656,22.67,48,58,58,200,0,0.8298,0,2.80158,6555124617
