os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 3450U with Radeon Vega Mobile Gfx,Radeon Vega Series / Radeon Vega Mobile Series,5948644,6.17.0-35-generic,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
0.768385,1301.43,14.2973,3,58,58,200,0,0.751373,0,2.70929,4996685642
2.10786,474.416,19.8068,4,59,59,200,0,0.758953,0,2.84065,5471099122
256.634,3.8966,19.8068,4,59,59,200,0,0.758953,0,2.84065,5475000109
59.4483,16.8213,19.8068,4,59,59,200,0,0.758953,0,2.84065,5491819012
58.3613,17.1346,19.8068,4,59,59,200,0,0.758953,0,2.84065,5508961326
31.9495,31.2994,16.9951,14,60,60,200,0,0.790203,0,2.85794,5540254601
157.432,6.35194,16.9951,14,60,60,200,0,0.790203,0,2.85794,5546608259
61.4661,16.2691,16.9951,14,60,60,200,0,0.790203,0,2.85794,5562877899
48.6186,20.5682,16.9951,14,60,60,200,0,0.790203,0,2.85794,5583450138
76.2784,13.1099,16.9951,14,60,60,200,0,0.790203,0,2.85794,5596561145
69.934,14.2992,16.9951,14,60,60,200,0,0.790203,0,2.85794,5610859466
60.0964,16.6399,16.9951,14,60,60,200,0,0.790203,0,2.85794,5627499898
59.2856,16.8675,16.9951,14,60,60,200,0,0.790203,0,2.85794,5644368001
58.2441,17.1691,16.9951,14,60,60,200,0,0.790203,0,2.85794,5661537525
61.2761,16.3196,16.9951,14,60,60,200,0,0.790203,0,2.85794,5677857816
58.9858,16.9532,16.9951,14,60,60,200,0,0.790203,0,2.85794,5694811429
61.7143,16.2037,16.9951,14,60,60,200,0,0.790203,0,2.85794,5711016299
59.0356,16.9389,16.9951,14,60,60,200,0,0.790203,0,2.85794,5727955502
59.7479,16.737,16.9951,14,60,60,200,0,0.790203,0,2.85794,5744693475
59.482,16.8118,16.9951,14,60,60,200,0,0.790203,0,2.85794,5761505727
60.1371,16.6287,16.9951,14,60,60,200,0,0.790203,0,2.85794,5778134729
58.6684,17.045,16.9951,14,60,60,200,0,0.790203,0,2.85794,5795181243
61.0368,16.3836,16.9951,14,60,60,200,0,0.790203,0,2.85794,5811564854
57.8929,17.2733,16.9951,14,60,60,200,0,0.790203,0,2.85794,5828838658
62.092,16.1051,16.9951,14,60,60,200,0,0.790203,0,2.85794,5844944728
60.13,16.6306,16.9951,14,60,60,200,0,0.790203,0,2.85794,5861576500
56.2433,17.7799,16.9951,14,60,60,200,0,0.790203,0,2.85794,5879356697
59.1703,16.9004,16.9951,14,60,60,200,0,0.790203,0,2.85794,5896257610
61.5321,16.2517,16.9951,14,60,60,200,0,0.790203,0,2.85794,5912509880
58.7219,17.0294,16.9951,14,60,60,200,0,0.790203,0,2.85794,5929539844
58.4769,17.1008,16.9951,14,60,60,200,0,0.790203,0,2.85794,5946641277
59.4789,16.8127,16.9951,14,60,60,200,0,0.790203,0,2.85794,5963454990
61.8403,16.1707,16.9951,14,60,60,200,0,0.790203,0,2.85794,5979625880
58.7159,17.0312,16.9951,14,60,60,200,0,0.790203,0,2.85794,5996657154
60.2301,16.603,16.9951,14,60,60,200,0,0.790203,0,2.85794,6013266575
60.8558,16.4323,16.4557,40,60,60,200,0,0.820488,0,2.86346,6029693956
58.638,17.0538,16.4557,40,60,60,200,0,0.820488,0,2.86346,6046748740
62.0346,16.12,16.4557,40,60,60,200,0,0.820488,0,2.86346,6062868510
56.9639,17.555,16.4557,40,60,60,200,0,0.820488,0,2.86346,6080424906
62.9611,15.8828,16.4557,40,60,60,200,0,0.820488,0,2.86346,6096308174
58.8932,16.9799,16.4557,40,60,60,200,0,0.820488,0,2.86346,6113287728
58.572,17.073,16.4557,40,60,60,200,0,0.820488,0,2.86346,6130361991
59.1872,16.8955,16.4557,40,60,60,200,0,0.820488,0,2.86346,6147257974
63.1098,15.8454,16.4557,40,60,60,200,0,0.820488,0,2.86346,6163103883
58.8929,16.98,16.4557,40,60,60,200,0,0.820488,0,2.86346,6180084816
60.673,16.4818,16.4557,40,60,60,200,0,0.820488,0,2.86346,6196566297
59.0732,16.9282,16.4557,40,60,60,200,0,0.820488,0,2.86346,6213495211
58.2587,17.1648,16.4557,40,60,60,200,0,0.820488,0,2.86346,6230661065
60.1694,16.6197,16.4557,40,60,60,200,0,0.820488,0,2.86346,6247281427
59.4642,16.8169,16.4557,40,60,60,200,0,0.820488,0,2.86346,6264098779
61.9935,16.1307,16.4557,40,60,60,200,0,0.820488,0,2.86346,6280229599
57.898,17.2717,16.4557,40,60,60,200,0,0.820488,0,2.86346,6297502184
58.8455,16.9936,16.4557,40,60,60,200,0,0.820488,0,2.86346,6314496497
61.6858,16.2112,16.4557,40,60,60,200,0,0.820488,0,2.86346,6330708127
59.5271,16.7991,16.4557,40,60,60,200,0,0.820488,0,2.86346,6347507910
59.0884,16.9238,16.4557,40,60,60,200,0,0.820488,0,2.86346,6364432963
60.224,16.6047,16.4557,40,60,60,200,0,0.820488,0,2.86346,6381037575
58.6301,17.0561,16.4557,40,60,60,200,0,0.820488,0,2.86346,6398094298
60.4785,16.5348,16.4557,40,60,60,200,0,0.820488,0,2.86346,6414629700
60.6207,16.496,16.4557,40,60,60,200,0,0.820488,0,2.86346,6431126011
58.6077,17.0626,16.4557,40,60,60,200,0,0.820488,0,2.86346,6448189385
58.9606,16.9605,16.4557,40,60,60,200,0,0.820488,0,2.86346,6465150368
60.4178,16.5514,16.4557,40,60,60,200,0,0.820488,0,2.86346,6481702520
58.7047,17.0344,16.4557,40,60,60,200,0,0.820488,0,2.86346,6498737353
60.1453,16.6264,16.4557,40,60,60,200,0,0.820488,0,2.86346,6515373135
60.1376,16.6285,10.8861,38,59,59,200,0,0.820488,0,2.86687,6531993627
60.768,16.456,10.8861,38,59,59,200,0,0.820488,0,2.86687,6548450398
60.3938,16.558,10.8861,38,59,59,200,0,0.820488,0,2.86687,6565009210
59.6582,16.7622,10.8861,38,59,59,200,0,0.820488,0,2.86687,6581772052
59.4203,16.8293,10.8861,38,59,59,200,0,0.820488,0,2.86687,6598601825
58.4203,17.1173,10.8861,38,59,59,200,0,0.820488,0,2.86687,6615719619
60.2213,16.6054,10.8861,38,59,59,200,0,0.820488,0,2.86687,6632325921
30.6068,32.6725,10.8861,38,59,59,200,0,0.820488,0,2.86687,6664999102
203.199,4.92128,10.8861,38,59,59,200,0,0.820488,0,2.86687,6669921543
61.315,16.3092,10.8861,38,59,59,200,0,0.820488,0,2.86687,6686231223
59.864,16.7045,10.8861,38,59,59,200,0,0.820488,0,2.86687,6702936266
59.713,16.7468,10.8861,38,59,59,200,0,0.820488,0,2.86687,6719683468
60.5244,16.5223,10.8861,38,59,59,200,0,0.820488,0,2.86687,6736207189
59.2422,16.8799,10.8861,38,59,59,200,0,0.820488,0,2.86687,6753087512
59.2368,16.8814,10.8861,38,59,59,200,0,0.820488,0,2.86687,6769969625
60.3799,16.5618,10.8861,38,59,59,200,0,0.820488,0,2.86687,6786532327
59.3649,16.845,10.8861,38,59,59,200,0,0.820488,0,2.86687,6803377820
58.9204,16.972,10.8861,38,59,59,200,0,0.820488,0,2.86687,6820350663
61.5222,16.2543,10.8861,38,59,59,200,0,0.820488,0,2.86687,6836605493
60.1663,16.6206,10.8861,38,59,59,200,0,0.820488,0,2.86687,6853226895
57.9195,17.2654,10.8861,38,59,59,200,0,0.820488,0,2.86687,6870492440
64.448,15.5164,10.8861,38,59,59,200,0,0.820488,0,2.86687,6886009017
55.9346,17.878,10.8861,38,59,59,200,0,0.820488,0,2.86687,6903888294
63.8714,15.6565,10.8861,38,59,59,200,0,0.820488,0,2.86687,6919544652
55.2564,18.0974,10.8861,38,59,59,200,0,0.820488,0,2.86687,6937643080
60.5947,16.5031,10.8861,38,59,59,200,0,0.820488,0,2.86687,6954147201
59.0411,16.9373,10.8861,38,59,59,200,0,0.820488,0,2.86687,6971084874
59.7288,16.7424,10.8861,38,59,59,200,0,0.820488,0,2.86687,6987827887
59.7269,16.7429,10.8861,38,59,59,200,0,0.820488,0,2.86687,7004571209
59.6451,16.7658,10.8861,38,59,59,200,0,0.820488,0,2.86687,7021343672
58.4284,17.115,9.52381,43,58,58,200,0,0.812675,0,2.86446,7038453486
62.0027,16.1283,9.52381,43,58,58,200,0,0.812675,0,2.86446,7054582545
59.3774,16.8414,9.52381,43,58,58,200,0,0.812675,0,2.86446,7071424668
60.0261,16.6594,9.52381,43,58,58,200,0,0.812675,0,2.86446,7088084770
61.4867,16.2637,9.52381,43,58,58,200,0,0.812675,0,2.86446,7104348810
