elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Windows,0.0,0.0,36.6328125,2886.90234375,891.9765625,0.0,0.0
1.002,Windows,0.0,13.2,36.90234375,2893.94921875,891.8515625,0.0,0.0
2.004,Windows,65.5,36.3,68.09765625,2962.5625,890.02734375,0.0513792037963867,54.59090232849121
3.008,Windows,84.0,74.9,82.0390625,3040.59765625,889.91015625,0.0025434494018554,0.0286388397216796
4.01,Windows,98.2,53.1,83.23046875,3056.78515625,889.90234375,0.0,0.017578125
5.012,Windows,99.8,28.0,164.7890625,3138.76171875,889.90234375,0.0007057189941406,4.358508110046387
6.014,Windows,84.3,17.3,541.6328125,3525.0,889.90234375,0.0010852813720703,302.4232807159424
7.015,Windows,84.3,15.3,788.79296875,3768.328125,889.90234375,0.0,290.57392024993896
8.015,Windows,99.9,16.5,799.5625,3766.63671875,889.90234375,0.0,11.082862854003906
9.017,Windows,90.5,26.4,882.5078125,3853.25,889.90234375,0.0,31.956944465637207
10.017,Windows,71.8,14.3,969.6015625,4050.2109375,889.90234375,0.0,148.6826210021973
11.018,Windows,96.8,22.6,998.5546875,4038.74609375,889.90234375,0.0033817291259765,81.75038814544678
12.02,Windows,112.4,32.6,1005.25390625,4157.1640625,889.90234375,0.0,1.21630859375
13.021,Windows,101.4,25.7,1082.98046875,4229.29296875,889.90234375,0.0,2.6826171875
14.022,Windows,101.5,16.6,1158.14453125,4326.19921875,889.90234375,9.059906005859376e-05,50.88205432891846
15.023,Windows,134.2,23.2,1187.03515625,4324.86328125,889.90234375,0.0024137496948242,34.672739028930664
16.024,Windows,210.7,36.6,1211.7578125,4347.96875,889.90234375,0.0050039291381835,12.659173011779783
17.026,Windows,173.1,33.2,1215.51953125,4346.30859375,889.90234375,0.0122356414794921,7.966682434082031
18.027,Windows,190.4,29.9,1215.6484375,4346.73046875,889.90234375,0.0120553970336914,11.755013465881348
19.028,Windows,188.9,33.9,1240.2578125,4374.4609375,889.90234375,0.0131702423095703,9.087934494018556
20.03,Windows,168.5,30.6,1255.015625,4377.73046875,889.90234375,0.0141553878784179,4.641730308532715
21.031,Windows,212.2,50.8,1255.01953125,4367.90234375,888.65234375,0.0134468078613281,0.4925117492675781
