elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0,Linux,0.0,0.0,100.00390625,1845.16796875,1549.7890625,0.0,0.34375,NaN,NaN
1.002,Linux,85.9,21.8,214.01171875,1970.77734375,1549.578125,0.01171875,45.515625,NaN,NaN
2.003,Linux,78.9,11.1,560.24609375,2319.5078125,1549.578125,0.015625,283.171875,NaN,NaN
3.004,Linux,80.9,10.8,836.34375,2570.13671875,1549.5625,0.0,295.9453125,NaN,NaN
4.006,Linux,101.8,13.2,880.99609375,2572.078125,1549.5625,0.0,30.9296875,NaN,NaN
5.007,Linux,81.9,13.9,916.12109375,2587.7421875,1552.83984375,0.015625,201.265625,0.766473,1304.68
6.009,Linux,105.9,18.4,1013.25390625,2665.81640625,1553.125,0.0,0.0,60.1772,16.6176
7.01,Linux,116.9,17.2,1051.3359375,2704.37109375,1553.56640625,0.015625,3.0859375,61.206,16.3383
8.011,Linux,39.9,10.1,1057.48828125,2711.76953125,1553.56640625,0.0078125,0.02734375,57.4962,17.3924
9.013,Linux,39.9,9.6,1063.5546875,2717.38671875,1553.56640625,0.00390625,0.0,61.7185,16.2026
10.014,Linux,34.9,9.1,1063.5546875,2716.35546875,1553.56640625,0.00390625,0.0,61.5201,16.2549
11.016,Linux,45.9,10.8,1071.203125,2723.109375,1553.56640625,0.015625,0.0,60.4717,16.5367
12.017,Linux,45.9,11.1,1076.54296875,2730.00390625,1553.56640625,0.00390625,0.0,60.4743,16.536
13.019,Linux,48.9,11.2,1076.56640625,2724.80859375,1553.56640625,0.0078125,0.03125,64.3619,15.5371
14.02,Linux,39.9,10.6,1076.56640625,2724.05078125,1553.56640625,0.00390625,0.0,62.7909,15.9259
15.022,Linux,71.9,12.3,1076.58203125,2722.54296875,1553.38671875,0.00390625,0.02734375,58.712,17.0323
16.023,Linux,44.9,11.1,1076.58203125,2721.17578125,1553.38671875,0.00390625,0.0,65.2924,15.3157
17.025,Linux,64.9,12.3,1076.640625,2723.12109375,1553.38671875,0.0625,0.00390625,170.974,5.84885
18.026,Linux,108.8,15.2,1079.62109375,2724.7890625,1553.38671875,0.0078125,0.0078125,0.750055,1333.24
19.028,Linux,107.9,15.5,1079.6484375,2722.86328125,1553.3828125,0.00390625,0.0,NaN,NaN
20.029,Linux,95.9,14.1,1091.09765625,2705.9453125,1577.8984375,0.0,83.28515625,NaN,NaN
21.031,Linux,94.9,17.1,1118.09375,2604.7109375,1617.2421875,0.0,39.61328125,NaN,NaN
22.032,Linux,95.8,14.1,1148.56640625,2587.92578125,1618.23828125,0.0,89.33203125,NaN,NaN
23.034,Linux,101.9,16.4,1196.63671875,2539.328125,1631.7109375,0.0,52.86328125,NaN,NaN
24.035,Linux,99.9,15.9,1230.8046875,2516.67578125,1702.26171875,0.0,62.39453125,NaN,NaN
25.036,Linux,100.9,15.1,1242.0,2503.12109375,1767.5546875,0.0,65.16796875,NaN,NaN
26.037,Linux,100.9,28.8,1258.10546875,2634.65234375,1801.16796875,0.0,56.8359375,0.127447,7846.4
27.038,Linux,99.9,21.3,1301.5078125,2661.92578125,1796.0390625,0.0,59.59765625,NaN,NaN
28.04,Linux,101.8,14.1,1322.94921875,2670.98046875,1796.2421875,0.0,55.46875,NaN,NaN
29.041,Linux,99.9,13.7,1347.87109375,2691.10546875,1796.375,0.0,54.0390625,0.302509,3305.69
30.042,Linux,100.9,13.9,1372.86328125,2707.1640625,1796.5546875,0.0,55.65625,NaN,NaN
31.044,Linux,101.8,14.1,1416.8515625,2748.62890625,1796.76171875,0.27734375,44.48828125,NaN,NaN
32.045,Linux,100.9,14.5,1505.44140625,2821.828125,1798.20703125,0.0,46.5390625,NaN,NaN
33.047,Linux,110.9,15.2,1585.265625,2908.1640625,1798.30859375,0.00390625,0.6484375,NaN,NaN
34.048,Linux,110.9,15.2,1692.37109375,3016.1171875,1798.5625,0.0,1.4765625,NaN,NaN
35.049,Linux,110.9,15.2,1799.79296875,3129.62109375,1798.890625,0.0,0.0234375,NaN,NaN
36.05,Linux,108.9,14.8,1894.39453125,3225.53515625,1799.0859375,0.0,0.0,NaN,NaN
37.052,Linux,109.8,15.5,1965.6953125,3231.53125,1799.328125,0.01953125,0.37890625,NaN,NaN
38.053,Linux,107.9,14.3,1966.69921875,3233.10546875,1799.30859375,0.0,0.02734375,NaN,NaN
39.055,Linux,106.9,14.1,1967.140625,3243.34375,1799.30078125,0.0,0.0,NaN,NaN
40.056,Linux,109.9,15.0,1978.28125,3255.890625,1799.29296875,0.0,0.08984375,NaN,NaN
41.057,Linux,107.9,14.7,1978.3671875,3265.77734375,1799.27734375,0.0,0.01171875,NaN,NaN
42.059,Linux,107.9,14.5,1978.3828125,3266.54296875,1799.2734375,0.0,0.00390625,NaN,NaN
43.06,Linux,106.8,14.5,1978.484375,3267.453125,1799.26953125,0.0,0.0625,NaN,NaN
44.061,Linux,107.9,14.4,1978.54296875,3267.67578125,1799.265625,0.0,0.01171875,NaN,NaN
45.062,Linux,107.9,14.2,1978.54296875,3268.078125,1799.24609375,0.0,0.0,0.0662979,15083.4
46.064,Linux,109.9,15.0,1978.70703125,3268.8984375,1799.0078125,0.00390625,0.34423828125,0.722531,1384.02
47.065,Linux,119.8,16.5,1987.78515625,3292.8828125,1798.9375,0.0,12.14453125,90.9411,10.9961
48.067,Linux,147.8,22.1,1991.1171875,3385.2109375,1798.8828125,0.00390625,12.67578125,85.8021,11.6547
49.068,Linux,95.8,15.2,1994.3359375,3390.71875,1798.87890625,0.00390625,2.02734375,74.0865,13.4977
50.07,Linux,87.9,15.1,1994.53125,3391.46484375,1798.87109375,0.00390625,0.3125,56.5364,17.6877
51.071,Linux,90.9,16.7,1994.578125,3392.37109375,1798.85546875,0.00390625,0.265625,48.5347,20.6038
52.072,Linux,90.9,16.5,1994.79296875,3392.86328125,1798.85546875,0.00390625,1.046875,73.4133,13.6215
53.074,Linux,91.8,16.7,1994.83203125,3392.80078125,1798.85546875,0.00390625,0.046875,52.9517,18.8851
54.076,Linux,92.9,16.6,1994.83203125,3392.80078125,1798.85546875,0.0078125,0.0,47.7601,20.938
55.077,Linux,90.9,17.1,1994.83203125,3392.85546875,1798.85546875,0.00390625,0.0,49.2304,20.3127
56.079,Linux,90.9,15.8,1994.87890625,3392.71875,1798.85546875,0.00390625,0.1171875,49.3029,20.2828
57.08,Linux,89.9,15.1,1994.99609375,3392.9296875,1798.85546875,0.00390625,0.34765625,47.9624,20.8497
58.081,Linux,87.9,15.2,1995.06640625,3392.8359375,1798.85546875,0.00390625,0.14453125,48.3667,20.6754
59.083,Linux,94.8,16.3,1995.06640625,3392.83203125,1798.85546875,0.00390625,0.0,80.9946,12.3465
60.084,Linux,88.9,16.0,1995.06640625,3392.828125,1798.85546875,0.00390625,0.0,51.1396,19.5543
61.086,Linux,86.9,14.2,1995.0703125,3392.8125,1798.85546875,0.00390625,0.0,84.1319,11.8861
62.087,Linux,86.9,15.5,1995.07421875,3392.68359375,1798.85546875,0.00390625,0.0,79.2388,12.6201
63.089,Linux,87.8,15.8,1995.57421875,3393.4375,1798.85546875,0.00390625,0.4453125,49.5975,20.1623
64.091,Linux,92.9,16.0,1995.5859375,3393.4296875,1798.85546875,0.00390625,0.0,74.2014,13.4768
65.092,Linux,91.9,16.1,1995.5859375,3393.42578125,1798.85546875,0.00390625,0.0,72.9308,13.7116
66.093,Linux,88.9,16.2,1995.5859375,3393.421875,1798.85546875,0.00390625,0.0,96.0362,10.4127
67.095,Linux,84.9,14.6,1995.5859375,3393.38671875,1798.85546875,0.0,0.03125,77.4479,12.9119
68.096,Linux,87.9,15.4,1995.69921875,3393.6171875,1798.85546875,0.00390625,0.2734375,78.0803,12.8073
