elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.001,Linux,0.0,100.0,111.44921875,1646.96484375,2114.77734375,0.0,0.0,NaN,NaN
1.002,Linux,81.9,18.9,234.375,1783.34375,2114.51953125,0.02734375,3.61328125,NaN,NaN
2.003,Linux,72.9,9.9,631.1015625,2183.546875,2114.50390625,0.0,357.76953125,NaN,NaN
3.005,Linux,87.9,11.8,842.2109375,2356.41015625,2114.50390625,0.0,227.95703125,NaN,NaN
4.006,Linux,99.9,13.2,881.61328125,2381.8203125,2114.5,0.0,25.31640625,NaN,NaN
5.007,Linux,87.9,16.9,918.0703125,2414.84375,2114.48828125,0.015625,189.31640625,0.784537,1274.64
6.008,Linux,104.9,15.3,1033.8046875,2529.875,2114.48828125,0.00390625,0.0,56.5944,17.6696
7.009,Linux,105.9,16.8,1056.80078125,2533.68359375,2114.48828125,0.015625,2.93359375,59.5424,16.7948
8.011,Linux,27.0,8.8,1056.83203125,2525.59375,2114.48828125,0.00390625,0.0,63.4914,15.7502
9.013,Linux,43.9,10.3,1062.9375,2528.57421875,2114.48046875,0.00390625,0.0,59.1718,16.8999
10.014,Linux,34.9,8.8,1062.96875,2525.18359375,2114.48046875,0.01171875,0.0,60.3839,16.5607
11.016,Linux,54.9,12.6,1075.96484375,2542.328125,2114.48046875,0.0078125,0.0,61.8075,16.1793
12.018,Linux,47.9,11.1,1075.96484375,2539.7890625,2114.48046875,0.0078125,0.0234375,59.6879,16.7538
13.019,Linux,39.0,9.5,1075.96484375,2536.4609375,2114.48046875,0.00390625,0.0,60.502,16.5284
14.02,Linux,38.9,10.0,1075.96484375,2533.828125,2114.48046875,0.00390625,0.0,59.0146,16.9449
15.022,Linux,40.9,9.4,1075.96484375,2531.33984375,2114.48046875,0.00390625,0.0,1.30405,766.839
16.023,Linux,68.9,12.5,1075.96484375,2527.6015625,2114.46484375,0.0078125,0.01953125,64.14,15.5909
17.024,Linux,62.9,12.4,1075.98046875,2528.4921875,2114.46484375,0.0078125,0.015625,57.7984,17.3015
18.026,Linux,46.9,11.7,1075.984375,2524.75,2114.46484375,0.0078125,0.0,58.8278,16.9988
19.028,Linux,53.9,22.7,1078.6171875,2652.7734375,2114.46484375,0.06640625,2.6640625,58.6274,17.0569
20.029,Linux,43.9,40.3,1078.6171875,2851.625,2114.46875,0.00390625,0.0,55.8211,17.9144
21.031,Linux,42.9,39.8,1078.6171875,2871.91015625,2114.46875,0.00390625,0.0,67.9,14.7275
22.032,Linux,44.9,36.6,1078.6171875,3076.8671875,2114.46484375,0.00390625,0.03125,58.6863,17.0398
23.034,Linux,48.9,39.2,1078.6171875,3127.03515625,2114.46484375,0.00390625,0.0,60.5627,16.5118
24.036,Linux,45.9,37.5,1078.6171875,3126.02734375,2114.46484375,0.00390625,0.0,60.3487,16.5704
25.037,Linux,43.9,44.5,1078.6171875,3133.8515625,2105.03125,0.0078125,0.0078125,57.2023,17.4818
26.039,Linux,48.9,44.0,1078.62109375,3128.5,2102.0625,0.00390625,0.0,59.8107,16.7194
27.04,Linux,55.9,38.4,1078.62109375,3177.84765625,2102.0625,0.00390625,0.03125,60.4146,16.5523
28.042,Linux,51.9,39.1,1078.62109375,3246.16015625,2102.0625,0.00390625,0.015625,57.4883,17.3948
29.044,Linux,53.9,39.2,1078.625,3310.2578125,2102.0625,0.00390625,0.0,59.6131,16.7748
30.047,Linux,48.8,36.7,1078.625,3376.2421875,2102.0625,0.00390625,0.0,59.3074,16.8613
31.049,Linux,44.9,37.0,1078.625,3464.765625,2102.0625,0.0078125,0.03125,58.5211,17.0879
32.051,Linux,51.9,38.6,1078.625,3560.7265625,2102.0625,0.00390625,0.015625,58.757,17.0193
33.052,Linux,48.9,38.7,1078.62890625,3607.78125,2102.0625,0.00390625,0.046875,63.1529,15.8346
34.055,Linux,52.9,38.6,1078.62890625,3684.8984375,2102.0625,0.00390625,0.0,60.9434,16.4087
35.056,Linux,52.9,38.1,1078.62890625,3711.78125,2102.0625,0.00390625,0.0,59.9364,16.6843
36.058,Linux,50.9,37.9,1078.62890625,3753.23046875,2102.0625,0.00390625,0.03125,56.8349,17.5948
37.06,Linux,57.9,38.0,1078.62890625,3795.015625,2102.0625,0.0078125,0.0625,59.4429,16.8229
38.062,Linux,48.9,37.4,1078.62890625,3834.91796875,2102.0625,0.00390625,0.078125,57.9308,17.262
39.064,Linux,49.9,36.1,1078.62890625,4034.33203125,2102.0625,0.00390625,0.0,57.9524,17.2555
40.065,Linux,45.9,36.4,1078.62890625,4065.7109375,2102.0625,0.00390625,0.0546875,58.1067,17.2097
41.067,Linux,44.9,36.0,1078.62890625,4159.06640625,2102.0625,0.00390625,0.0,62.6358,15.9653
42.069,Linux,45.9,35.8,1078.62890625,4260.71875,2102.0625,0.00390625,0.0,64.639,15.4705
43.071,Linux,45.9,36.2,1078.62890625,4356.9453125,2102.0625,0.00390625,0.0,60.7133,16.4708
44.072,Linux,42.9,37.3,1078.62890625,4459.0546875,2102.0625,0.00390625,0.0,61.467,16.2689
45.074,Linux,44.9,35.8,1078.62890625,4480.79296875,2102.0625,0.0078125,0.02734375,60.5367,16.5189
46.075,Linux,40.9,34.6,1078.62890625,4466.42578125,2119.7421875,0.00390625,0.0,60.74,16.4636
47.077,Linux,41.9,26.5,1067.4453125,4517.8671875,2231.73828125,0.00390625,0.03125,58.1385,17.2003
48.078,Linux,44.0,26.6,1011.49609375,4541.53515625,2287.85546875,0.00390625,0.015625,64.5937,15.4814
49.079,Linux,44.9,24.0,1011.3515625,4537.03515625,2288.32421875,0.00390625,0.0,59.5439,16.7943
50.081,Linux,47.9,14.1,1012.8671875,4538.75,2287.69921875,0.0078125,0.6171875,68.1324,14.6773
51.082,Linux,73.9,15.6,1023.0,4547.16015625,2274.73828125,0.26953125,10.125,0.623469,1603.93
52.084,Linux,93.9,18.7,958.10546875,4481.98828125,2326.61328125,0.0078125,16.1640625,NaN,NaN
53.085,Linux,105.9,16.5,959.93359375,4484.5859375,2324.76171875,0.00390625,7.0078125,0.686789,1456.05
54.086,Linux,93.9,19.0,855.6484375,4349.72265625,2434.5,0.0,94.08203125,NaN,NaN
55.087,Linux,103.9,16.9,865.94921875,4349.0234375,2441.7109375,0.0,28.29296875,NaN,NaN
56.088,Linux,97.9,18.8,863.8671875,4345.125,2474.8671875,0.0,75.26171875,NaN,NaN
57.089,Linux,101.9,21.1,873.9765625,4265.67578125,2588.3125,0.0,47.84765625,NaN,NaN
58.091,Linux,102.8,20.8,906.421875,4241.765625,2648.7421875,0.0,39.44921875,NaN,NaN
59.092,Linux,99.9,24.0,946.7578125,4093.00390625,2826.8359375,0.0,55.93359375,NaN,NaN
60.094,Linux,98.9,21.0,1002.63671875,4047.00390625,2929.71875,0.0,58.75,NaN,NaN
61.095,Linux,102.8,23.3,1035.04296875,4049.98828125,2964.60546875,0.0,56.265625,0.125349,7977.71
62.097,Linux,100.8,22.6,1069.7734375,4052.07421875,2999.63671875,0.0,52.96875,NaN,NaN
63.098,Linux,103.8,22.3,1092.984375,4039.03125,3035.55078125,0.0,25.703125,NaN,NaN
