elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.05600000000000005,Windows,98.2,82.3,80.9140625,4076.03515625,650.69921875,0.0008144378662109,0.0415096282958984,NaN,NaN
1.0570000000000004,Windows,96.7,71.8,130.17578125,4163.11328125,650.56640625,0.0007057189941406,3.306269645690918,NaN,NaN
2.058,Windows,90.5,27.5,337.515625,4395.828125,650.5625,0.0010852813720703,124.74839687347412,NaN,NaN
3.0599999999999996,Windows,81.2,16.9,760.12890625,4788.8671875,650.55859375,0.0,445.0226268768311,NaN,NaN
4.061,Windows,99.9,27.4,789.44921875,4759.73828125,661.66796875,0.0,24.32247257232666,NaN,0.0
5.061999999999999,Windows,98.3,21.8,841.71875,4803.91015625,661.609375,0.0,31.88453388214112,NaN,0.0
6.063000000000001,Windows,96.8,18.4,920.9375,4873.0625,661.609375,0.0,20.51171875,NaN,0.0
7.064,Windows,81.2,19.2,1003.62109375,4951.94921875,661.609375,0.0028591156005859,216.8162431716919,NaN,0.0
8.065,Windows,123.3,33.6,1018.0390625,5096.96484375,661.6015625,0.0005407333374023,4.227121353149414,NaN,0.0
9.066,Windows,113.9,33.0,1039.83984375,5179.6015625,661.6015625,0.0,2.92919921875,NaN,0.0
10.067,Windows,101.5,20.4,1118.52734375,5259.0546875,661.6015625,9.059906005859376e-05,3.2264556884765625,NaN,0.0
11.069,Windows,88.9,16.1,1182.9609375,5315.3359375,661.6015625,0.0,65.70308876037598,NaN,0.0
12.07,Windows,185.7,39.0,1188.390625,5282.33203125,699.5703125,0.0035991668701171,21.5137300491333,NaN,0.0
13.071000000000002,Windows,206.0,43.3,1213.37109375,5184.01171875,822.71875,0.0123977661132812,12.562941551208496,NaN,0.0
14.072,Windows,220.0,41.3,1213.42578125,5190.98828125,822.71484375,0.0123844146728515,15.558679580688477,NaN,0.0
15.073,Windows,210.7,32.7,1213.4375,5190.4296875,822.71484375,0.0135927200317382,0.5732088088989258,NaN,0.0
16.074,Windows,206.0,47.2,1238.58203125,5212.078125,822.71484375,0.0125036239624023,9.445155143737791,NaN,0.0
17.075,Windows,204.5,33.4,1253.39453125,5220.8671875,822.71484375,0.0139722824096679,4.890230178833008,NaN,0.0
18.077,Windows,126.4,29.0,1253.47265625,5220.80078125,822.71484375,0.0134716033935546,0.2766571044921875,NaN,0.0
19.078,Windows,104.6,18.2,1272.5,5240.1640625,822.71484375,0.0066699981689453,0.1031475067138671,NaN,0.0
20.079,Windows,114.0,22.3,1272.58203125,5241.04296875,822.71484375,0.0141630172729492,0.0208845138549804,NaN,0.0
21.08,Windows,113.9,23.1,1272.59375,5237.1484375,822.71484375,0.0136327743530273,0.0364913940429687,NaN,0.0
22.081,Windows,82.7,44.7,1273.26171875,5264.1171875,822.71484375,0.0395259857177734,2.691516876220703,NaN,0.0
23.082,Windows,74.9,19.9,1269.31640625,5258.87109375,822.71484375,0.0134468078613281,0.0364570617675781,NaN,0.0
24.083,Windows,103.0,63.5,1269.3203125,5441.234375,822.71484375,0.0134468078613281,0.0208320617675781,NaN,0.0
25.086,Windows,92.0,55.3,1269.32421875,5501.75,822.70703125,0.0134468078613281,0.0364570617675781,NaN,0.0
26.088,Windows,112.3,71.5,1268.82421875,5430.83203125,824.015625,0.0134468078613281,0.0208320617675781,NaN,0.0
27.089,Windows,110.8,54.9,1268.765625,5490.59765625,824.015625,0.0134468078613281,0.0364570617675781,NaN,0.0
28.09,Windows,127.9,59.8,1256.64453125,5411.34375,824.7109375,0.0134468078613281,0.0364570617675781,NaN,0.0
29.092,Windows,124.8,75.8,1256.64453125,5273.3046875,824.6953125,0.0134468078613281,0.0208320617675781,NaN,0.0
30.093000000000004,Windows,117.0,59.8,1256.6484375,5329.6953125,824.6953125,0.0134468078613281,0.0364570617675781,NaN,0.0
31.095,Windows,82.6,51.4,1258.40234375,5340.234375,895.6953125,0.0134468078613281,0.0163459777832031,56.94,17.561
32.097,Windows,98.3,44.9,1258.40234375,5331.5546875,930.74609375,0.0135040283203125,0.0364570617675781,53.9,18.554
33.098,Windows,110.8,50.6,1258.40625,5146.75,930.74609375,0.0136871337890625,0.0364913940429687,46.03,21.726
34.1,Windows,121.7,47.7,1258.38671875,5189.515625,930.74609375,0.0134849548339843,0.0365095138549804,55.78,17.928
35.101,Windows,121.7,50.6,1258.38671875,5123.83203125,930.74609375,0.0134468078613281,0.0364570617675781,56.45,17.714
36.103,Windows,120.1,45.5,1258.390625,5139.5078125,930.74609375,0.0134468078613281,0.0208320617675781,57.97,17.251
37.104,Windows,124.8,47.5,1258.39453125,5190.640625,930.5234375,0.0134468078613281,0.0208320617675781,57.06,17.524
38.105,Windows,124.8,47.2,1258.39453125,5307.82421875,930.5234375,0.0134468078613281,0.0364570617675781,56.02,17.851
39.107,Windows,124.8,49.1,1258.3984375,5376.42578125,930.5234375,0.0134468078613281,0.0364570617675781,51.48,19.424
40.109,Windows,129.5,49.1,1258.3984375,5408.3828125,930.5234375,0.0134468078613281,0.0208320617675781,55.18,18.123
41.11,Windows,121.7,55.6,1258.3984375,5417.9140625,930.5234375,0.0134468078613281,0.0364570617675781,55.22,18.109
42.111,Windows,123.3,48.5,1258.40234375,5471.55859375,930.5234375,0.0134468078613281,0.0208320617675781,48.28,20.712
43.113,Windows,123.2,48.3,1258.40625,5474.8203125,930.5234375,0.0134468078613281,0.0364570617675781,53.59,18.659
44.115,Windows,115.4,51.5,1258.41015625,5510.77734375,930.5234375,0.0134954452514648,0.0208377838134765,54.34,18.401
45.117,Windows,123.2,47.0,1258.41015625,5525.4375,930.5234375,0.0136222839355468,0.0365381240844726,55.79,17.925
46.118,Windows,121.7,48.5,1258.4140625,5475.78125,930.5234375,0.0134468078613281,0.0208320617675781,55.12,18.143
47.119,Windows,121.7,60.8,1258.3984375,5414.0546875,931.58203125,0.0134468078613281,0.0364570617675781,53.78,18.596
48.122,Windows,118.4,46.0,1258.3984375,5440.43359375,931.58203125,0.0134468078613281,0.0364570617675781,55.99,17.86
49.126,Windows,119.9,48.8,1258.40625,5519.6328125,931.58203125,0.0134468078613281,0.0208320617675781,55.0,18.181
50.127,Windows,129.5,51.6,1258.40625,5548.22265625,931.58203125,0.0134468078613281,0.0364570617675781,53.05,18.851
51.129,Windows,126.4,49.6,1258.40234375,5572.14453125,931.58203125,0.0134468078613281,0.0163459777832031,56.31,17.758
52.13,Windows,124.8,54.8,1258.40625,5550.25,931.28125,0.0134468078613281,0.0364570617675781,56.43,17.721
53.132,Windows,137.3,71.3,1258.40625,5499.7578125,932.37109375,0.0134468078613281,0.0364570617675781,55.27,18.092
54.135,Windows,118.4,45.4,1258.40625,5513.45703125,932.37109375,0.0136709213256835,0.036503791809082,55.14,18.137
55.136,Windows,118.6,52.0,1258.41015625,5520.3125,932.37109375,0.0134468078613281,0.0364971160888671,54.77,18.257
56.138,Windows,123.2,58.4,1258.41015625,5496.19140625,932.27734375,0.0134468078613281,0.0208320617675781,53.82,18.58
57.141,Windows,124.7,76.2,475.4609375,5435.4609375,932.1171875,0.0134468078613281,0.0364570617675781,56.0,17.858
58.146,Windows,132.1,72.5,475.46484375,5409.9609375,931.9921875,0.0134468078613281,0.0208320617675781,54.88,18.22
59.148,Windows,70.1,62.4,475.46875,5409.87109375,931.9921875,0.0134468078613281,0.0364570617675781,36.37,27.492
60.15,Windows,102.9,66.5,475.47265625,5417.19921875,931.9921875,0.0134468078613281,0.0208320617675781,41.8,23.921
61.152,Windows,116.9,70.2,475.52734375,5383.0234375,953.9921875,0.0134468078613281,0.0364570617675781,54.33,18.405
62.153999999999996,Windows,121.7,51.0,475.52734375,5177.15625,1161.0,0.0134468078613281,0.0208320617675781,42.33,23.623
63.155,Windows,121.7,52.5,475.52734375,5088.79296875,1249.99609375,0.0134468078613281,0.0364570617675781,55.83,17.913
64.157,Windows,68.6,50.1,475.52734375,4892.25,1466.3984375,0.0134468078613281,0.0208320617675781,40.04,24.973
65.158,Windows,82.7,44.7,475.53125,4940.44140625,1466.3984375,0.0134468078613281,0.0364570617675781,56.29,17.764
66.16,Windows,90.5,41.4,475.5390625,4937.6328125,1466.3984375,0.0134468078613281,0.0364570617675781,57.7,17.33
67.161,Windows,103.0,45.2,475.54296875,5015.84375,1466.3984375,0.0134468078613281,0.0208320617675781,44.27,22.587
68.163,Windows,107.6,50.9,475.54296875,5140.37109375,1466.3984375,0.013528823852539,0.036468505859375,56.62,17.662
69.165,Windows,110.7,46.1,475.54296875,5180.3359375,1466.3984375,0.0135889053344726,0.0209074020385742,43.46,23.008
70.167,Windows,124.8,46.2,475.55078125,5195.734375,1466.3984375,0.0134468078613281,0.0364570617675781,56.87,17.584
71.169,Windows,120.1,51.9,475.5625,5155.375,1530.3984375,0.0134468078613281,0.0163459777832031,54.55,18.333
72.171,Windows,118.6,53.0,475.5625,5058.390625,1678.890625,0.0134468078613281,0.0364570617675781,39.66,25.215
73.172,Windows,117.0,52.4,475.56640625,5116.40234375,1677.640625,0.0134468078613281,0.0364570617675781,56.47,17.707
74.174,Windows,121.7,48.0,475.56640625,5170.23046875,1677.515625,0.0134468078613281,0.0364570617675781,56.41,17.728
75.175,Windows,93.6,43.8,475.57421875,5222.8203125,1677.515625,0.0134468078613281,0.0364570617675781,35.22,28.394
76.177,Windows,53.1,39.1,475.57421875,5280.74609375,1677.515625,0.0134468078613281,0.0208320617675781,36.54,27.366
77.178,Windows,67.1,45.5,475.58203125,5333.62890625,1677.515625,0.0134468078613281,0.0364570617675781,57.02,17.537
78.179,Windows,73.4,43.5,475.58203125,5419.98828125,1677.515625,0.0134468078613281,0.0208320617675781,57.68,17.336
79.181,Windows,90.5,49.9,475.5859375,5467.7109375,1677.515625,0.013498306274414,0.0364570617675781,56.92,17.567
80.183,Windows,104.4,67.8,475.58984375,5416.9609375,1672.25,0.0134468078613281,0.0208320617675781,42.13,23.734
81.185,Windows,118.6,58.8,475.59375,5405.22265625,1672.125,0.0134468078613281,0.0364570617675781,54.76,18.262
82.185,Windows,107.7,33.7,475.6015625,5455.8984375,1672.125,0.0134468078613281,0.0208320617675781,57.46,17.404
83.187,Windows,118.6,43.1,475.60546875,5443.15234375,1672.125,0.0134468078613281,0.0364570617675781,55.62,17.978
84.188,Windows,109.3,25.5,480.1328125,5447.25390625,1667.7421875,0.0148611068725585,0.0240840911865234,15.61,64.078
85.189,Windows,89.0,20.3,334.5,5308.18359375,1667.4921875,0.2709922790527344,1.3847064971923828,43.91,22.773
86.19,Windows,90.5,19.0,380.05078125,5351.78515625,1667.4921875,0.0006170272827148,16.235986709594727,NaN,0.0
87.191,Windows,95.2,20.8,348.71484375,5343.8359375,1667.4921875,0.0016794204711914,12.820323944091797,0.44,2265.123
88.192,Windows,101.5,19.6,364.12109375,5337.5625,1667.4921875,0.0,1.453125,NaN,0.0
89.193,Windows,101.5,18.0,407.8671875,5382.98828125,1667.4921875,0.0,1.92919921875,NaN,0.0
90.194,Windows,101.5,19.9,430.26953125,5405.8984375,1667.36328125,2.193450927734375e-05,3.3400840759277344,NaN,0.0
91.196,Windows,82.7,34.0,476.1953125,5381.9609375,1664.63671875,0.0,108.03516960144044,0.3,3290.885
92.197,Windows,95.2,51.5,508.71875,5152.953125,1665.859375,0.0,24.30829334259033,NaN,0.0
93.198,Windows,90.5,19.1,550.4453125,5189.05078125,1665.859375,0.0,28.20832252502441,NaN,0.0
94.199,Windows,90.5,20.1,599.15234375,5236.16796875,1665.859375,0.0,68.37911796569824,NaN,0.0
95.2,Windows,84.3,23.0,649.609375,5183.86328125,1805.1171875,0.0,28.5224723815918,NaN,0.0
96.201,Windows,93.6,28.9,693.11328125,5247.9765625,1804.7421875,0.0,26.27178001403809,NaN,0.0
97.203,Windows,93.6,26.4,752.16796875,5304.2109375,1804.609375,0.0,29.278080940246586,NaN,0.0
98.204,Windows,96.8,22.6,787.0,5343.55859375,1804.3046875,0.0,29.574172019958496,NaN,0.0
99.205,Windows,95.2,45.9,831.7421875,5283.66796875,1800.8046875,0.0,25.712038040161133,NaN,0.0
100.206,Windows,101.4,20.6,880.703125,5321.37890625,1800.8046875,0.0,34.58843803405762,NaN,0.0
101.208,Windows,96.7,20.6,937.94921875,5376.45703125,1800.71484375,0.0,34.78182792663574,NaN,0.0
102.209,Windows,90.5,23.4,1002.20703125,5467.41796875,1800.7109375,0.0,33.65884017944336,NaN,0.0
103.21,Windows,96.8,22.4,1046.328125,5480.3125,1800.51171875,0.0,30.305164337158203,NaN,0.0
104.211,Windows,99.9,40.5,1094.99609375,5390.9140625,1799.7734375,0.0,27.10394191741944,NaN,0.0
105.213,Windows,98.3,24.7,1149.3125,5320.73828125,1895.7734375,0.0,28.07597255706787,NaN,0.0
106.214,Windows,103.0,24.6,1213.69140625,5365.94140625,1935.09375,0.0,34.73366832733154,NaN,0.0
107.216,Windows,88.8,25.2,1242.84765625,5405.19921875,1934.87109375,0.0,20.034704208374023,0.06,16582.641
108.218,Windows,98.3,27.9,1285.01953125,5471.46484375,1929.125,0.0,24.896982192993164,NaN,0.0
109.219,Windows,95.2,32.3,1327.71875,5503.58984375,1929.0,0.0,25.81124210357666,NaN,0.0
110.22,Windows,101.4,54.5,1351.54296875,5386.1953125,1925.875,0.0,18.02164077758789,NaN,0.0
111.221,Windows,88.9,26.8,1396.25,5287.01953125,2038.2109375,0.0,23.48177719116211,NaN,0.0
112.222,Windows,106.2,21.0,1444.046875,5324.02734375,2038.2109375,0.0,26.582592010498047,NaN,0.0
113.223,Windows,98.3,20.3,1494.125,5384.08203125,2038.20703125,0.0,25.449268341064453,NaN,0.0
114.225,Windows,96.8,18.9,1540.09375,5451.8203125,2038.20703125,0.0,24.31061553955078,NaN,0.0
115.226,Windows,92.1,23.0,1481.81640625,5515.62890625,2038.1640625,0.0006895065307617,31.95679378509521,0.13,7733.788
116.228,Windows,92.0,58.8,1532.1484375,5367.62109375,2033.234375,0.0,21.925572395324707,NaN,0.0
117.229,Windows,101.4,27.5,1583.76953125,5283.5625,2152.6328125,0.0014610290527343,16.378023147583008,NaN,0.0
118.23,Windows,99.9,20.1,1583.78515625,5280.41015625,2152.6328125,0.0,0.0,NaN,0.0
119.231,Windows,101.5,25.1,1583.7890625,5286.61328125,2151.89453125,0.0,0.0,NaN,0.0
120.232,Windows,101.5,19.8,1583.7890625,5291.31640625,2151.234375,0.0,0.0,NaN,0.0
121.233,Windows,99.9,19.2,1583.7890625,5297.51171875,2151.234375,0.0,0.0,NaN,0.0
122.234,Windows,104.6,22.4,1628.265625,5344.734375,2151.234375,0.0,0.4213523864746094,NaN,0.0
123.235,Windows,103.0,19.3,1628.265625,5353.5703125,2151.234375,0.0,0.0,NaN,0.0
124.236,Windows,101.4,24.0,1628.3515625,5352.59375,2151.234375,0.0,0.0,NaN,0.0
125.237,Windows,104.6,20.8,1628.35546875,5361.671875,2151.234375,0.0,0.0,NaN,0.0
126.238,Windows,99.9,18.8,1628.35546875,5358.609375,2151.234375,0.0,0.0,NaN,0.0
127.24199999999999,Windows,105.8,22.6,1631.11328125,5353.6640625,2151.234375,0.0,2.6668014526367188,NaN,0.0
128.243,Windows,101.5,19.0,1631.11328125,5366.90625,2151.234375,0.0,0.0,NaN,0.0
129.244,Windows,99.9,18.1,1631.11328125,5365.765625,2151.234375,0.0,0.0,NaN,0.0
130.245,Windows,101.5,17.7,1631.11328125,5361.49609375,2151.234375,0.0,0.0,NaN,0.0
131.246,Windows,96.8,17.2,1637.41015625,5377.59765625,2150.9921875,1.71661376953125e-05,3.808094024658203,NaN,0.0
132.247,Windows,98.4,18.2,1637.4375,5387.44140625,2150.9921875,0.0,0.0,0.06,16652.844
133.247,Windows,99.9,20.8,1637.71875,5390.546875,2150.0390625,0.0,0.0,NaN,0.0
134.248,Windows,103.0,32.2,1637.71875,5423.7890625,2149.78515625,0.0,0.0,NaN,0.0
135.249,Windows,103.0,23.5,1637.71875,5433.88671875,2149.62890625,0.0,0.0,NaN,0.0
136.25,Windows,103.0,18.5,1637.0234375,5441.015625,2149.62890625,0.0,0.0,NaN,0.0
137.251,Windows,99.9,17.8,1637.0234375,5443.19140625,2149.62890625,0.0,0.0,NaN,0.0
138.252,Windows,101.5,18.1,1637.0234375,5440.328125,2149.62890625,0.0,0.0,NaN,0.0
139.254,Windows,104.5,21.4,1637.0234375,5441.31640625,2149.62890625,0.0,0.0,NaN,0.0
140.255,Windows,104.6,22.6,1702.3828125,5501.1953125,2149.62890625,6.198883056640625e-05,5.7220458984375e-06,NaN,0.0
141.26,Windows,133.7,44.8,1848.28515625,5651.5234375,2149.50390625,0.000432014465332,28.00761318206787,0.1,9574.79
142.267,Windows,252.9,85.4,1176.72265625,5681.1328125,2115.7265625,0.000497817993164,16.153674125671387,9.8,102.023
143.271,Windows,166.6,85.5,1158.48046875,5541.40625,2093.9765625,0.0008411407470703,2.6827430725097656,NaN,NaN
144.273,Windows,191.6,85.7,1168.375,5390.0234375,2092.48046875,0.0008926391601562,0.0315542221069335,27.78,35.993
145.275,Windows,162.2,73.1,1182.5703125,5314.30859375,2091.61328125,0.0009098052978515,0.1077384948730468,32.72,30.559
146.278,Windows,148.1,47.7,1207.02734375,5308.1875,2088.375,0.0010299682617187,0.0662746429443359,18.5,54.06
147.281,Windows,162.0,49.2,1219.22265625,5285.92578125,2087.17578125,0.001047134399414,0.5252676010131836,37.45,26.701
148.282,Windows,182.5,60.6,1225.4765625,5202.80859375,2086.80859375,0.001047134399414,0.0628623962402343,40.08,24.952
149.284,Windows,168.4,59.8,1229.3125,5144.7890625,2085.875,0.001047134399414,0.2361316680908203,40.97,24.411
150.287,Windows,162.1,63.5,1229.4921875,5074.37890625,2085.66015625,0.001047134399414,0.0452842712402343,40.1,24.94
151.289,Windows,168.4,63.1,1230.3515625,4997.33984375,2085.40234375,0.0010299682617187,0.1478052139282226,42.16,23.717
152.29,Windows,165.3,55.4,1232.8515625,4931.09375,2085.27734375,0.0010299682617187,0.0779018402099609,34.88,28.671
153.292,Windows,180.9,53.1,1233.58984375,4751.91015625,2215.52734375,0.0010643005371093,0.3734149932861328,32.75,30.531
154.295,Windows,129.4,37.1,1234.01953125,4747.19140625,2226.52734375,0.001047134399414,0.14801025390625,42.5,23.53
155.296,Windows,140.4,35.2,1234.42578125,4749.421875,2226.52734375,0.0010814666748046,0.0159988403320312,43.99,22.734
156.297,Windows,156.0,38.8,1235.171875,4758.26171875,2226.09765625,0.0010643005371093,0.4378681182861328,42.67,23.434
157.299,Windows,154.4,35.7,1235.20703125,4756.96875,2226.09765625,0.001047134399414,0.1097373962402343,48.54,20.602
158.3,Windows,163.9,38.8,1235.33203125,4760.76953125,2226.09765625,0.0010643005371093,0.0882587432861328,39.38,25.391
159.301,Windows,143.6,37.8,1234.89453125,4793.43359375,2226.09765625,0.0010643005371093,0.0316181182861328,40.08,24.947
160.303,Windows,142.0,35.0,1234.953125,4797.8671875,2225.84375,0.0010643005371093,0.0159931182861328,37.35,26.777
161.304,Windows,159.2,37.1,1234.9765625,4805.13671875,2225.84375,0.0010643005371093,0.0784931182861328,43.39,23.049
162.305,Windows,145.1,39.8,1234.9609375,4805.390625,2225.84375,0.0010643005371093,0.1209030151367187,49.59,20.165
163.307,Windows,152.9,41.7,1234.984375,4801.57421875,2225.83984375,0.001047134399414,0.0159873962402343,43.4,23.041
164.309,Windows,148.1,35.2,1235.0078125,4791.55859375,2225.71484375,0.0010643005371093,0.0941181182861328,38.44,26.012
165.311,Windows,148.1,48.2,1235.0390625,4817.25390625,2223.98828125,0.001047134399414,0.0784873962402343,36.27,27.573
166.322,Windows,152.9,52.6,1234.87109375,4855.73828125,2221.7578125,0.0010643005371093,0.0941181182861328,40.89,24.453
167.326,Windows,163.5,85.3,1238.11328125,4893.984375,2221.24609375,0.0008583068847656,0.4763565063476562,33.32,30.009
168.33,Windows,152.5,79.4,1238.15625,4908.4609375,2221.24609375,0.0008926391601562,0.0315608978271484,28.17,35.499
169.333,Windows,166.7,79.0,1238.99609375,4918.453125,2220.49609375,0.0009098052978515,0.4602651596069336,31.84,31.404
