elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.001,Windows,0.0,0.0,36.64453125,3146.7734375,835.8515625,0.0,0.0,NaN,NaN
1.003,Windows,0.0,14.4,36.921875,3156.65234375,835.6015625,0.0,0.0,NaN,NaN
2.004,Windows,71.8,41.7,67.74609375,3198.015625,834.7890625,0.0511560440063476,54.59085559844971,NaN,NaN
3.005,Windows,82.7,77.4,82.46484375,3298.0859375,829.0703125,0.0027179718017578,0.0286388397216796,NaN,NaN
4.006,Windows,101.5,49.7,82.21875,3318.67578125,823.359375,7.62939453125e-05,0.0322265625,NaN,NaN
5.008,Windows,103.0,25.3,194.91796875,3407.93359375,823.359375,0.0017147064208984,5.193436622619629,NaN,NaN
6.009,Windows,82.7,17.4,665.6796875,3913.453125,823.359375,0.0,472.6905403137207,NaN,NaN
7.01,Windows,96.8,17.3,790.4296875,4014.37109375,823.359375,0.0,119.48457622528076,NaN,NaN
8.011,Windows,95.2,17.0,824.57421875,4033.62890625,823.359375,0.0,24.46802997589112,NaN,NaN
9.012,Windows,98.4,22.4,920.48828125,4129.046875,823.359375,0.0,27.6298828125,NaN,NaN
10.013,Windows,71.8,14.7,1004.32421875,4397.53125,822.86328125,0.00286865234375,217.12683200836184,NaN,0.0
11.014,Windows,121.7,31.9,1009.8125,4280.9921875,822.86328125,0.0005407333374023,4.465890884399414,NaN,0.0
12.015,Windows,110.8,38.5,1035.5390625,4394.6796875,799.90234375,0.0,2.46142578125,NaN,0.0
13.016,Windows,104.6,18.9,1115.84765625,4472.41015625,799.90234375,0.0,2.8505859375,NaN,0.0
14.017,Windows,99.9,21.4,1178.39453125,4571.07421875,799.90234375,0.0017070770263671,69.06223392486572,NaN,0.0
15.02,Windows,185.4,48.6,1203.16796875,4568.234375,799.90234375,0.0119457244873046,27.324800491333008,NaN,0.0
16.022,Windows,209.0,35.9,1203.2265625,4563.77734375,799.90234375,0.0124015808105468,4.029993057250977,56.2,17.793
17.023,Windows,216.9,35.1,1207.13671875,4565.7890625,799.90234375,0.013890266418457,15.84836769104004,34.28,29.175
18.024,Windows,229.4,39.2,1230.33984375,4589.72265625,799.90234375,0.0158262252807617,9.143680572509766,33.5,29.853
19.025,Windows,207.6,34.6,1230.375,4565.6171875,799.90234375,0.0155315399169921,0.2314958572387695,29.82,33.531
20.027,Windows,184.1,31.3,1245.32421875,4587.48046875,799.90234375,0.0169219970703125,5.019591331481934,39.77,25.144
21.028,Windows,118.6,29.6,1253.73046875,4591.359375,799.90234375,0.0117568969726562,0.4967231750488281,1.48,674.569
22.029,Windows,93.6,17.5,1273.2578125,4617.7578125,799.90234375,0.0133285522460937,0.0824823379516601,45.57,21.945
23.045,Windows,101.5,30.2,1273.265625,4592.6875,799.90234375,0.0178594589233398,0.0223150253295898,43.11,23.194
24.051,Windows,118.0,23.5,1273.3515625,4603.23046875,799.90234375,0.0183477401733398,0.0379056930541992,55.54,18.005
25.052,Windows,120.2,42.9,1270.015625,4634.30078125,799.90234375,0.0437564849853515,2.692901611328125,10.65,93.927
26.054,Windows,117.0,25.1,1270.01953125,4634.51171875,799.90234375,0.0175666809082031,0.0378303527832031,54.66,18.294
27.056,Windows,110.7,63.2,1270.02734375,4742.98828125,799.8984375,0.0172739028930664,0.0377206802368164,35.68,28.029
28.057,Windows,103.0,62.5,1270.02734375,4844.20703125,799.8984375,0.0175666809082031,0.0222053527832031,42.34,23.621
29.059,Windows,121.7,55.9,1270.03125,4945.94140625,799.8984375,0.0175666809082031,0.0378303527832031,46.42,21.544
30.06,Windows,126.4,49.5,1257.76171875,4918.53515625,799.8984375,0.0175666809082031,0.0222053527832031,46.9,21.32
31.062,Windows,93.5,44.5,1257.76171875,4935.2890625,799.8984375,0.0177526473999023,0.0378646850585937,42.31,23.633
32.066,Windows,63.8,50.5,1257.765625,4927.671875,799.8984375,0.0176734924316406,0.0222806930541992,55.69,17.957
33.067,Windows,62.4,45.0,1257.76953125,5013.0546875,799.8984375,0.0172739028930664,0.0332345962524414,37.67,26.548
34.068,Windows,62.4,40.8,1257.5234375,5138.84375,799.8984375,0.0175666809082031,0.0378303527832031,56.09,17.83
35.07,Windows,76.5,49.5,1257.5234375,5195.84375,799.8984375,0.0175666809082031,0.0378303527832031,44.6,22.42
36.071,Windows,87.3,45.2,1257.5234375,5238.41015625,799.8984375,0.0176239013671875,0.0378303527832031,55.87,17.9
37.073,Windows,93.6,47.5,1257.5234375,5008.015625,799.8984375,0.0176210403442382,0.0222053527832031,56.8,17.606
38.075,Windows,109.2,47.7,1257.52734375,5073.53125,799.8984375,0.0175666809082031,0.0378303527832031,46.32,21.591
39.077,Windows,127.8,54.5,1257.53125,5070.80078125,799.8984375,0.0177526473999023,0.0222339630126953,40.41,24.745
40.079,Windows,127.9,49.4,1257.53125,5005.734375,799.8984375,0.0176734924316406,0.0379114151000976,50.19,19.926
41.081,Windows,115.5,45.4,1257.53515625,5034.671875,799.8984375,0.0175666809082031,0.0222053527832031,53.38,18.735
42.082,Windows,120.1,47.1,1257.53515625,5076.84375,799.8984375,0.0175666809082031,0.0378303527832031,56.91,17.573
43.084,Windows,120.1,45.8,1257.5390625,5174.53125,799.8984375,0.0175666809082031,0.0222053527832031,57.57,17.37
44.086,Windows,126.3,47.1,1257.54296875,5216.31640625,799.8984375,0.0175666809082031,0.0378303527832031,54.56,18.33
45.087,Windows,120.1,49.9,1257.546875,5238.17578125,799.8984375,0.0175666809082031,0.0378303527832031,NaN,NaN
46.09,Windows,124.7,62.8,1257.546875,5053.25390625,982.97265625,0.0175666809082031,0.0222053527832031,56.63,17.66
47.091,Windows,117.0,48.4,1257.55078125,5061.703125,982.97265625,0.0175666809082031,0.0378303527832031,56.45,17.716
48.093,Windows,120.1,49.2,1257.55078125,5113.98828125,982.97265625,0.0177526473999023,0.0222396850585937,48.82,20.483
49.095,Windows,120.1,47.1,1257.5546875,5112.5078125,982.97265625,0.0176734924316406,0.0379056930541992,48.57,20.59
50.097,Windows,124.8,49.5,1257.55859375,5137.40625,982.97265625,0.0175666809082031,0.0222053527832031,49.28,20.294
51.098,Windows,103.0,46.9,1257.5625,5154.421875,982.97265625,0.0175666809082031,0.0378303527832031,40.54,24.669
52.099,Windows,81.2,51.3,1257.55078125,5194.359375,982.97265625,0.0175666809082031,0.0378303527832031,57.44,17.409
53.1,Windows,93.6,42.6,1257.5546875,5227.36328125,982.97265625,0.0175666809082031,0.0177192687988281,44.44,22.504
54.102,Windows,104.5,46.1,1257.5546875,5258.12890625,982.97265625,0.0175666809082031,0.0378303527832031,44.56,22.44
55.104,Windows,106.1,49.3,1257.55859375,5337.578125,982.97265625,0.0175666809082031,0.0378303527832031,54.79,18.252
56.105,Windows,126.4,48.7,1257.55859375,5359.22265625,982.97265625,0.0175666809082031,0.0378303527832031,56.66,17.649
57.107,Windows,121.7,52.9,1257.5625,5380.82421875,982.97265625,0.0175666809082031,0.0222053527832031,44.36,22.541
58.108,Windows,127.9,53.6,1257.5625,5402.90234375,982.97265625,0.0175666809082031,0.0378303527832031,56.14,17.813
59.11,Windows,129.5,49.1,1257.56640625,5470.76171875,982.97265625,0.0175666809082031,0.0222053527832031,55.35,18.068
60.113,Windows,110.6,51.7,1253.09765625,5503.62890625,982.97265625,0.0177526473999023,0.0378646850585937,42.58,23.487
61.114,Windows,84.2,47.2,1253.1015625,5537.97265625,982.97265625,0.0176734924316406,0.0222806930541992,55.64,17.974
62.116,Windows,104.5,52.8,1253.1015625,5543.5703125,982.97265625,0.0175666809082031,0.0378303527832031,40.13,24.922
63.117,Windows,103.0,51.9,1253.11328125,5586.09375,982.97265625,0.0175666809082031,0.0222053527832031,37.86,26.412
64.119,Windows,118.5,54.2,1253.1171875,5606.66796875,982.97265625,0.0175666809082031,0.0378303527832031,54.34,18.401
65.121,Windows,127.9,48.0,1253.12109375,5639.34765625,982.97265625,0.0175666809082031,0.0378303527832031,55.32,18.078
66.124,Windows,126.2,66.0,574.375,5422.56640625,983.60546875,0.0175666809082031,0.0222053527832031,53.89,18.555
67.127,Windows,135.6,75.5,574.42578125,5384.57421875,983.2265625,0.0175666809082031,0.0378303527832031,56.33,17.751
68.129,Windows,132.5,67.3,574.4296875,5384.37109375,983.2265625,0.0175838470458984,0.0222053527832031,56.22,17.787
69.131,Windows,126.4,59.5,574.4375,5376.62109375,982.9765625,0.017735481262207,0.0378646850585937,55.84,17.908
70.133,Windows,120.0,65.0,574.44140625,5374.38671875,982.9765625,0.0176734924316406,0.0379056930541992,55.56,18.0
71.135,Windows,129.5,65.7,574.4453125,5348.8046875,1030.9765625,0.0175666809082031,0.0222053527832031,NaN,NaN
72.136,Windows,123.2,64.6,574.45703125,4927.28125,1445.828125,0.0175666809082031,0.0378303527832031,54.77,18.258
73.138,Windows,120.1,47.5,574.46484375,4946.34765625,1445.828125,0.0175666809082031,0.0177192687988281,47.03,21.263
74.14,Windows,126.3,48.4,574.47265625,4977.0703125,1445.828125,0.0175666809082031,0.0378303527832031,48.22,20.739
75.142,Windows,123.2,46.2,574.4765625,4985.16796875,1445.828125,0.0175666809082031,0.0378303527832031,57.05,17.527
76.144,Windows,120.1,51.0,574.484375,4993.52734375,1445.828125,0.0175666809082031,0.0378303527832031,56.25,17.778
77.145,Windows,121.7,50.5,574.4921875,4991.9921875,1445.828125,0.0175666809082031,0.0222053527832031,55.45,18.035
78.146,Windows,124.9,48.2,574.49609375,5150.921875,1445.828125,0.0175666809082031,0.0378303527832031,52.79,18.942
79.148,Windows,120.1,57.4,574.5078125,5193.6484375,1445.828125,0.0177526473999023,0.0222396850585937,55.56,17.998
80.149,Windows,123.2,57.3,574.5078125,5237.66796875,1445.828125,0.0176048278808593,0.0378427505493164,43.88,22.788
