elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0,Linux,0.0,0.0,74.44140625,1620.5703125,2040.640625,0.0,0.0,NaN,NaN
1.002,Linux,83.9,24.5,203.59375,1730.34375,2040.44140625,0.01953125,47.4140625,NaN,NaN
2.003,Linux,82.9,12.5,535.2109375,2054.95703125,2040.328125,0.015625,246.734375,NaN,NaN
3.004,Linux,78.9,11.3,833.1796875,2387.92578125,2040.328125,0.0,336.82421875,NaN,NaN
4.005,Linux,104.9,15.2,877.8203125,2377.14453125,2040.328125,0.0,12.87890625,NaN,NaN
5.006,Linux,79.9,13.9,909.57421875,2382.25,2040.328125,0.015625,209.89453125,0.779741,1282.48
6.007,Linux,106.9,19.5,1010.66796875,2500.296875,2040.32421875,0.0,0.0,60.0507,16.6526
7.009,Linux,116.8,18.3,1047.859375,2531.5234375,2040.32421875,0.015625,29.1953125,65.1398,15.3516
8.011,Linux,40.9,10.9,1053.9453125,2523.33203125,2040.3203125,0.0078125,3.984375,59.0397,16.9377
9.012,Linux,41.9,12.0,1060.078125,2522.234375,2040.3203125,0.00390625,0.31640625,59.7304,16.7419
10.014,Linux,51.9,13.5,1073.02734375,2527.81640625,2040.3203125,0.00390625,0.07421875,70.1028,14.2648
11.015,Linux,44.0,11.3,1073.02734375,2524.3125,2040.3203125,0.00390625,0.0,59.4947,16.8082
12.016,Linux,50.9,12.7,1073.02734375,2522.51171875,2040.3203125,0.01171875,0.01953125,60.662,16.4848
13.018,Linux,88.9,14.3,1073.04296875,2525.36328125,2040.31640625,0.00390625,0.03515625,56.9061,17.5728
14.019,Linux,45.9,11.2,1073.04296875,2523.4140625,2040.31640625,0.00390625,0.0,60.5815,16.5067
15.021,Linux,42.9,11.5,1073.04296875,2519.2734375,2040.31640625,0.00390625,0.0,60.0761,16.6455
16.023,Linux,47.9,12.0,1073.046875,2518.8203125,2040.3125,0.0078125,0.0,59.8563,16.7067
17.024,Linux,53.9,31.2,1074.42578125,2692.9609375,2040.3125,0.0703125,2.6640625,57.5979,17.3617
18.026,Linux,41.9,40.1,1074.42578125,2850.34765625,2040.3125,0.00390625,0.0,59.6057,16.7769
19.027,Linux,42.9,40.3,1074.42578125,2905.4609375,2040.3125,0.00390625,0.0,60.8208,16.4417
20.029,Linux,45.9,37.6,1074.42578125,3093.5234375,2040.3125,0.00390625,0.0,60.1308,16.6304
21.03,Linux,52.9,41.2,1074.42578125,3145.00390625,2040.3125,0.00390625,0.0,59.6439,16.7662
22.032,Linux,42.9,37.7,1074.42578125,3145.79296875,2040.30859375,0.00390625,0.0,59.2645,16.8735
23.033,Linux,41.9,42.8,1074.42578125,3146.91796875,2039.91796875,0.00390625,0.0,63.2171,15.8185
24.035,Linux,47.9,47.6,1074.42578125,3143.32421875,2037.41796875,0.00390625,0.0,57.0357,17.5329
25.037,Linux,50.9,39.7,1074.42578125,3197.0546875,2037.41796875,0.00390625,0.0,58.7053,17.0342
26.038,Linux,47.9,37.8,1074.42578125,3252.5,2037.41796875,0.00390625,0.0,61.1297,16.3587
27.04,Linux,48.9,37.5,1074.4296875,3310.53515625,2037.41796875,0.00390625,0.0,59.2403,16.8804
28.042,Linux,49.9,39.2,1074.4296875,3414.19921875,2037.41796875,0.00390625,0.0,55.5306,18.0081
29.044,Linux,51.9,40.4,1074.4296875,3489.1875,2037.41796875,0.00390625,0.0,57.7795,17.3072
30.046,Linux,51.9,39.1,1074.4296875,3566.48046875,2037.41796875,0.00390625,0.0,57.1418,17.5003
31.048,Linux,48.9,38.3,1074.4296875,3641.21875,2037.41796875,0.00390625,0.0,56.1246,17.8175
32.05,Linux,52.9,38.7,1074.4296875,3686.078125,2037.41796875,0.0078125,0.0,57.6245,17.3537
33.052,Linux,49.9,37.7,1074.4296875,3747.515625,2037.41796875,0.00390625,0.0,58.6841,17.0404
34.054,Linux,52.9,39.2,1074.4296875,3788.8671875,2037.41796875,0.00390625,0.0,63.4258,15.7665
35.056,Linux,47.9,39.0,1074.4296875,3844.8125,2037.41796875,0.00390625,0.0,55.8819,17.8949
36.058,Linux,53.9,40.7,1074.4296875,3881.9765625,2037.41796875,0.00390625,0.0,68.5366,14.5907
37.06,Linux,51.9,39.7,1074.4296875,3930.8984375,2037.41796875,0.00390625,0.0,62.6795,15.9542
38.062,Linux,47.9,38.4,1074.4296875,4141.71875,2037.41796875,0.00390625,0.0,58.8745,16.9853
39.063,Linux,44.9,37.0,1074.4296875,4156.43359375,2037.41796875,0.00390625,0.0,60.3396,16.5729
40.065,Linux,45.9,36.6,1073.9453125,4237.9140625,2037.41796875,0.00390625,0.0,60.1886,16.6145
41.066,Linux,40.0,35.9,1073.875,4322.09765625,2037.41796875,0.00390625,0.0,58.9476,16.9642
42.067,Linux,42.9,36.5,1072.9140625,4402.16796875,2037.41796875,0.0078125,0.05859375,60.0577,16.6507
43.069,Linux,43.0,36.3,1072.9140625,4453.21484375,2054.35546875,0.00390625,0.015625,57.1588,17.4951
44.07,Linux,46.9,36.9,1072.9140625,4497.890625,2115.7890625,0.00390625,0.0,59.6091,16.776
45.071,Linux,46.9,38.1,1050.515625,4518.6484375,2156.2578125,0.0078125,0.00390625,53.4063,18.7244
46.073,Linux,56.9,41.1,991.46875,4515.546875,2215.22265625,0.01171875,0.00048828125,63.0351,15.8642
47.075,Linux,48.9,31.9,927.92578125,4507.93359375,2279.05078125,0.0078125,0.0234375,58.6252,17.0575
48.077,Linux,44.9,26.2,851.125,4500.22265625,2355.515625,0.01171875,0.0,54.2078,18.4475
49.078,Linux,50.9,27.4,838.19921875,4495.66015625,2368.44140625,0.00390625,0.0,56.7312,17.627
50.08,Linux,49.9,17.4,838.22265625,4491.60546875,2368.4140625,0.0078125,0.0703125,65.6158,15.2402
51.082,Linux,61.9,16.8,837.23828125,4489.46484375,2370.921875,0.2890625,2.0859375,0.62944,1588.71
52.083,Linux,98.9,17.5,836.83984375,4485.6640625,2368.1328125,0.01171875,22.51171875,NaN,NaN
53.084,Linux,103.9,17.7,835.00390625,4482.171875,2369.97265625,0.0078125,14.89111328125,0.705996,1416.44
54.085,Linux,97.9,16.5,820.3671875,4462.84765625,2384.6484375,0.0,54.49609375,NaN,NaN
55.087,Linux,96.9,16.7,807.78125,4447.23828125,2407.72265625,0.0,66.92578125,NaN,NaN
56.089,Linux,94.8,16.8,788.19921875,4427.953125,2452.125,0.0,76.2421875,NaN,NaN
57.09,Linux,99.9,17.1,780.90234375,4421.8828125,2481.78515625,0.0,42.71875,NaN,NaN
58.091,Linux,99.9,17.4,774.48828125,4416.37890625,2540.4609375,0.0,43.18359375,NaN,NaN
59.092,Linux,99.9,17.1,763.5703125,4406.953125,2577.46875,0.0,48.11328125,NaN,NaN
60.094,Linux,99.9,17.3,754.96875,4399.328125,2628.5703125,0.0,40.48046875,NaN,NaN
61.095,Linux,99.9,17.2,798.20703125,4396.7421875,2687.359375,0.0,38.84765625,0.114379,8742.89
62.096,Linux,101.9,17.6,833.26171875,4392.36328125,2728.2890625,0.0,38.40625,NaN,NaN
63.097,Linux,99.9,16.8,858.91015625,4384.359375,2764.77734375,0.0,49.80078125,NaN,NaN
64.099,Linux,98.8,17.0,883.74609375,4374.48046875,2797.8203125,0.0,48.48828125,NaN,NaN
65.1,Linux,96.9,16.9,901.6015625,4366.8125,2824.5234375,0.0,50.78515625,0.272456,3670.31
66.102,Linux,99.8,16.9,922.61328125,4357.88671875,2854.17578125,0.0,51.5859375,NaN,NaN
67.103,Linux,99.9,17.6,1008.7109375,4349.921875,2948.6328125,0.00390625,45.54296875,NaN,NaN
68.105,Linux,102.9,18.4,1046.80859375,4344.546875,2991.6875,0.015625,23.734375,NaN,NaN
69.106,Linux,107.9,17.0,1046.80859375,4343.52734375,2991.68359375,0.0,0.0,NaN,NaN
70.107,Linux,107.9,17.4,1046.80859375,4343.4609375,2991.68359375,0.0,0.0,NaN,NaN
71.108,Linux,108.9,17.4,1046.80859375,4343.4453125,2991.671875,0.0,0.0,NaN,NaN
72.11,Linux,108.9,17.9,1057.88671875,4345.6640625,3004.05078125,0.0,0.234375,NaN,NaN
