elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0040000000000000036,Windows,71.7,45.4,70.70703125,3181.70703125,813.33984375,0.0509300231933593,54.568580627441406,NaN,NaN
1.0059999999999998,Windows,87.3,93.4,84.84765625,3286.87109375,813.33984375,0.002542495727539,0.0330333709716796,NaN,NaN
2.008,Windows,98.2,68.7,91.609375,3328.35546875,812.71484375,0.0002031326293945,1.9856643676757808,NaN,NaN
3.0090000000000003,Windows,103.0,36.4,188.34765625,3442.63671875,812.33984375,0.0015878677368164,2.990873336791992,NaN,NaN
4.01,Windows,71.8,15.4,670.53125,3911.8046875,812.33984375,0.0,463.387487411499,NaN,NaN
5.011,Windows,92.1,26.6,793.30078125,4037.04296875,812.21484375,0.0,129.01634120941162,NaN,0.0
6.013,Windows,93.6,40.5,806.09765625,4061.96875,812.21484375,0.0,10.067237854003906,NaN,NaN
7.015000000000001,Windows,99.8,39.6,854.87890625,4100.19140625,812.21484375,0.0,23.036534309387207,NaN,0.0
8.016,Windows,98.3,27.6,938.0625,4152.1328125,812.21484375,0.0,22.23779296875,NaN,0.0
9.018,Windows,81.1,19.0,1009.57421875,4224.578125,812.21484375,0.0030479431152343,213.89883613586423,NaN,0.0
10.019,Windows,123.3,31.9,1012.9609375,4335.8515625,812.08984375,0.0002355575561523,4.050630569458008,NaN,0.0
11.02,Windows,109.3,39.7,1040.65234375,4434.20703125,811.96484375,0.0,2.84033203125,NaN,0.0
12.021,Windows,96.8,26.9,1119.75390625,4521.609375,811.96484375,0.0,2.55859375,NaN,0.0
13.022,Windows,96.8,16.4,1175.11328125,4585.8046875,811.96484375,9.059906005859376e-05,57.28346538543701,NaN,0.0
14.024000000000001,Windows,157.5,29.7,1192.53125,4629.59765625,811.96484375,0.0024127960205078,27.499988555908203,NaN,0.0
15.026,Windows,176.3,39.0,1219.2890625,4648.1875,811.96484375,0.0087127685546875,12.702655792236328,NaN,0.0
16.027,Windows,154.5,27.9,1219.3359375,4639.7578125,811.96484375,0.0123844146728515,18.58553504943848,NaN,0.0
17.029,Windows,180.9,29.8,1219.47265625,4641.83203125,811.96484375,0.013747215270996,0.746769905090332,NaN,0.0
18.03,Windows,204.4,35.2,1219.5625,4644.31640625,811.96484375,0.0121192932128906,0.2976446151733398,NaN,0.0
19.031,Windows,213.8,35.2,1241.828125,4637.40234375,811.96484375,0.013585090637207,9.46474838256836,NaN,0.0
20.033,Windows,142.0,29.5,1257.8125,4643.91015625,811.96484375,0.0142011642456054,4.865360260009766,NaN,0.0
21.034,Windows,96.8,23.2,1257.5625,4671.54296875,783.625,0.0103235244750976,0.0583038330078125,NaN,0.0
22.035,Windows,98.3,16.5,1276.96484375,4685.34375,783.625,0.0095481872558593,0.0655412673950195,NaN,0.0
23.036,Windows,103.0,17.6,1277.09765625,4685.17578125,783.625,0.0134468078613281,0.0364570617675781,NaN,0.0
24.037,Windows,90.5,16.9,1277.17578125,4685.32421875,783.625,0.0141553878784179,0.0365095138549804,NaN,0.0
25.038,Windows,85.9,37.6,1277.78515625,4708.1171875,783.625,0.0393533706665039,2.691464424133301,NaN,0.0
26.04,Windows,62.4,23.5,1273.8125,4716.3046875,783.625,0.0134468078613281,0.0364570617675781,NaN,0.0
27.042,Windows,88.9,65.2,1273.8203125,4870.5234375,783.625,0.0134468078613281,0.0208320617675781,NaN,0.0
28.044,Windows,78.0,46.4,1273.6015625,4974.41796875,783.625,0.0134468078613281,0.0364570617675781,NaN,0.0
29.047,Windows,82.6,44.1,1276.87890625,5021.91015625,783.625,0.0136327743530273,0.0208663940429687,56.19,17.796
30.049,Windows,79.5,45.7,1276.67578125,5015.6171875,783.625,0.0134849548339843,0.0365095138549804,56.39,17.735
