elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Windows,0.0,0.0,37.91796875,3288.3359375,786.72265625,0.0,0.0
1.002,Windows,1.6,23.3,38.18359375,3331.078125,786.59765625,0.0,0.0
2.003,Windows,62.4,31.0,64.41796875,3348.94921875,785.59765625,0.0497388839721679,54.58271217346192
3.004,Windows,81.2,81.1,85.546875,3448.44921875,785.59765625,0.0035619735717773,0.0330333709716796
4.005,Windows,96.8,57.2,121.765625,3484.05859375,783.59765625,0.0007057189941406,2.604121208190918
5.006,Windows,96.7,23.3,285.41015625,3662.32421875,783.59765625,0.0010852813720703,79.81982231140137
6.007,Windows,76.5,14.2,808.87890625,4157.75390625,783.59765625,0.0,474.3903636932373
7.009,Windows,99.9,23.3,792.765625,4133.29296875,783.59765625,0.0,40.58594989776611
8.009,Windows,96.8,16.9,828.84765625,4160.1640625,783.59765625,0.0,24.91676044464112
9.011,Windows,96.8,25.1,917.09765625,4246.03515625,783.59765625,0.0,25.67333984375
10.012,Windows,78.0,31.2,996.17578125,4537.89453125,783.59765625,0.0,215.29730796813965
11.013,Windows,120.2,40.4,1010.48828125,4425.08203125,771.47265625,0.0032119750976562,7.297178268432617
12.014,Windows,112.4,30.3,1031.59765625,4553.63671875,771.34765625,0.0,2.3642578125
13.015,Windows,103.0,24.3,1118.67578125,4652.921875,771.34765625,0.0,3.02392578125
14.016,Windows,92.1,17.9,1173.08984375,4727.94921875,771.34765625,9.059906005859376e-05,55.35256481170654
15.02,Windows,163.4,44.6,1218.12109375,4782.1640625,771.34765625,0.0092973709106445,40.85855960845947
16.023,Windows,210.2,39.4,1218.59765625,4780.140625,771.34765625,0.0124015808105468,1.2355594635009766
17.025,Windows,215.2,35.2,1222.265625,4774.59375,771.34765625,0.0137958526611328,18.265925407409668
18.026,Windows,210.6,33.5,1231.55078125,4755.2578125,771.09765625,0.015294075012207,4.164819717407227
19.028,Windows,190.4,44.0,1244.91796875,4774.5625,771.09765625,0.0150632858276367,6.0067644119262695
20.03,Windows,207.4,37.3,1259.703125,4781.12109375,771.09765625,0.0169124603271484,5.061594009399414
21.031,Windows,152.9,26.7,1269.70703125,4793.4375,771.09765625,0.0081281661987304,0.2048397064208984
22.032,Windows,124.8,19.9,1280.01953125,4808.72265625,771.09765625,0.0162563323974609,0.0679464340209961
23.034,Windows,120.2,23.3,1280.1484375,4815.48828125,771.09765625,0.0175666809082031,0.0378303527832031
24.035,Windows,118.6,19.3,1280.15625,4798.2578125,771.09765625,0.0175666809082031,0.0378303527832031
25.036,Windows,124.8,29.7,1280.265625,4797.8203125,771.09765625,0.0185375213623046,0.0223150253295898
26.04,Windows,110.6,27.3,1276.390625,4815.9765625,771.09765625,0.0430879592895507,2.708382606506348
27.041,Windows,107.6,34.1,1276.390625,4829.1484375,771.09765625,0.0177526473999023,0.0222396850585937
28.044,Windows,118.4,47.0,1276.39453125,4853.75390625,771.09765625,0.0176734924316406,0.0379056930541992
29.046,Windows,126.3,58.4,1276.37109375,5022.3046875,771.09765625,0.0175666809082031,0.0222053527832031
30.049,Windows,110.6,50.5,1275.953125,5146.640625,771.09765625,0.0175666809082031,0.0378303527832031
31.05,Windows,67.1,42.8,1263.89453125,5154.890625,771.09765625,0.0172739028930664,0.0377206802368164
32.052,Windows,85.8,50.2,1263.9140625,5142.76171875,771.09765625,0.0175666809082031,0.0222053527832031
33.054,Windows,101.4,64.1,1263.9140625,5131.98828125,771.09765625,0.0175666809082031,0.0333442687988281
34.056,Windows,109.2,56.2,1263.91796875,5242.14453125,771.09765625,0.0175666809082031,0.0378303527832031
35.057,Windows,120.1,53.1,1263.8828125,5260.09375,842.67578125,0.0175666809082031,0.0378303527832031
36.059,Windows,129.5,56.6,1263.88671875,5247.07421875,907.015625,0.0175666809082031,0.0222053527832031
37.06,Windows,121.7,55.3,1263.88671875,5011.19921875,907.015625,0.0176782608032226,0.0378303527832031
38.062,Windows,106.0,55.8,1263.890625,5106.234375,907.015625,0.0177526473999023,0.0222396850585937
39.064,Windows,87.3,54.8,1263.890625,5134.59765625,907.015625,0.0176734924316406,0.0379056930541992
40.066,Windows,88.9,56.2,1263.89453125,5039.671875,907.015625,0.0175666809082031,0.0222053527832031
