elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Windows,0.0,0.0,36.58203125,2983.66015625,845.1640625,0.0,0.0
1.002,Windows,0.0,24.7,36.8515625,2995.921875,815.2890625,0.0,0.0
2.003,Windows,54.6,24.9,61.5390625,3028.0546875,815.2890625,0.051065444946289,54.58403873443604
3.004,Windows,88.9,80.6,82.1484375,3124.29296875,814.5390625,0.0035610198974609,0.0286388397216796
4.007,Windows,99.8,44.2,87.9296875,3097.84765625,810.2890625,0.0002031326293945,1.9900588989257808
5.008,Windows,101.4,19.8,245.12109375,3256.71875,810.2890625,0.0015878677368164,40.113701820373535
6.009,Windows,76.5,15.3,744.29296875,3763.7109375,810.2890625,0.0,436.91039276123047
7.011,Windows,95.2,15.8,789.86328125,3803.828125,810.2890625,0.0,118.3873414993286
8.011,Windows,96.8,14.7,814.2578125,3821.28125,810.2890625,0.0,22.378639221191406
9.012,Windows,95.2,19.3,905.828125,3907.671875,810.2890625,0.0,26.531773567199707
10.014,Windows,64.0,14.1,994.08203125,4108.8828125,810.2890625,0.0007057189941406,217.15765953063965
11.015,Windows,126.4,28.6,1005.62109375,4102.1875,810.2890625,0.0026054382324218,7.423752784729004
12.016,Windows,109.3,34.2,1032.2109375,4228.39453125,810.2890625,0.0,2.55224609375
13.018,Windows,99.8,29.4,1117.5546875,4310.28515625,806.9140625,0.0,2.88232421875
14.019,Windows,99.9,15.4,1176.63671875,4366.31640625,806.9140625,9.059906005859376e-05,62.428667068481445
15.02,Windows,184.2,45.3,1213.51953125,4408.64453125,806.9140625,0.0123615264892578,34.022321701049805
16.021,Windows,213.8,35.5,1213.67578125,4411.96484375,806.9140625,0.0121212005615234,0.8034648895263672
17.022,Windows,209.1,41.0,1239.9921875,4407.05078125,806.9140625,0.0123548507690429,27.444737434387207
18.024,Windows,168.5,28.5,1239.9921875,4415.09765625,806.9140625,0.0134468078613281,0.4637031555175781
19.026,Windows,185.7,29.7,1239.8359375,4412.64453125,806.9140625,0.0134468078613281,0.2229804992675781
20.026,Windows,192.0,29.2,1239.8359375,4413.8125,806.9140625,0.013564109802246,0.5970211029052734
21.028,Windows,124.9,26.6,1239.98828125,4405.578125,806.9140625,0.0088930130004882,0.4526729583740234
22.028,Windows,56.2,21.2,1239.6875,4390.26171875,806.9140625,0.0092592239379882,0.0348081588745117
23.029,Windows,56.2,25.1,1239.984375,4374.984375,806.9140625,0.0070180892944335,0.018315315246582
24.031,Windows,99.9,32.2,1240.03125,4374.546875,806.9140625,0.0127935409545898,0.0394773483276367
25.034,Windows,73.2,37.6,1240.0390625,4378.6484375,806.9140625,0.0132112503051757,0.0223331451416015
26.036,Windows,64.0,47.6,1235.99609375,4373.0859375,806.9140625,0.0110025405883789,0.0355548858642578
27.037,Windows,45.3,31.6,1235.99609375,4393.14453125,806.9140625,0.0121021270751953,0.0203113555908203
