elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Windows,0.0,0.0,38.20703125,3346.98828125,773.31640625,0.0,0.0
1.002,Windows,0.0,24.5,38.20703125,3381.0625,773.31640625,0.0,0.0
2.003,Windows,65.6,32.1,71.64453125,3425.7890625,772.1953125,0.0521488189697265,54.58410549163818
3.004,Windows,78.0,77.3,86.43359375,3514.89453125,772.1953125,0.0025434494018554,0.0330333709716796
4.006,Windows,101.4,40.6,132.41015625,3580.8984375,772.0703125,0.0007057189941406,3.1465940475463867
5.007,Windows,93.6,19.1,310.19140625,3742.70703125,772.0703125,0.0010852813720703,119.02490615844728
6.008,Windows,71.8,14.6,768.4609375,4198.51953125,772.0703125,0.0,454.2723846435547
7.01,Windows,95.1,18.2,793.67578125,4212.1328125,772.0703125,0.0,20.966313362121586
8.012,Windows,101.4,19.6,871.16015625,4279.96484375,772.0703125,0.0,31.88258075714112
9.012,Windows,98.4,16.7,937.28125,4337.80859375,772.0703125,0.0,23.0703125
10.013,Windows,76.5,17.7,1008.27734375,4452.41796875,772.0703125,0.0027580261230468,214.25754737854004
11.014,Windows,115.5,44.6,1013.66796875,4516.7734375,772.0703125,0.0005407333374023,4.274484634399414
12.016,Windows,110.8,38.1,1039.39453125,4634.28125,770.0703125,0.0,2.61669921875
13.017,Windows,104.5,19.8,1123.01171875,4715.86328125,770.0703125,0.0,2.88671875
14.019,Windows,99.8,18.3,1185.625,4791.22265625,770.0703125,9.059906005859376e-05,63.64121437072754
15.02,Windows,181.1,40.9,1191.75390625,4768.83984375,770.0703125,0.0024137496948242,20.799809455871586
16.021,Windows,160.8,41.1,1216.4140625,4825.36328125,770.0703125,0.0125675201416015,15.94194507598877
17.023,Windows,188.7,34.2,1243.4296875,4844.6328125,770.0703125,0.0118598937988281,24.28730297088623
18.026,Windows,160.4,31.5,1243.55078125,4850.203125,770.0703125,0.0140752792358398,0.3823232650756836
19.027,Windows,226.3,37.6,1258.453125,4834.48046875,770.0703125,0.0139312744140625,4.680188179016113
20.028,Windows,126.4,25.3,1278.75390625,4852.66796875,770.0703125,0.0064077377319335,0.1586580276489257
21.03,Windows,129.5,29.4,1278.703125,4865.28125,770.0703125,0.0134468078613281,0.0364570617675781
22.031,Windows,120.2,20.6,1278.87890625,4865.32421875,770.0703125,0.0142374038696289,0.0208959579467773
23.033,Windows,118.5,30.8,1279.421875,4910.17578125,770.0703125,0.039128303527832,2.707077980041504
24.034,Windows,73.3,26.8,1279.36328125,4913.80078125,770.0703125,0.0134468078613281,0.0208320617675781
25.036,Windows,51.5,45.3,1279.36328125,4915.4140625,769.625,0.0132226943969726,0.0363702774047851
26.038,Windows,70.2,53.3,1275.35546875,5063.59375,769.625,0.0132226943969726,0.0363702774047851
27.039,Windows,67.1,42.9,1275.35546875,5211.7890625,769.625,0.0134468078613281,0.0208320617675781
28.041,Windows,101.4,48.5,1275.28125,5190.46484375,769.625,0.0134468078613281,0.0364570617675781
29.043,Windows,124.7,51.1,1263.26171875,5182.609375,769.625,0.0134468078613281,0.0208320617675781
30.045,Windows,123.2,52.7,1263.2578125,5196.84765625,769.625,0.0134468078613281,0.0364570617675781
