elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Windows,0.0,0.0,26.6640625,3216.8125,817.328125,0.0,0.0
1.002,Windows,10.9,36.3,38.234375,3260.796875,815.828125,0.00537109375,0.0
2.003,Windows,32.8,11.2,109.0546875,3302.80078125,815.828125,0.0466547012329101,54.58000373840332
3.004,Windows,79.6,69.9,84.80859375,3362.984375,815.453125,0.0052309036254882,0.01727294921875
4.005,Windows,96.8,57.1,86.078125,3396.76953125,813.953125,7.724761962890625e-05,0.03564453125
5.006,Windows,98.3,24.3,177.94140625,3468.44140625,813.953125,0.001662254333496,4.716677665710449
6.007,Windows,74.9,18.0,658.5234375,4009.6796875,813.953125,8.869171142578125e-05,374.9638090133667
7.008,Windows,87.4,15.5,793.41796875,4093.91796875,813.953125,0.0,217.67884731292725
8.009,Windows,101.5,24.7,808.6328125,4060.65234375,811.203125,0.0,13.846534729003906
9.01,Windows,98.3,27.6,886.43359375,4117.69140625,811.203125,0.0,29.136143684387207
10.011,Windows,78.0,20.8,978.43359375,4261.17578125,811.203125,0.0,173.40262031555176
11.012,Windows,107.7,25.2,1023.9375,4437.484375,811.203125,0.003274917602539,56.96384239196777
12.015,Windows,110.7,34.8,1019.26953125,4450.7890625,811.078125,0.0,1.6259765625
13.016,Windows,99.9,29.4,1099.05859375,4538.09375,811.078125,0.0,2.7734375
14.017,Windows,99.9,18.3,1157.5078125,4601.80078125,811.078125,9.059906005859376e-05,52.99733829498291
15.019,Windows,171.7,29.3,1202.9765625,4657.16015625,811.078125,0.0070743560791015,38.50097465515137
16.021,Windows,184.0,37.0,1208.04296875,4658.1875,811.078125,0.0135908126831054,6.802921295166016
17.022,Windows,190.4,37.2,1211.6484375,4666.25,811.078125,0.0136899948120117,18.50067043304444
18.024,Windows,212.2,36.1,1234.9296875,4687.5,810.953125,0.013279914855957,9.81003189086914
19.025,Windows,212.2,36.4,1234.9609375,4688.859375,810.953125,0.0134468078613281,0.1424140930175781
20.026,Windows,196.6,32.8,1250.734375,4671.13671875,810.953125,0.0065212249755859,1.5016107559204102
21.028,Windows,173.2,30.3,1250.9453125,4688.97265625,810.953125,0.0045289993286132,0.5714282989501953
22.029,Windows,106.1,22.9,1257.0078125,4691.32421875,810.953125,0.0040273666381835,3.559933662414551
23.03,Windows,73.4,14.7,1258.65234375,4689.5390625,810.953125,0.003615379333496,0.0578060150146484
24.031,Windows,99.9,17.2,1287.80078125,4698.02734375,810.953125,0.0026416778564453,0.0636348724365234
25.032,Windows,113.9,19.0,1287.84765625,4697.9296875,810.953125,0.0033187866210937,0.0347404479980468
26.033,Windows,120.2,25.9,1283.90625,4697.76171875,810.953125,0.0040273666381835,0.0347929000854492
27.034,Windows,110.8,30.1,1284.08203125,4731.76171875,810.953125,0.029886245727539,2.6898622512817383
28.036,Windows,67.1,23.8,1284.08203125,4733.09375,790.34375,0.0032634735107421,0.034682273864746
29.038,Windows,73.3,49.6,1284.09375,4807.328125,790.34375,0.0033187866210937,0.0191154479980468
30.041,Windows,74.8,49.6,1284.05859375,4935.27734375,790.34375,0.0033187866210937,0.0347404479980468
31.042,Windows,62.4,43.8,1284.05859375,5071.16796875,790.34375,0.0033187866210937,0.0191154479980468
32.044,Windows,78.0,43.5,1283.609375,5056.44140625,790.34375,0.0033187866210937,0.0347404479980468
33.047,Windows,70.1,46.3,1271.59375,5031.9453125,790.34375,0.0033187866210937,0.0302543640136718
34.049,Windows,73.3,46.3,1271.59375,5049.87109375,790.34375,0.0032806396484375,0.0034379959106445
35.051,Windows,90.4,45.3,1271.59375,5168.56640625,790.34375,0.00335693359375,0.0503778457641601
36.052,Windows,106.1,45.6,1271.59375,5259.9765625,790.34375,0.0033187866210937,0.0347805023193359
37.054,Windows,115.4,51.1,1271.59375,5235.42578125,868.75,0.0033187866210937,0.0347404479980468
38.056,Windows,126.4,55.2,1271.59765625,4951.7421875,910.609375,0.0034303665161132,0.0191154479980468
39.057,Windows,117.0,45.6,1271.6015625,5041.37890625,910.609375,0.0033187866210937,0.0347404479980468
40.059,Windows,112.3,47.8,1271.6015625,5074.015625,910.609375,0.0033187866210937,0.0191154479980468
41.061,Windows,121.7,54.3,1271.6171875,4976.3515625,910.609375,0.0033187866210937,0.0347404479980468
42.062,Windows,127.9,52.3,1271.62109375,5009.0859375,910.609375,0.0033187866210937,0.0191154479980468
43.064,Windows,102.9,44.2,1271.62109375,5041.16796875,910.609375,0.0033187866210937,0.0347404479980468
44.066,Windows,98.3,43.4,1271.625,5153.05078125,910.609375,0.0033187866210937,0.0191154479980468
45.067,Windows,110.7,44.5,1271.62890625,5193.3671875,910.609375,0.003335952758789,0.0347461700439453
46.07,Windows,129.4,49.5,1271.62890625,5234.65234375,910.609375,0.00335693359375,0.0347929000854492
47.072,Windows,117.0,53.1,1271.62890625,5244.17578125,910.609375,0.0033187866210937,0.0191154479980468
48.074,Windows,115.4,43.8,1271.6328125,5248.546875,910.609375,0.0033187866210937,0.0347404479980468
49.076,Windows,123.2,48.5,1271.63671875,5281.7890625,910.609375,0.0033187866210937,0.0191154479980468
50.078,Windows,126.3,47.2,1271.63671875,5300.2734375,910.609375,0.0033187866210937,0.0347404479980468
51.1,Windows,123.8,63.1,1271.640625,5327.83984375,910.609375,0.0033740997314453,0.0347986221313476
52.166,Windows,109.9,59.2,1271.640625,5333.9140625,910.609375,0.0035400390625,0.01934814453125
53.168,Windows,113.9,44.8,1271.6640625,5388.8359375,910.609375,0.0033187866210937,0.0302543640136718
54.17,Windows,120.1,52.5,1271.66015625,5431.90234375,909.359375,0.003335952758789,0.0347461700439453
55.171,Windows,127.9,60.0,1271.61328125,5395.34765625,906.16015625,0.00335693359375,0.0347929000854492
56.173,Windows,120.1,48.4,1271.61328125,5455.94921875,910.01953125,0.0033187866210937,0.0191154479980468
57.174,Windows,103.0,48.0,1271.6171875,5472.703125,910.01953125,0.0033187866210937,0.0347404479980468
58.175,Windows,87.4,44.9,1271.6171875,5490.578125,910.01953125,0.0033187866210937,0.0191154479980468
59.177,Windows,107.6,47.3,1271.62109375,5517.640625,910.01953125,0.0033187866210937,0.0347404479980468
60.179,Windows,120.0,51.0,1271.56640625,5578.51953125,910.01953125,0.0033187866210937,0.0191154479980468
61.182,Windows,131.0,57.1,1271.5703125,5624.1796875,910.01953125,0.0033187866210937,0.0347404479980468
62.184,Windows,120.1,55.2,1271.5703125,5531.90234375,910.01953125,0.0033187866210937,0.0191154479980468
63.186,Windows,126.3,75.6,628.5546875,5393.53515625,910.2421875,0.0033187866210937,0.0347404479980468
64.188,Windows,126.2,76.1,628.578125,5378.12890625,910.2421875,0.0033187866210937,0.0347404479980468
65.19,Windows,118.5,74.6,628.578125,5404.77734375,910.2421875,0.0033187866210937,0.0191154479980468
66.192,Windows,131.0,67.2,628.5859375,5405.0546875,910.1171875,0.0033531188964843,0.0347585678100585
67.194,Windows,134.1,59.9,628.65234375,5253.30859375,1076.41015625,0.0033397674560546,0.0191555023193359
68.196,Windows,118.5,52.2,628.65234375,5298.57421875,1076.41015625,0.0033187866210937,0.0347404479980468
69.198,Windows,121.6,52.9,628.66015625,5292.2421875,1076.41015625,0.0033187866210937,0.0347404479980468
70.201,Windows,123.1,56.5,628.66015625,5073.87109375,1293.41015625,0.0033187866210937,0.0191154479980468
71.202,Windows,123.3,49.7,628.6640625,4943.87109375,1431.33984375,0.0033187866210937,0.0347404479980468
72.203,Windows,128.0,48.7,628.66796875,4999.39453125,1431.33984375,0.0033187866210937,0.0191154479980468
73.205,Windows,124.8,50.4,628.6796875,5000.83203125,1431.33984375,0.0033187866210937,0.0302543640136718
74.206,Windows,126.4,53.5,628.68359375,5013.171875,1431.33984375,0.0033187866210937,0.0347404479980468
75.207,Windows,123.3,46.1,628.6953125,5039.265625,1431.33984375,0.0033187866210937,0.0347404479980468
76.209,Windows,124.8,49.4,628.69921875,5059.2578125,1430.97265625,0.003335952758789,0.0191211700439453
77.211,Windows,127.9,49.6,628.703125,5052.44140625,1430.97265625,0.00335693359375,0.0347929000854492
78.212,Windows,132.7,50.9,628.7109375,5114.07421875,1430.97265625,0.0033187866210937,0.0191154479980468
79.213,Windows,126.4,46.7,628.71875,5253.7890625,1430.97265625,0.0033187866210937,0.0347404479980468
80.216,Windows,121.6,51.1,628.7265625,5171.3984375,1536.15234375,0.0033187866210937,0.0347404479980468
81.218,Windows,123.2,49.4,628.734375,5200.66015625,1535.40625,0.0033187866210937,0.0191154479980468
82.219,Windows,99.9,46.4,628.734375,5223.9921875,1535.40625,0.0033187866210937,0.0347404479980468
83.22,Windows,93.6,41.5,628.73828125,5288.44140625,1535.40625,0.0033187866210937,0.0191154479980468
84.222,Windows,96.8,44.9,628.73828125,5338.8359375,1535.40625,0.0033187866210937,0.0347404479980468
85.223,Windows,112.3,52.2,628.75,5395.6171875,1535.40625,0.0033187866210937,0.0191154479980468
86.225,Windows,118.5,50.6,628.75390625,5447.66796875,1535.40625,0.0033187866210937,0.0347404479980468
87.227,Windows,118.5,46.8,628.7578125,5497.109375,1535.40625,0.0033531188964843,0.0191211700439453
88.229,Windows,113.8,51.6,628.7578125,5559.2578125,1535.40625,0.0033397674560546,0.0347929000854492
89.231,Windows,98.3,56.3,515.72265625,5426.42578125,1533.28125,0.0033187866210937,0.0347404479980468
90.233,Windows,92.0,68.0,515.73046875,5393.078125,1533.03125,0.0033187866210937,0.0191154479980468
91.234,Windows,107.7,64.9,515.7734375,5389.21875,1532.90234375,0.0033702850341796,0.0347404479980468
92.236,Windows,117.0,48.3,515.7734375,5427.80078125,1532.90234375,0.0033187866210937,0.0191154479980468
