elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.002,Windows,0.0,50.0,37.9453125,3831.36328125,602.7734375,0.0,0.0
1.003,Windows,0.0,29.2,38.21875,3848.81640625,598.77734375,0.0,0.0
2.004,Windows,65.6,55.3,62.2890625,3902.06640625,598.77734375,0.0497341156005859,54.56840229034424
3.005,Windows,89.0,37.8,84.18359375,3942.35546875,598.77734375,0.0035600662231445,0.0374279022216796
4.006,Windows,98.3,34.6,153.0,4004.16015625,598.77734375,0.0007057189941406,4.105586051940918
5.008,Windows,95.2,19.2,366.53515625,4211.34765625,598.77734375,0.0010852813720703,168.48895835876465
6.008,Windows,79.6,20.2,763.875,4566.5546875,598.77734375,0.0,399.32192611694336
7.01,Windows,96.8,21.0,790.3828125,4565.5546875,598.77734375,0.0,25.482287406921387
8.011,Windows,93.6,30.0,815.1015625,4568.36328125,609.4765625,0.0,22.00560474395752
9.012,Windows,90.5,19.7,899.0078125,4618.828125,609.4765625,0.0,24.6938705444336
10.013,Windows,74.9,25.2,982.97265625,4837.01171875,609.4765625,0.0,204.33480262756348
11.014,Windows,112.3,33.8,1019.52734375,4843.0625,609.4765625,0.0031948089599609,22.26944923400879
12.015,Windows,113.9,31.1,1011.1484375,4907.4296875,609.4765625,0.0,1.5078125
13.016,Windows,95.2,26.4,1094.109375,4993.84765625,609.3515625,0.0,2.8037109375
14.017,Windows,93.7,15.4,1153.7265625,5061.71875,609.3515625,9.059906005859376e-05,48.87096977233887
15.019,Windows,118.6,20.8,1206.81640625,5115.078125,609.3515625,0.0041837692260742,41.69971561431885
16.02,Windows,185.7,35.0,1213.3828125,5042.0078125,649.98828125,0.01324462890625,7.251290321350098
17.022,Windows,173.2,35.2,1214.6171875,5038.66796875,649.98828125,0.0113754272460937,4.287423133850098
18.023,Windows,157.6,86.3,1216.390625,5083.8359375,649.44140625,0.013005256652832,14.249183654785156
19.028,Windows,171.1,90.1,1240.85546875,5133.60546875,647.53125,0.0108242034912109,10.00191593170166
20.032,Windows,152.5,73.0,1241.546875,5135.890625,647.53125,0.010533332824707,0.3102312088012695
21.033,Windows,176.4,48.5,1241.55859375,5146.53515625,647.53125,0.0135154724121093,0.2073554992675781
22.034,Windows,173.3,32.8,1256.14453125,5154.35546875,647.53125,0.0139389038085937,4.657266616821289
23.035,Windows,124.8,19.7,1273.33984375,5165.1015625,647.40625,0.0058412551879882,0.3700494766235351
24.036,Windows,99.9,26.3,1277.5078125,5211.10546875,647.40625,0.0135822296142578,0.0827245712280273
25.037,Windows,106.2,18.4,1277.7421875,5217.8515625,647.40625,0.0141630172729492,0.0365095138549804
26.038,Windows,120.2,22.6,1277.76171875,5219.03515625,647.40625,0.0134468078613281,0.0208320617675781
27.039,Windows,73.4,36.4,1274.3671875,5235.29296875,647.40625,0.0392723083496093,2.707089424133301
28.043,Windows,91.8,27.0,1274.3671875,5251.65625,647.40625,0.0134468078613281,0.0208320617675781
29.065,Windows,70.4,63.8,1274.3671875,5397.61328125,635.8046875,0.0136709213256835,0.036543846130371
30.066,Windows,56.2,63.6,1274.265625,5240.828125,814.328125,0.0132226943969726,0.0363702774047851
31.067,Windows,78.0,42.2,1274.26953125,5269.28125,814.328125,0.0134468078613281,0.0208320617675781
32.069,Windows,104.5,44.1,1277.38671875,5290.5390625,814.328125,0.0134468078613281,0.0364570617675781
33.086,Windows,121.3,68.2,1265.48046875,5264.4453125,814.328125,0.0136709213256835,0.020918846130371
34.102,Windows,78.4,49.0,1265.484375,5332.23828125,814.328125,0.0136327743530273,0.0163803100585937
35.103,Windows,87.4,42.1,1265.31640625,5471.765625,814.328125,0.0134849548339843,0.0521345138549804
36.105,Windows,95.2,50.3,1265.09765625,5501.3125,814.328125,0.0134468078613281,0.0364570617675781
37.106,Windows,120.1,58.1,1265.09765625,5487.30078125,814.83984375,0.0135583877563476,0.0208320617675781
38.109,Windows,126.3,48.7,1265.1015625,5316.23046875,814.83984375,0.0134468078613281,0.0364570617675781
39.112,Windows,121.4,52.3,1265.10546875,5361.38671875,814.71484375,0.0134468078613281,0.0208320617675781
40.113,Windows,128.0,47.7,1265.109375,5293.14453125,814.71484375,0.0134468078613281,0.0364570617675781
41.114,Windows,131.1,47.8,1265.109375,5309.859375,814.71484375,0.0134468078613281,0.0364570617675781
42.116,Windows,121.7,45.1,1265.11328125,5347.625,814.71484375,0.0134468078613281,0.0208320617675781
43.118,Windows,101.3,53.2,1265.11328125,5394.8359375,814.71484375,0.0134468078613281,0.0364570617675781
44.119,Windows,95.2,64.7,1265.1171875,5481.10546875,814.71484375,0.0136327743530273,0.0208663940429687
45.122,Windows,107.6,61.4,1265.12109375,5519.26171875,814.71484375,0.0134849548339843,0.0365095138549804
46.123,Windows,126.3,58.5,1265.12109375,5533.28515625,814.71484375,0.0134468078613281,0.0208320617675781
47.125,Windows,127.9,53.6,1265.12109375,5567.31640625,814.71484375,0.0134468078613281,0.0364570617675781
48.127,Windows,131.0,62.9,1265.125,5596.27734375,814.09765625,0.0134468078613281,0.0364570617675781
49.13,Windows,124.7,50.7,1265.12890625,5593.85546875,814.09765625,0.0134468078613281,0.0208320617675781
50.131,Windows,123.3,49.8,1265.14453125,5641.87890625,814.09765625,0.0134468078613281,0.0364570617675781
51.132,Windows,117.0,67.5,1265.1484375,5445.28125,814.0625,0.0134468078613281,0.0208320617675781
52.133,Windows,120.1,51.7,1265.1484375,5421.765625,818.6484375,0.0134468078613281,0.0364570617675781
53.135,Windows,115.4,47.0,1265.1484375,5463.36328125,818.6484375,0.0134468078613281,0.0208320617675781
54.137,Windows,118.5,49.5,1265.15234375,5504.296875,818.6484375,0.0136327743530273,0.0163803100585937
55.139,Windows,126.2,70.0,572.953125,5379.625,818.40625,0.0134849548339843,0.0521345138549804
56.143,Windows,130.7,74.1,572.95703125,5365.453125,818.40625,0.0134468078613281,0.0364570617675781
57.149,Windows,125.8,71.0,572.9609375,5432.0625,818.40625,0.0134468078613281,0.0208320617675781
58.152,Windows,126.2,76.3,572.96875,5435.6171875,818.40625,0.0134468078613281,0.0364570617675781
