elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Linux,0.0,100.0,122.37890625,2552.7265625,304.9609375,0.0,0.0
1.002,Linux,84.9,25.0,244.92578125,2627.16015625,308.546875,1.27734375,4.12109375
2.003,Linux,71.9,18.7,617.71484375,2882.265625,349.6953125,0.0,325.4609375
3.004,Linux,87.9,16.9,856.17578125,3139.9765625,371.84765625,0.0,206.4609375
4.006,Linux,98.9,16.0,893.02734375,3191.75,377.12890625,0.0,44.86328125
5.007,Linux,74.9,18.0,923.10546875,3188.40234375,387.8984375,0.015625,214.34765625
6.009,Linux,107.9,29.4,1005.32421875,3302.015625,395.6640625,0.0,7.734375
7.01,Linux,93.9,30.8,1054.40625,3308.4765625,399.98828125,0.00390625,63.1171875
8.012,Linux,104.8,33.0,1073.45703125,3392.11328125,404.609375,0.015625,39.79296875
9.013,Linux,67.9,24.1,1081.5234375,3410.66015625,408.3515625,2.01953125,9.7421875
10.014,Linux,36.9,12.5,1082.19140625,3413.79296875,408.34375,2.32421875,0.078125
11.016,Linux,34.9,23.9,1082.19921875,3455.2421875,408.34375,2.02734375,0.2109375
12.018,Linux,55.9,19.1,1095.546875,3474.15234375,409.67578125,0.015625,12.921875
13.02,Linux,45.9,14.0,1095.55078125,3472.75,409.67578125,0.00390625,0.140625
14.021,Linux,45.9,13.4,1095.58203125,3472.11328125,409.67578125,0.00390625,0.0
15.023,Linux,44.9,21.9,1095.58203125,3471.51953125,409.67578125,0.00390625,0.0
16.025,Linux,42.9,12.1,1095.58203125,3468.70703125,409.67578125,0.0078125,0.06298828125
17.026,Linux,46.9,15.9,1095.35546875,3477.94140625,409.67578125,0.00390625,0.0
18.028,Linux,46.9,12.7,1095.578125,3477.35546875,409.67578125,0.00390625,0.16015625
19.029,Linux,44.9,11.7,1095.578125,3476.703125,409.67578125,0.00390625,0.09375
20.031,Linux,43.9,11.3,1095.58203125,3475.82421875,409.67578125,0.00390625,0.0
21.033,Linux,45.9,11.9,1095.58203125,3474.6640625,409.67578125,0.00390625,0.0
22.035,Linux,49.9,12.3,1095.58203125,3469.03125,409.67578125,0.00390625,1.171875
23.036,Linux,45.9,11.6,1095.5859375,3431.3203125,409.67578125,0.00390625,0.0
24.038,Linux,44.9,13.5,1095.58984375,3458.078125,409.67578125,0.00390625,0.0
25.04,Linux,43.9,11.4,1095.58984375,3458.06640625,409.67578125,0.00390625,0.0
26.041,Linux,44.9,11.2,1095.58984375,3457.83203125,409.67578125,0.00390625,0.0
27.043,Linux,40.9,12.3,1095.59765625,3457.89453125,409.67578125,0.00390625,0.09375
28.045,Linux,45.9,11.9,1095.59765625,3457.80859375,409.67578125,0.00390625,0.046875
29.047,Linux,43.9,11.6,1095.60546875,3457.79296875,409.67578125,0.00390625,0.0
30.048,Linux,45.9,11.6,1095.609375,3457.78515625,409.67578125,0.00390625,0.0
31.05,Linux,43.9,11.4,1095.609375,3432.703125,409.67578125,0.00390625,0.0
32.051,Linux,44.9,11.1,1095.609375,3432.5,409.67578125,0.01171875,0.0
33.053,Linux,43.9,11.5,1095.61328125,3432.43359375,409.67578125,0.0078125,0.0
34.055,Linux,43.9,11.7,1095.6171875,3432.4296875,409.67578125,0.00390625,0.0
35.056,Linux,42.9,11.5,1095.62109375,3429.265625,409.67578125,0.00390625,0.0
36.058,Linux,46.9,12.1,1095.625,3429.046875,409.67578125,0.00390625,0.0
37.059,Linux,41.9,10.5,1095.625,3428.484375,409.67578125,0.00390625,0.0
38.06,Linux,43.0,11.3,1095.625,3428.48828125,409.67578125,0.00390625,0.0
39.062,Linux,44.9,11.6,1095.62890625,3428.2890625,409.67578125,0.00390625,0.00048828125
40.063,Linux,40.9,10.6,1095.6328125,3428.390625,409.67578125,0.00390625,0.0
41.065,Linux,39.9,10.9,1095.6328125,3428.6328125,409.67578125,0.00390625,0.0
42.066,Linux,42.0,11.1,1095.63671875,3428.83984375,409.67578125,0.0078125,0.0
43.068,Linux,44.9,11.5,1095.63671875,3428.64453125,409.67578125,0.00390625,0.0
44.07,Linux,45.9,11.8,1095.63671875,3428.46875,409.67578125,0.00390625,0.0
45.071,Linux,42.9,12.3,1095.640625,3426.828125,409.67578125,0.00390625,0.0
46.073,Linux,45.9,12.5,1095.64453125,3425.43359375,409.67578125,0.00390625,0.0
47.075,Linux,45.9,21.5,1095.6640625,3416.359375,409.67578125,0.00390625,0.0
48.076,Linux,42.9,20.1,1095.66796875,3414.91015625,409.67578125,0.00390625,0.0
49.078,Linux,45.9,12.0,1095.66796875,3415.55859375,409.67578125,0.0078125,0.0
50.079,Linux,46.0,12.2,1095.66796875,3415.5546875,409.67578125,0.00390625,0.0
51.08,Linux,61.9,14.2,1095.7109375,3417.984375,409.67578125,0.0078125,5.15625
52.081,Linux,93.9,20.3,1126.04296875,3442.4765625,409.67578125,0.0,0.0
53.082,Linux,82.9,15.7,1148.28515625,3465.69140625,409.67578125,0.0,0.0
54.084,Linux,78.8,14.4,1182.453125,3505.19921875,409.67578125,0.00390625,0.0
55.086,Linux,48.9,12.2,1182.4609375,3505.18359375,409.67578125,0.0078125,0.0
56.087,Linux,50.9,12.4,1182.4609375,3505.16796875,409.67578125,0.01171875,0.8515625
57.089,Linux,43.9,10.9,1182.46484375,3505.16796875,409.67578125,0.00390625,0.0
58.09,Linux,92.9,16.7,1182.46875,3539.76953125,412.06640625,0.00390625,0.05859375
59.092,Linux,47.9,13.5,1182.48046875,3515.3515625,424.8125,0.00390625,0.03125
60.094,Linux,46.9,12.5,1182.48046875,3512.609375,424.8125,0.0078125,0.140625
61.095,Linux,51.9,12.9,1182.5078125,3515.109375,424.8125,0.06640625,2.67578125
62.097,Linux,46.9,43.4,1182.5390625,3544.34375,541.359375,0.00390625,0.0
63.098,Linux,44.9,41.1,1182.5390625,3614.52734375,575.7421875,0.00390625,0.0
64.099,Linux,45.9,41.4,1182.546875,3631.2109375,630.421875,0.00390625,0.0
65.101,Linux,42.9,40.7,1182.55078125,3676.10546875,749.59375,0.00390625,0.0
66.103,Linux,53.9,43.4,1182.5546875,3613.171875,855.41015625,0.01171875,0.0
67.105,Linux,41.9,33.6,1182.5546875,3612.38671875,855.34765625,0.00390625,0.09375
68.107,Linux,44.9,33.4,1182.55859375,3623.40625,855.171875,0.00390625,0.046875
69.108,Linux,41.0,34.6,1182.5625,3622.94140625,855.14453125,0.00390625,0.0
70.108,Linux,55.0,40.6,1182.56640625,3601.046875,943.79296875,0.00390625,0.0
71.11,Linux,53.9,40.0,1159.91015625,3624.640625,985.9765625,0.00390625,0.0
72.111,Linux,46.9,43.1,1031.91015625,3545.8046875,1135.80859375,0.0078125,0.0
73.113,Linux,54.9,46.1,1006.73046875,3441.12109375,1340.28125,0.00390625,0.0546875
74.114,Linux,49.9,42.9,1006.73828125,3448.359375,1437.93359375,0.00390625,0.00390625
75.116,Linux,50.9,46.1,1006.76171875,3375.1484375,1603.21875,0.00390625,0.02734375
76.118,Linux,50.9,42.8,1006.76953125,3387.0234375,1691.10546875,0.00390625,0.0078125
77.12,Linux,52.9,45.7,883.51953125,3309.8359375,1832.10546875,0.00390625,0.01171875
78.122,Linux,53.9,46.8,775.26953125,3300.00390625,1940.3125,0.00390625,0.07421875
79.124,Linux,50.9,40.4,740.89453125,3304.12109375,1975.78125,0.00390625,0.0
80.127,Linux,50.9,40.7,656.203125,3264.59375,2062.484375,0.00390625,0.0078125
81.128,Linux,55.9,44.3,576.9453125,3217.171875,2141.30859375,0.00390625,0.0
82.129,Linux,48.9,41.9,509.92578125,3191.5390625,2208.1953125,0.00390625,0.0
83.13,Linux,50.0,44.3,406.953125,3199.6875,2416.47265625,0.00390625,0.0
84.131,Linux,41.9,38.8,361.0546875,3194.61328125,2466.66796875,0.00390625,0.16796875
85.133,Linux,42.9,36.8,361.08984375,3282.7109375,2466.6328125,0.00390625,0.046875
86.135,Linux,38.9,35.9,361.09765625,3386.421875,2466.6171875,0.00390625,0.01171875
87.136,Linux,43.9,37.0,361.16796875,3466.5859375,2466.546875,0.00390625,0.171875
88.138,Linux,44.9,37.4,360.3515625,3597.1953125,2466.40234375,0.00390625,0.28125
89.139,Linux,41.0,37.0,360.4296875,3759.953125,2464.953125,0.0078125,0.25390625
90.14,Linux,51.0,39.2,360.59765625,3836.69140625,2464.78515625,0.00390625,0.171875
91.142,Linux,46.9,30.4,360.8359375,3837.55859375,2464.53515625,0.00390625,0.265625
92.143,Linux,49.0,15.1,369.58203125,3844.94140625,2455.71484375,0.0078125,9.44921875
93.144,Linux,73.9,18.0,383.28125,3898.40625,2439.83984375,0.28125,13.92578125
94.145,Linux,89.9,15.0,406.46484375,3926.78125,2411.51953125,0.00390625,32.96875
95.146,Linux,89.9,15.7,420.2890625,3941.74609375,2397.68359375,0.00390625,30.2890625
96.147,Linux,99.9,16.2,428.87890625,3950.1015625,2388.69140625,0.0,10.93359375
97.149,Linux,85.8,15.8,446.0390625,3935.203125,2371.796875,0.015625,145.5625
