elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Linux,635.4,0.0,100.97265625,1672.46484375,2022.97265625,0.0,0.0
1.003,Linux,85.9,20.5,223.9140625,1738.3125,2022.73046875,0.01171875,6.3828125
2.004,Linux,78.9,11.3,604.82421875,2098.88671875,2022.7265625,0.015625,298.44921875
3.005,Linux,82.9,12.2,839.2109375,2309.6328125,2022.7265625,0.0,289.0078125
4.006,Linux,103.9,13.7,879.8203125,2351.5078125,2022.7265625,0.0,31.56640625
5.008,Linux,84.9,14.6,915.4296875,2382.8515625,2022.71484375,0.015625,209.9609375
6.009,Linux,105.8,17.2,1012.81640625,2488.90625,2022.71484375,0.00390625,0.0
7.011,Linux,107.9,16.7,1050.32421875,2499.23828125,2022.71484375,0.015625,2.9921875
8.012,Linux,34.9,9.3,1053.375,2499.23046875,2022.71484375,0.00390625,0.0
9.014,Linux,40.9,9.7,1059.5,2506.84765625,2022.71484375,0.00390625,0.0
10.015,Linux,53.9,11.4,1072.46484375,2527.93359375,2022.71484375,0.00390625,0.0
11.017,Linux,51.9,11.9,1072.46484375,2521.9296875,2022.71484375,0.01171875,0.03515625
12.018,Linux,44.0,10.7,1072.46484375,2521.40625,2022.71484375,0.00390625,0.0
13.019,Linux,84.9,12.8,1072.48046875,2526.05859375,2022.5625,0.00390625,0.265625
14.021,Linux,45.9,10.7,1072.484375,2526.01171875,2022.5625,0.0078125,0.0
15.023,Linux,49.9,11.0,1072.484375,2526.0078125,2022.5625,0.00390625,0.0
16.024,Linux,54.9,19.3,1073.7578125,2612.21484375,2022.5625,0.0703125,2.78515625
17.025,Linux,44.0,38.3,1073.7578125,2847.37890625,2022.5625,0.00390625,0.0
18.026,Linux,43.9,38.8,1073.7578125,2863.1875,2022.5625,0.00390625,0.0
19.028,Linux,40.9,35.4,1073.7578125,3075.09375,2022.5625,0.00390625,0.0
20.029,Linux,52.9,39.6,1073.7578125,3153.93359375,2022.5625,0.00390625,0.0
21.03,Linux,43.0,38.0,1073.7578125,3162.73046875,2022.5625,0.00390625,0.0
22.031,Linux,44.9,36.6,1073.7578125,3162.703125,2022.5625,0.00390625,0.0
23.033,Linux,45.9,36.8,1073.7578125,3168.0546875,2022.5625,0.00390625,0.0
24.034,Linux,47.9,36.7,1073.7578125,3205.6640625,2022.5625,0.00390625,0.0
25.036,Linux,54.9,47.7,1073.7578125,3249.8984375,2012.796875,0.00390625,0.0
26.038,Linux,50.9,43.9,1073.7578125,3287.625,2012.69140625,0.00390625,0.0
27.041,Linux,52.8,39.4,1073.76171875,3384.8125,2013.015625,0.00390625,0.03125
28.043,Linux,46.9,38.6,1073.76171875,3473.8359375,2013.015625,0.00390625,0.078125
29.045,Linux,54.9,38.8,1073.765625,3559.46875,2013.015625,0.00390625,0.0
30.047,Linux,52.9,38.9,1073.765625,3656.5,2013.0390625,0.00390625,0.0
31.049,Linux,46.9,38.3,1073.765625,3723.234375,2013.04296875,0.00390625,0.0625
32.05,Linux,48.9,37.8,1073.765625,3757.1015625,2013.04296875,0.0078125,0.03125
33.052,Linux,48.9,37.4,1073.765625,3795.8203125,2013.04296875,0.00390625,0.015625
34.054,Linux,52.9,37.9,1073.76953125,3824.84375,2013.046875,0.00390625,0.0
35.056,Linux,52.9,41.4,1073.76953125,3833.8671875,2046.28515625,0.00390625,0.0
36.057,Linux,47.9,42.6,1006.203125,3826.7890625,2226.87890625,0.00390625,0.046875
