os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 3450U with Radeon Vega Mobile Gfx,Radeon Vega Series / Radeon Vega Mobile Series,5948656,6.17.0-35-generic,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
0.763388,1309.95,13.3443,3,52,52,200,0,0.802494,0,2.38811,4964116215
2.06536,484.177,19.0249,4,53,53,200,0,0.819408,0,2.55445,5448289901
89.551,11.1668,19.0249,4,53,53,200,0,0.819408,0,2.55445,5459457692
59.1882,16.8953,19.0249,4,53,53,200,0,0.819408,0,2.55445,5476358458
48.7807,20.4999,15.8025,15,53,53,200,0,0.850658,0,2.56523,5496854307
23.5142,42.5276,15.8025,15,53,53,200,0,0.850658,0,2.56523,5539382317
105.381,9.48934,15.8025,15,53,53,200,0,0.850658,0,2.56523,5548871956
74.3455,13.4507,15.8025,15,53,53,200,0,0.850658,0,2.56523,5562325978
66.92,14.9432,15.8025,15,53,53,200,0,0.850658,0,2.56523,5577268333
63.1283,15.8408,15.8025,15,53,53,200,0,0.850658,0,2.56523,5593109727
57.729,17.3223,15.8025,15,53,53,200,0,0.850658,0,2.56523,5610432394
59.0783,16.9267,15.8025,15,53,53,200,0,0.850658,0,2.56523,5627359400
58.4059,17.1215,15.8025,15,53,53,200,0,0.850658,0,2.56523,5644481456
60.3739,16.5634,15.8025,15,53,53,200,0,0.850658,0,2.56523,5661045571
60.704,16.4734,15.8025,15,53,53,200,0,0.850658,0,2.56523,5677520027
60.8487,16.4342,15.8025,15,53,53,200,0,0.850658,0,2.56523,5693954482
58.719,17.0303,15.8025,15,53,53,200,0,0.850658,0,2.56523,5710985528
59.8434,16.7103,15.8025,15,53,53,200,0,0.850658,0,2.56523,5727696024
59.9237,16.6879,15.8025,15,53,53,200,0,0.850658,0,2.56523,5744384340
53.8058,18.5854,15.8025,15,53,53,200,0,0.850658,0,2.56523,5762970577
67.0099,14.9232,15.8025,15,53,53,200,0,0.850658,0,2.56523,5777894392
60.9902,16.3961,15.8025,15,53,53,200,0,0.850658,0,2.56523,5794290977
57.5659,17.3714,15.8025,15,53,53,200,0,0.850658,0,2.56523,5811662823
61.1886,16.3429,15.8025,15,53,53,200,0,0.850658,0,2.56523,5828005999
60.3141,16.5799,15.8025,15,53,53,200,0,0.850658,0,2.56523,5844586474
60.4007,16.5561,15.8025,15,53,53,200,0,0.850658,0,2.56523,5861142870
