os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 3450U with Radeon Vega Mobile Gfx,Radeon Vega Series / Radeon Vega Mobile Series,5948656,6.17.0-35-generic,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
0.759228,1317.13,13.0482,3,52,52,200,0,0.812759,0,2.33001,4965135386
2.15537,463.958,20.2857,3,53,53,200,0,0.825104,0,2.5273,5429090513
118.7,8.4246,20.2857,3,53,53,200,0,0.825104,0,2.5273,5437518501
56.6101,17.6647,20.2857,3,53,53,200,0,0.825104,0,2.5273,5455183638
47.1062,21.2286,20.2857,3,53,53,200,0,0.825104,0,2.5273,5476418067
22.5944,44.2588,16.7488,19,53,53,200,0,0.86124,0,2.5574,5520671289
101.066,9.89457,16.7488,19,53,53,200,0,0.86124,0,2.5574,5530567338
77.5185,12.9002,16.7488,19,53,53,200,0,0.86124,0,2.5574,5543470041
68.8916,14.5156,16.7488,19,53,53,200,0,0.86124,0,2.5574,5557984424
59.8166,16.7178,16.7488,19,53,53,200,0,0.86124,0,2.5574,5574702760
59.6679,16.7594,16.7488,19,53,53,200,0,0.86124,0,2.5574,5591462736
60.2079,16.6091,16.7488,19,53,53,200,0,0.86124,0,2.5574,5608072351
57.226,17.4746,16.7488,19,53,53,200,0,0.86124,0,2.5574,5625547718
59.9192,16.6891,16.7488,19,53,53,200,0,0.86124,0,2.5574,5642237264
60.8099,16.4447,16.7488,19,53,53,200,0,0.86124,0,2.5574,5658682529
59.733,16.7412,16.7488,19,53,53,200,0,0.86124,0,2.5574,5675424225
60.7911,16.4498,16.7488,19,53,53,200,0,0.86124,0,2.5574,5691874270
59.7349,16.7406,16.7488,19,53,53,200,0,0.86124,0,2.5574,5708615466
54.6742,18.2902,16.7488,19,53,53,200,0,0.86124,0,2.5574,5726906123
64.8919,15.4103,16.7488,19,53,53,200,0,0.86124,0,2.5574,5742316678
58.5214,17.0878,16.7488,19,53,53,200,0,0.86124,0,2.5574,5759405364
59.7919,16.7247,16.7488,19,53,53,200,0,0.86124,0,2.5574,5776130650
60.2297,16.6031,16.7488,19,53,53,200,0,0.86124,0,2.5574,5792734175
58.324,17.1456,16.7488,19,53,53,200,0,0.86124,0,2.5574,5809880432
60.7579,16.4588,16.7488,19,53,53,200,0,0.86124,0,2.5574,5826339967
58.8232,17.0001,16.7488,19,53,53,200,0,0.86124,0,2.5574,5843340193
60.1335,16.6297,16.7488,19,53,53,200,0,0.86124,0,2.5574,5859970779
58.9673,16.9586,16.7488,19,53,53,200,0,0.86124,0,2.5574,5876930345
60.2263,16.604,16.7488,19,53,53,200,0,0.86124,0,2.5574,5893535080
61.069,16.3749,16.7488,19,53,53,200,0,0.86124,0,2.5574,5909910306
56.6177,17.6623,16.7488,19,53,53,200,0,0.86124,0,2.5574,5927572862
61.4055,16.2852,16.7488,19,53,53,200,0,0.86124,0,2.5574,5943859458
60.0339,16.6573,16.7488,19,53,53,200,0,0.86124,0,2.5574,5960517233
57.8192,17.2953,16.7488,19,53,53,200,0,0.86124,0,2.5574,5977820810
61.8479,16.1687,17.8571,45,53,53,200,0,0.884686,0,2.58075,5993982445
59.8971,16.6953,17.8571,45,53,53,200,0,0.884686,0,2.58075,6010678401
54.1051,18.4826,17.8571,45,53,53,200,0,0.884686,0,2.58075,6029160818
65.1043,15.36,17.8571,45,53,53,200,0,0.884686,0,2.58075,6044522003
61.193,16.3417,17.8571,45,53,53,200,0,0.884686,0,2.58075,6060864528
59.5129,16.8031,17.8571,45,53,53,200,0,0.884686,0,2.58075,6077668184
59.6946,16.7519,17.8571,45,53,53,200,0,0.884686,0,2.58075,6094420230
59.2322,16.8827,17.8571,45,53,53,200,0,0.884686,0,2.58075,6111303415
60.19,16.6141,17.8571,45,53,53,200,0,0.884686,0,2.58075,6127918871
34.3516,29.1107,17.8571,45,53,53,200,0,0.884686,0,2.58075,6157030518
253.465,3.94532,17.8571,45,53,53,200,0,0.884686,0,2.58075,6160976522
59.7299,16.742,17.8571,45,53,53,200,0,0.884686,0,2.58075,6177719058
58.9385,16.9668,17.8571,45,53,53,200,0,0.884686,0,2.58075,6194686324
60.0225,16.6604,17.8571,45,53,53,200,0,0.884686,0,2.58075,6211347610
59.5865,16.7823,17.8571,45,53,53,200,0,0.884686,0,2.58075,6228130485
60.2244,16.6046,17.8571,45,53,53,200,0,0.884686,0,2.58075,6244735611
59.2953,16.8647,17.8571,45,53,53,200,0,0.884686,0,2.58075,6261600747
60.0068,16.6648,17.8571,45,53,53,200,0,0.884686,0,2.58075,6278265633
59.7496,16.7365,17.8571,45,53,53,200,0,0.884686,0,2.58075,6295003228
59.8003,16.7223,17.8571,45,53,53,200,0,0.884686,0,2.58075,6311725964
60.1667,16.6205,17.8571,45,53,53,200,0,0.884686,0,2.58075,6328346970
59.2159,16.8873,17.8571,45,53,53,200,0,0.884686,0,2.58075,6345234886
58.6405,17.0531,17.8571,45,53,53,200,0,0.884686,0,2.58075,6362288392
60.8831,16.4249,17.8571,45,53,53,200,0,0.884686,0,2.58075,6378714037
60.2518,16.597,17.8571,45,53,53,200,0,0.884686,0,2.58075,6395311953
60.0446,16.6543,17.8571,45,53,53,200,0,0.884686,0,2.58075,6411966589
58.541,17.0821,17.8571,45,53,53,200,0,0.884686,0,2.58075,6429049705
60.4328,16.5473,17.8571,45,53,53,200,0,0.884686,0,2.58075,6445597000
58.951,16.9632,17.8571,45,53,53,200,0,0.884686,0,2.58075,6462560696
59.592,16.7808,17.8571,45,53,53,200,0,0.884686,0,2.58075,6479353552
60.3329,16.5747,7.86802,37,52,52,200,0,0.878826,0,2.57015,6495917318
59.1931,16.8939,7.86802,37,52,52,200,0,0.878826,0,2.57015,6512811774
59.6659,16.76,7.86802,37,52,52,200,0,0.878826,0,2.57015,6529572419
60.065,16.6486,7.86802,37,52,52,200,0,0.878826,0,2.57015,6546221305
59.0888,16.9237,7.86802,37,52,52,200,0,0.878826,0,2.57015,6563144851
59.0451,16.9362,7.86802,37,52,52,200,0,0.878826,0,2.57015,6580082617
59.4818,16.8119,7.86802,37,52,52,200,0,0.878826,0,2.57015,6596894753
60.2379,16.6008,7.86802,37,52,52,200,0,0.878826,0,2.57015,6613496058
59.1584,16.9038,7.86802,37,52,52,200,0,0.878826,0,2.57015,6630400264
62.6763,15.955,7.86802,37,52,52,200,0,0.878826,0,2.57015,6646355449
56.0291,17.8479,7.86802,37,52,52,200,0,0.878826,0,2.57015,6664204166
62.3109,16.0486,7.86802,37,52,52,200,0,0.878826,0,2.57015,6680253401
58.7196,17.0301,7.86802,37,52,52,200,0,0.878826,0,2.57015,6697284017
60.2028,16.6105,7.86802,37,52,52,200,0,0.878826,0,2.57015,6713895153
59.8493,16.7086,7.86802,37,52,52,200,0,0.878826,0,2.57015,6730604329
56.6758,17.6442,7.86802,37,52,52,200,0,0.878826,0,2.57015,6748248635
56.1832,17.7989,7.86802,37,52,52,200,0,0.878826,0,2.57015,6766048352
68.1748,14.6682,7.86802,37,52,52,200,0,0.878826,0,2.57015,6780717076
58.0673,17.2214,7.86802,37,52,52,200,0,0.878826,0,2.57015,6797938972
60.3034,16.5828,7.86802,37,52,52,200,0,0.878826,0,2.57015,6814522148
59.5606,16.7896,7.86802,37,52,52,200,0,0.878826,0,2.57015,6831312463
60.052,16.6522,7.86802,37,52,52,200,0,0.878826,0,2.57015,6847965049
61.4476,16.274,7.86802,37,52,52,200,0,0.878826,0,2.57015,6864239074
60.5105,16.5261,7.86802,37,52,52,200,0,0.878826,0,2.57015,6880765580
57.6483,17.3466,7.86802,37,52,52,200,0,0.878826,0,2.57015,6898113346
59.3565,16.8474,7.86802,37,52,52,200,0,0.878826,0,2.57015,6914961382
59.5829,16.7833,7.86802,37,52,52,200,0,0.878826,0,2.57015,6931745618
60.4862,16.5327,7.86802,37,52,52,200,0,0.878826,0,2.57015,6948278954
59.6854,16.7545,7.86802,37,52,52,200,0,0.878826,0,2.57015,6965033739
60.069,16.6475,7.86802,37,52,52,200,0,0.878826,0,2.57015,6981685045
58.442,17.111,7.36041,33,51,51,200,0,0.878826,0,2.57015,6998793131
60.0019,16.6661,7.36041,33,51,51,200,0,0.878826,0,2.57015,7015460067
60.8671,16.4292,7.36041,33,51,51,200,0,0.878826,0,2.57015,7031889782
58.1916,17.1846,7.36041,33,51,51,200,0,0.878826,0,2.57015,7049074879
59.4901,16.8095,7.36041,33,51,51,200,0,0.878826,0,2.57015,7065885034
55.3337,18.0722,7.36041,33,51,51,200,0,0.878826,0,2.57015,7083959031
62.039,16.1189,7.36041,33,51,51,200,0,0.878826,0,2.57015,7100078337
64.7755,15.4379,7.36041,33,51,51,200,0,0.878826,0,2.57015,7115516061
58.9942,16.9508,7.36041,33,51,51,200,0,0.878826,0,2.57015,7132468227
59.1437,16.908,7.36041,33,51,51,200,0,0.878826,0,2.57015,7149376303
61.779,16.1867,7.36041,33,51,51,200,0,0.878826,0,2.57015,7165563618
54.9154,18.2098,7.36041,33,51,51,200,0,0.878826,0,2.57015,7183775525
61.8793,16.1605,7.36041,33,51,51,200,0,0.878826,0,2.57015,7199936791
59.1247,16.9134,7.36041,33,51,51,200,0,0.878826,0,2.57015,7216850637
59.9636,16.6768,7.36041,33,51,51,200,0,0.878826,0,2.57015,7233528632
60.3861,16.5601,7.36041,33,51,51,200,0,0.878826,0,2.57015,7250089658
60.1024,16.6383,7.36041,33,51,51,200,0,0.878826,0,2.57015,7266728544
60.922,16.4144,7.36041,33,51,51,200,0,0.878826,0,2.57015,7283142769
57.6807,17.3368,7.36041,33,51,51,200,0,0.878826,0,2.57015,7300482225
61.2333,16.331,7.36041,33,51,51,200,0,0.878826,0,2.57015,7316813251
59.5387,16.7958,7.36041,33,51,51,200,0,0.878826,0,2.57015,7333612007
58.5027,17.0932,7.36041,33,51,51,200,0,0.878826,0,2.57015,7350706423
62.5401,15.9897,7.36041,33,51,51,200,0,0.878826,0,2.57015,7366695718
59.8668,16.7038,7.36041,33,51,51,200,0,0.878826,0,2.57015,7383401053
59.8062,16.7207,7.36041,33,51,51,200,0,0.878826,0,2.57015,7400124509
54.8258,18.2396,7.36041,33,51,51,200,0,0.878826,0,2.57015,7418362536
62.3395,16.0412,7.36041,33,51,51,200,0,0.878826,0,2.57015,7434404061
60.4162,16.5518,7.36041,33,51,51,200,0,0.878826,0,2.57015,7450960147
17.2232,58.0611,7.36041,33,51,51,200,0,0.878826,0,2.57015,7509023422
196.245,5.09566,11.7506,25,50,50,200,0,0.878826,0,2.57586,7514115797
59.7501,16.7364,11.7506,25,50,50,200,0,0.878826,0,2.57586,7530851962
60.1665,16.6205,11.7506,25,50,50,200,0,0.878826,0,2.57586,7547473658
58.3201,17.1467,11.7506,25,50,50,200,0,0.878826,0,2.57586,7564621304
59.5202,16.801,11.7506,25,50,50,200,0,0.878826,0,2.57586,7581422590
60.6598,16.4854,11.7506,25,50,50,200,0,0.878826,0,2.57586,7597908655
58.7751,17.014,11.7506,25,50,50,200,0,0.878826,0,2.57586,7614922911
