elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0009999999999998899,Linux,86.9,24.4,210.76171875,1781.6953125,2085.7109375,0.015625,48.9140625,NaN,NaN
1.0019999999999998,Linux,78.9,12.1,568.75390625,2129.13671875,2085.7109375,0.015625,290.62890625,NaN,NaN
2.004,Linux,80.9,11.8,833.6953125,2377.546875,2085.7109375,0.0,288.44140625,NaN,NaN
3.005,Linux,102.9,14.4,878.51953125,2385.3984375,2085.7109375,0.0,30.1328125,NaN,NaN
4.006,Linux,81.9,14.2,913.625,2379.73828125,2085.7109375,0.015625,210.0390625,NaN,NaN
5.008,Linux,105.8,19.5,1011.4609375,2482.60546875,2085.7109375,0.0,0.0,0.791679,1263.14
6.009,Linux,116.9,18.4,1048.96484375,2516.9453125,2085.7109375,0.015625,1.80078125,58.5813,17.0703
7.01,Linux,35.0,9.9,1052.04296875,2515.765625,2085.7109375,0.0078125,0.0,56.9087,17.572
8.012,Linux,38.9,10.8,1058.14453125,2519.70703125,2085.7109375,0.00390625,0.0,61.7062,16.2058
9.013,Linux,48.9,12.3,1071.08984375,2529.78125,2085.7109375,0.00390625,0.0,60.9324,16.4116
10.014,Linux,41.9,10.9,1071.08984375,2529.6640625,2085.7109375,0.00390625,0.0,57.974,17.2491
11.016,Linux,50.9,12.5,1071.08984375,2527.85546875,2085.7109375,0.01171875,0.02734375,57.9471,17.2571
12.017,Linux,37.0,10.0,1071.08984375,2526.3203125,2085.7109375,0.00390625,0.12109375,58.8934,16.9798
13.018,Linux,44.9,10.9,1071.08984375,2524.1171875,2085.7109375,0.0078125,0.01953125,59.9578,16.6784
14.02,Linux,82.9,14.5,1071.10546875,2520.6328125,2085.53125,0.0,0.015625,57.3167,17.4469
15.021,Linux,43.9,11.3,1071.10546875,2519.96875,2085.53125,0.00390625,0.12109375,61.1446,16.3547
16.023,Linux,46.9,11.3,1071.109375,2519.078125,2085.53125,0.0078125,0.0,59.0948,16.922
17.024,Linux,54.9,24.0,1071.171875,2627.10546875,2085.53125,0.0703125,0.0,63.1284,15.8407
18.025,Linux,44.0,38.0,1071.171875,2846.43359375,2085.53125,0.00390625,0.0,59.9348,16.6848
19.027,Linux,41.9,39.6,1071.171875,2862.3359375,2085.53125,0.00390625,0.0,59.2013,16.8915
20.029,Linux,40.9,36.5,1071.171875,2990.60546875,2190.04296875,0.00390625,0.0,77.6373,12.8804
21.031,Linux,54.9,53.1,998.5234375,3007.80859375,2245.14453125,0.00390625,0.7890625,64.0508,15.6126
22.033,Linux,48.9,49.7,988.48046875,3005.0,2252.7578125,0.00390625,0.98046875,62.5946,15.9758
23.035,Linux,40.9,37.3,980.8125,3003.87890625,2260.28515625,0.00390625,3.76953125,58.9799,16.9549
24.036,Linux,42.9,36.6,980.71484375,3003.67578125,2260.34765625,0.00390625,3.69921875,69.4763,14.3934
25.038,Linux,49.9,38.6,930.37890625,2981.34375,2310.6484375,0.00390625,0.65625,54.9366,18.2028
26.039,Linux,49.9,38.4,857.75,2953.6875,2383.20703125,0.00390625,0.0546875,58.406,17.1215
27.04,Linux,48.9,37.0,748.703125,2902.6640625,2492.265625,0.00390625,0.10546875,53.8313,18.5765
28.041,Linux,50.0,37.2,647.1953125,2857.03515625,2600.83203125,0.00390625,0.10546875,54.9741,18.1904
29.043,Linux,51.9,38.2,528.0546875,2808.140625,2727.2265625,0.00390625,0.03125,59.6334,16.7691
30.045,Linux,46.9,37.4,514.375,2786.3671875,2840.3515625,0.00390625,0.01953125,62.2909,16.0537
31.046999999999997,Linux,49.9,38.5,514.40234375,2844.80078125,2874.75390625,0.0078125,0.01171875,58.6322,17.0555
32.048,Linux,47.9,38.7,514.40625,2918.0078125,2872.54296875,0.00390625,0.078125,63.396,15.7739
33.05,Linux,48.9,39.5,514.40625,2988.14453125,2870.71875,0.00390625,0.0,55.134,18.1376
34.051,Linux,53.9,39.5,514.41796875,3039.359375,2868.7578125,0.00390625,0.03125,60.7096,16.4719
35.055,Linux,52.8,39.9,514.421875,3077.125,2867.77734375,0.0078125,0.0,53.5671,18.6682
36.057,Linux,54.9,39.8,514.4375,3127.73046875,2867.41015625,0.00390625,0.015625,54.268,18.4271
37.058,Linux,49.9,39.4,514.44140625,3158.46484375,2867.16015625,0.00390625,0.03125,57.1597,17.4948
38.059,Linux,48.9,38.6,514.4453125,3329.33203125,2863.1484375,0.0078125,0.1640625,57.5478,17.3769
39.06,Linux,48.0,38.0,514.44921875,3419.1953125,2862.4765625,0.00390625,0.10546875,59.1419,16.9085
40.061,Linux,42.9,36.0,514.453125,3499.2265625,2861.6640625,0.00390625,0.0546875,59.7516,16.7359
41.062,Linux,44.0,36.2,514.58203125,3594.89453125,2861.37890625,0.0078125,0.1640625,60.0325,16.6577
42.063,Linux,44.0,35.8,514.62109375,3674.76953125,2861.23046875,0.00390625,0.06640625,57.4699,17.4004
43.064,Linux,40.0,35.8,514.7578125,3772.32421875,2861.01953125,0.00390625,0.125,59.7657,16.732
44.065,Linux,40.0,35.9,514.76171875,3859.67578125,2860.78125,0.00390625,0.00390625,60.2146,16.6073
45.066,Linux,40.9,36.2,514.765625,3869.51171875,2857.4921875,0.0078125,0.00390625,59.3792,16.8409
46.068,Linux,44.9,34.4,514.78125,3953.55078125,2857.06640625,0.00390625,0.21484375,59.5253,16.7996
47.069,Linux,45.9,26.0,514.78515625,4050.2890625,2857.03515625,0.00390625,0.0,61.284,16.3175
48.071,Linux,46.9,26.6,514.7890625,4082.984375,2854.19140625,0.00390625,0.09375,58.935,16.9679
49.073,Linux,45.9,19.3,514.79296875,4080.4375,2853.421875,0.00390625,0.109375,60.7218,16.4685
50.075,Linux,50.9,15.9,525.57421875,4093.1796875,2845.52734375,0.28125,9.078125,72.555,13.7826
51.077,Linux,93.8,17.2,548.359375,4115.66015625,2819.4921875,0.0,25.43359375,0.618457,1616.93
52.078,Linux,97.9,17.4,562.609375,4127.29296875,2805.2421875,0.0078125,24.93359375,14.3698,69.5905
53.079,Linux,97.9,16.5,576.6015625,4139.609375,2791.2421875,0.0,15.671875,0.654636,1527.57
54.081,Linux,87.8,16.1,596.25,4132.4375,2776.765625,0.0,120.43359375,NaN,NaN
55.082,Linux,97.9,18.0,618.53515625,4149.8203125,2773.0703125,0.0,46.0703125,NaN,NaN
56.084,Linux,94.8,16.1,652.4140625,4192.08984375,2769.92578125,0.0,56.55078125,NaN,NaN
57.086,Linux,100.8,17.2,700.3046875,4236.30078125,2769.79296875,0.0,38.25,NaN,NaN
58.087,Linux,98.9,17.0,734.91015625,4256.9921875,2769.5078125,0.0,43.5625,NaN,NaN
59.088,Linux,100.9,16.9,775.4453125,4295.38671875,2769.4453125,0.0,40.1640625,NaN,NaN
60.089,Linux,99.9,17.2,839.515625,4357.62890625,2769.35546875,0.0,42.49609375,NaN,NaN
61.09,Linux,101.9,17.2,885.8046875,4413.2109375,2769.2890625,0.0,51.625,0.124289,8045.79
62.092,Linux,99.9,17.0,901.38671875,4433.13671875,2769.1953125,0.0,42.640625,NaN,NaN
63.093,Linux,98.8,17.0,923.46875,4458.5234375,2769.12890625,0.0,48.46875,NaN,NaN
64.095,Linux,100.9,17.1,944.1953125,4480.3125,2769.0625,0.0,51.66015625,NaN,NaN
65.096,Linux,98.9,18.1,1000.75390625,4537.41796875,2768.7890625,0.00390625,54.3515625,0.292191,3422.42
66.098,Linux,99.8,17.0,1075.9140625,4556.40625,2824.7890625,0.0,41.83203125,NaN,NaN
67.099,Linux,107.9,17.8,1076.91796875,4553.94140625,2826.58984375,0.01953125,0.0,NaN,NaN
68.1,Linux,106.9,16.5,1076.91796875,4554.13671875,2827.5390625,0.0,0.0,NaN,NaN
69.101,Linux,106.9,16.5,1076.91796875,4553.109375,2827.91015625,0.0,0.0,NaN,NaN
70.103,Linux,107.9,16.3,1076.875,4551.3984375,2830.421875,0.0,0.0,NaN,NaN
71.104,Linux,107.9,16.6,1081.4609375,4551.078125,2841.140625,0.0,0.484375,NaN,NaN
72.105,Linux,107.9,16.5,1079.97265625,4550.90625,2840.796875,0.0,0.0,NaN,NaN
73.106,Linux,107.9,16.9,1079.71875,4548.79296875,2844.23828125,0.0,0.0,NaN,NaN
74.107,Linux,107.9,16.5,1079.47265625,4549.0390625,2840.14453125,0.0,0.0,NaN,NaN
75.108,Linux,107.9,17.2,1079.48046875,4548.76953125,2840.9375,0.0,2.8359375,NaN,NaN
76.109,Linux,107.9,16.9,1079.48046875,4548.58203125,2841.12109375,0.0,0.0,NaN,NaN
77.11,Linux,108.9,17.3,1079.48046875,4548.7109375,2841.6328125,0.0,0.0,NaN,NaN
