elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0020000000000000018,Linux,86.9,24.5,207.81640625,2383.4609375,1119.21875,0.01171875,47.3046875,NaN,NaN
1.0030000000000001,Linux,80.9,12.0,557.47265625,2721.73046875,1119.21875,0.015625,260.703125,NaN,NaN
2.004,Linux,78.9,12.4,833.5859375,2907.5625,1119.65625,0.0,321.296875,NaN,NaN
3.0060000000000002,Linux,96.9,14.2,878.30078125,2931.89453125,1119.65625,0.0,18.77734375,NaN,NaN
4.007,Linux,61.9,16.4,894.5390625,2702.296875,1315.1328125,0.00390625,149.0078125,NaN,NaN
5.008,Linux,112.9,24.4,977.21484375,2766.5234375,1370.57421875,0.01171875,1.4609375,0.748409,1336.17
6.009,Linux,105.9,18.2,1043.65234375,2791.2890625,1445.65234375,0.015625,26.921875,64.2788,15.5572
7.01,Linux,77.9,16.8,1051.8515625,2771.4765625,1478.6640625,0.0078125,6.5390625,60.8224,16.4413
8.012,Linux,36.9,9.8,1057.9453125,2779.01953125,1478.6640625,0.00390625,0.0,58.8477,16.993
9.013,Linux,33.0,9.9,1057.9453125,2779.04296875,1478.6640625,0.00390625,0.3828125,60.2377,16.6009
10.015,Linux,47.9,12.9,1070.8984375,2776.6875,1500.0703125,0.015625,0.02734375,60.1379,16.6285
11.016,Linux,42.0,12.8,1070.92578125,2779.08984375,1500.03515625,0.00390625,0.0,65.9357,15.1663
12.017,Linux,49.0,12.4,1073.92578125,2779.1640625,1500.03515625,0.0078125,0.1640625,62.1627,16.0868
13.018,Linux,53.0,12.2,1073.92578125,2779.47265625,1500.02734375,0.00390625,0.140625,1.31055,763.037
14.019,Linux,77.9,14.4,1073.94140625,2783.05078125,1499.63671875,0.0078125,0.01953125,58.834,16.997
15.021,Linux,46.9,11.9,1073.953125,2781.83203125,1499.63671875,0.01171875,0.078125,61.3149,16.3092
16.022,Linux,52.9,21.3,1076.5625,2740.66796875,1544.640625,0.0703125,2.734375,56.6271,17.6594
17.023,Linux,45.0,42.5,1076.69921875,2985.515625,1546.90625,0.00390625,0.0,58.0755,17.219
18.024,Linux,48.9,41.3,1076.69921875,3077.5078125,1546.8984375,0.00390625,0.0,60.1491,16.6254
19.025,Linux,44.9,38.7,1076.69921875,3254.95703125,1548.140625,0.00390625,0.0,58.151,17.1966
20.027,Linux,51.9,40.2,1076.69921875,3369.97265625,1548.7578125,0.00390625,0.0,60.0436,16.6546
21.028,Linux,45.9,41.5,1076.703125,3370.32421875,1548.7578125,0.00390625,0.0,59.0892,16.9236
22.03,Linux,48.9,48.2,1076.703125,3374.04296875,1548.76953125,0.00390625,0.0,32.6008,30.6741
23.031,Linux,43.9,43.1,1076.703125,3375.65234375,1548.5546875,0.00390625,0.0,58.0137,17.2373
24.033,Linux,50.9,38.7,1076.703125,3388.625,1548.93359375,0.00390625,0.0,60.6595,16.4855
25.034,Linux,48.9,37.9,1076.703125,3420.6171875,1549.55859375,0.00390625,0.0,63.2838,15.8018
26.037,Linux,50.9,52.3,1076.70703125,3405.1484375,1592.5859375,0.00390625,0.0,55.8386,17.9087
27.039,Linux,51.9,46.3,1076.70703125,3412.921875,1645.78515625,0.00390625,0.0,62.1259,16.0963
28.04,Linux,53.9,46.2,1006.84375,3394.71484375,1789.94140625,0.00390625,0.05859375,61.4002,16.2866
29.041,Linux,51.9,45.9,966.50390625,3438.3515625,1838.1484375,0.00390625,1.00390625,58.2664,17.1626
30.043,Linux,50.9,42.4,883.4921875,3403.77734375,1927.515625,0.00390625,2.625,64.1456,15.5895
31.045,Linux,55.9,42.8,829.71875,3396.90625,1984.94140625,0.00390625,0.0,63.6802,15.7035
32.047,Linux,53.9,47.6,770.3046875,3395.59375,2048.30859375,0.00390625,0.09375,61.9015,16.1547
33.049,Linux,55.9,43.3,715.95703125,3366.36328125,2104.08984375,0.00390625,0.01171875,31.5753,31.6703
34.05,Linux,49.9,47.9,687.41015625,3351.578125,2182.94140625,0.0078125,0.01171875,61.075,16.3733
35.051,Linux,45.9,44.0,687.40234375,3346.671875,2237.66015625,0.00390625,0.03125,59.7063,16.7487
36.053,Linux,46.9,44.1,687.3203125,3296.0,2300.3203125,0.00390625,0.0625,53.3691,18.7374
37.055,Linux,48.9,43.6,640.14453125,3282.9296875,2349.04296875,0.00390625,0.12109375,55.7285,17.9441
38.057,Linux,52.9,46.2,457.19921875,3288.12109375,2541.84765625,0.00390625,0.0,52.4576,19.063
39.059,Linux,45.9,39.2,426.75,3279.109375,2569.6015625,0.00390625,0.03515625,60.5166,16.5244
40.061,Linux,43.9,38.3,371.83984375,3288.75,2626.05859375,0.00390625,0.0,61.1427,16.3552
41.063,Linux,47.9,43.2,284.34375,3272.23828125,2734.3828125,0.0078125,0.0,36.2359,27.5969
42.064,Linux,36.0,41.6,284.46484375,3330.421875,2779.51953125,0.00390625,0.22265625,61.339,16.3028
43.066,Linux,35.9,38.4,284.43359375,3341.59375,2848.41796875,0.00390625,0.0,57.5422,17.3786
44.068,Linux,39.9,38.6,284.4453125,3357.15234375,2918.625,0.00390625,0.0234375,66.3557,15.0703
45.069,Linux,44.9,36.6,284.44921875,3367.015625,2927.67578125,0.00390625,0.0,59.5784,16.7846
46.071,Linux,45.9,36.3,284.44921875,3458.59375,2938.0546875,0.00390625,0.0,61.4936,16.2619
47.073,Linux,47.9,34.9,284.3984375,3539.73046875,2934.91796875,0.0078125,0.0078125,59.874,16.7018
48.074,Linux,44.0,25.8,284.40234375,3604.24609375,2928.53515625,0.00390625,0.0,61.9151,16.1511
49.075,Linux,48.0,23.5,284.41796875,3662.01171875,2883.84765625,0.00390625,0.0546875,57.356,17.435
50.076,Linux,48.9,17.2,284.421875,3662.0859375,2883.81640625,0.00390625,0.0,10.8547,92.126
51.078,Linux,61.9,17.1,298.734375,3665.08984375,2873.2578125,0.27734375,11.296875,70.1639,14.2524
52.08,Linux,98.9,17.8,322.484375,3688.5546875,2845.375,0.0078125,24.76953125,0.610584,1637.77
53.081,Linux,98.9,17.3,338.15625,3703.7890625,2829.5546875,0.00390625,26.12109375,NaN,NaN
54.082,Linux,97.9,16.2,359.53125,3725.078125,2807.78515625,0.0,27.92578125,0.655261,1526.11
55.083,Linux,88.9,15.8,377.63671875,3734.0078125,2795.17578125,0.0,134.17578125,NaN,NaN
56.085,Linux,91.8,16.5,401.87890625,3713.08203125,2791.31640625,0.0,90.33984375,NaN,NaN
57.087,Linux,104.8,18.1,433.46484375,3755.7890625,2791.1171875,0.0,34.45703125,NaN,NaN
58.088,Linux,102.9,17.3,489.59375,3807.47265625,2790.8515625,0.0,40.9765625,NaN,NaN
59.09,Linux,104.8,17.6,538.109375,3860.4765625,2790.67578125,0.0,33.9609375,NaN,NaN
60.091,Linux,100.9,17.3,594.4921875,3925.2109375,2790.546875,0.0,48.8671875,NaN,NaN
61.092,Linux,101.9,17.8,631.46875,3965.828125,2790.5,0.0,56.45703125,0.129901,7698.15
62.093,Linux,102.9,18.0,668.01171875,4006.37890625,2790.41796875,0.0,57.04296875,NaN,NaN
63.093999999999994,Linux,100.9,17.2,694.15234375,4032.74609375,2790.58984375,0.0,48.28515625,NaN,NaN
64.096,Linux,100.9,17.0,721.8125,4063.6640625,2790.26171875,0.0,54.734375,NaN,NaN
65.097,Linux,101.9,17.8,739.4609375,4082.140625,2789.94140625,0.0,42.77734375,0.300927,3323.06
66.099,Linux,106.9,18.9,856.31640625,4193.50390625,2790.7421875,0.00390625,10.7421875,NaN,NaN
67.1,Linux,106.9,18.1,857.234375,4190.9609375,2790.69921875,0.015625,0.0078125,NaN,NaN
68.101,Linux,108.9,17.3,857.234375,4191.9609375,2790.69921875,0.0,0.0,NaN,NaN
69.103,Linux,108.8,17.3,857.234375,4191.9609375,2790.6953125,0.0,0.0,NaN,NaN
70.104,Linux,107.8,17.1,857.234375,4191.95703125,2790.6953125,0.0,0.0,NaN,NaN
71.105,Linux,108.9,19.3,858.87890625,4198.11328125,2793.6484375,0.0,0.484375,NaN,NaN
72.107,Linux,107.9,17.1,858.87890625,4198.84765625,2793.640625,0.0,0.0,NaN,NaN
73.108,Linux,108.9,17.2,858.87890625,4198.84765625,2793.640625,0.0,0.0,NaN,NaN
74.109,Linux,107.9,17.2,858.87890625,4199.33984375,2793.62890625,0.0,0.0,NaN,NaN
75.111,Linux,108.8,17.4,859.08203125,4200.3046875,2793.50390625,0.0,3.0390625,NaN,NaN
76.112,Linux,108.9,17.0,859.08203125,4200.296875,2793.48828125,0.0,0.0,NaN,NaN
77.113,Linux,108.9,17.6,859.08203125,4200.95703125,2793.37109375,0.0,0.0,NaN,NaN
78.115,Linux,107.9,17.5,859.08203125,4201.16015625,2793.2421875,0.0,0.0,0.0745467,13414.4
79.116,Linux,108.8,17.4,860.46875,4204.30859375,2791.84765625,0.00390625,5.05078125,NaN,NaN
80.118,Linux,108.8,17.1,860.46875,4204.30859375,2791.84765625,0.0,0.0,NaN,NaN
81.119,Linux,108.9,17.3,860.46875,4204.30859375,2791.83203125,0.0,0.0,NaN,NaN
82.12,Linux,109.9,17.3,860.46875,4204.30078125,2791.83203125,0.0,0.0,NaN,NaN
