elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0020000000000000018,Linux,80.9,24.4,228.6015625,1736.8671875,1879.62890625,0.01171875,3.91796875,NaN,NaN
1.0030000000000001,Linux,74.9,11.1,605.41015625,2121.3671875,1879.62890625,0.015625,343.0859375,NaN,NaN
2.004,Linux,84.9,12.7,838.31640625,2364.59375,1879.62890625,0.0,238.39453125,NaN,NaN
3.005,Linux,101.9,14.1,877.82421875,2398.30078125,1879.23828125,0.0,18.82421875,NaN,NaN
4.006,Linux,83.9,16.2,913.4453125,2386.93359375,1879.23828125,0.01953125,210.3203125,NaN,NaN
5.007,Linux,105.9,17.3,1016.09375,2487.59765625,1879.23828125,0.00390625,0.0,0.798265,1252.72
6.009,Linux,105.8,17.5,1045.4453125,2522.46484375,1879.23828125,0.01171875,2.93359375,59.8487,16.7088
7.01,Linux,42.9,11.3,1051.59765625,2525.50390625,1879.23828125,0.0078125,0.0,59.2596,16.8749
8.012,Linux,41.9,11.4,1057.66015625,2519.9375,1879.234375,0.00390625,0.0,62.9033,15.8974
9.014,Linux,44.9,11.7,1065.296875,2514.12109375,1879.234375,0.0078125,0.26171875,80.4275,12.4336
10.016,Linux,44.9,10.8,1070.63671875,2524.328125,1879.234375,0.00390625,0.0,60.1462,16.6262
11.017,Linux,50.9,12.6,1070.63671875,2524.15625,1879.234375,0.0078125,0.0234375,57.43,17.4125
12.019,Linux,36.9,11.5,1070.63671875,2524.15234375,1879.234375,0.00390625,0.0,55.565,17.9969
13.021,Linux,36.9,10.9,1070.63671875,2520.14453125,1879.234375,0.00390625,0.0,63.2514,15.8099
14.022,Linux,37.9,11.5,1070.63671875,2514.65625,1879.234375,0.00390625,0.0,58.2538,17.1663
15.024000000000001,Linux,37.9,11.1,1070.63671875,2512.8515625,1879.234375,0.00390625,0.03125,62.1016,16.1026
16.026,Linux,38.9,11.4,1070.63671875,2510.7265625,1879.234375,0.00390625,0.15625,60.8537,16.4329
17.027,Linux,35.9,10.7,1070.63671875,2508.671875,1879.234375,0.00390625,0.0,58.8053,17.0053
18.029,Linux,36.9,12.1,1070.63671875,2506.90234375,1879.234375,0.00390625,0.0,59.6446,16.766
19.03,Linux,37.9,11.2,1070.63671875,2505.5625,1879.234375,0.00390625,0.01171875,60.766,16.4566
20.032,Linux,35.9,10.4,1070.63671875,2504.52734375,1879.234375,0.00390625,0.0,58.8884,16.9813
21.033,Linux,37.9,12.3,1070.63671875,2503.78515625,1879.234375,0.00390625,0.0,59.6104,16.7756
22.035,Linux,37.9,17.9,1070.63671875,2483.984375,1872.8984375,0.00390625,0.0,57.7347,17.3206
23.036,Linux,87.9,20.4,1070.65234375,2485.90234375,1872.796875,0.00390625,0.0390625,59.2174,16.8869
24.038,Linux,46.9,12.2,1070.65234375,2485.83203125,1872.796875,0.00390625,0.0,57.7224,17.3243
25.039,Linux,47.9,12.5,1070.6640625,2485.828125,1872.796875,0.0078125,0.0,59.129,16.9122
26.041,Linux,48.9,12.2,1070.66796875,2485.8515625,1872.796875,0.00390625,0.0,62.3728,16.0326
27.043,Linux,56.9,29.6,1071.88671875,2652.3515625,1872.79296875,0.0703125,1.8515625,59.8103,16.7195
28.044,Linux,41.9,39.7,1071.890625,2816.578125,1872.79296875,0.00390625,0.0,62.2873,16.0546
29.045,Linux,39.0,37.9,1071.890625,2879.109375,1872.79296875,0.00390625,0.0,59.5859,16.7825
30.046,Linux,46.9,37.4,1071.890625,3019.625,2015.18359375,0.00390625,0.0,57.3461,17.438
31.048000000000002,Linux,50.9,42.4,1071.890625,3067.60546875,2072.8515625,0.0078125,0.0,61.7211,16.2019
32.049,Linux,43.0,38.7,1071.890625,3073.42578125,2080.59765625,0.00390625,0.0,57.7285,17.3225
33.05,Linux,44.0,37.5,1071.89453125,3078.69921875,2085.57421875,0.00390625,0.0,58.2193,17.1764
34.051,Linux,46.9,37.6,1055.0703125,3079.09375,2107.8125,0.00390625,0.16796875,57.6291,17.3523
35.053,Linux,51.9,37.6,995.046875,3054.50390625,2167.83203125,0.00390625,0.50390625,58.9174,16.9729
36.055,Linux,48.9,37.2,915.15234375,3025.60546875,2247.92578125,0.00390625,0.98828125,67.8718,14.7337
37.057,Linux,54.9,37.9,808.46484375,2967.3203125,2354.61328125,0.00390625,0.109375,56.1604,17.8062
38.058,Linux,51.9,38.3,672.61328125,2878.74609375,2491.6640625,0.00390625,0.02734375,62.5921,15.9765
39.06,Linux,48.9,37.8,578.0234375,2848.3828125,2607.9453125,0.00390625,0.2421875,67.1994,14.8811
40.061,Linux,49.9,39.4,478.390625,2830.27734375,2707.81640625,0.0078125,0.0,55.9691,17.867
41.063,Linux,50.9,40.1,382.34375,2785.2421875,2803.49609375,0.00390625,0.00390625,58.5438,17.0812
42.064,Linux,52.9,40.4,308.30078125,2791.1875,2900.6796875,0.00390625,0.0,57.4545,17.4051
43.066,Linux,51.9,40.2,308.3046875,2804.13671875,2962.00390625,0.00390625,0.01171875,56.8395,17.5934
44.068,Linux,54.9,40.9,308.36328125,2801.46484375,3013.7578125,0.00390625,0.0859375,54.9315,18.2045
45.07,Linux,58.9,40.8,308.4296875,2818.46484375,3042.0703125,0.0078125,0.08203125,54.5026,18.3477
46.072,Linux,52.9,40.6,308.46484375,2865.06640625,3039.984375,0.00390625,0.10546875,61.7162,16.2032
47.075,Linux,52.9,41.2,308.47265625,2911.125,3037.4296875,0.00390625,0.015625,61.7254,16.2008
48.076,Linux,49.9,38.6,308.4765625,3054.3984375,3030.59375,0.00390625,0.0,66.6173,15.0111
49.077,Linux,45.9,38.5,308.48828125,3154.78125,3029.23046875,0.00390625,0.0234375,56.4952,17.7006
50.079,Linux,44.9,36.5,308.4921875,3241.046875,3029.0234375,0.00390625,0.015625,59.7622,16.733
51.08,Linux,44.9,36.9,308.51171875,3330.12109375,3028.8828125,0.00390625,0.01171875,60.0674,16.648
52.082,Linux,41.9,36.1,308.515625,3413.01171875,3028.7109375,0.00390625,0.0,59.7265,16.743
53.084,Linux,45.9,36.4,308.51953125,3491.109375,3028.56640625,0.00390625,0.0,57.9514,17.2558
54.085,Linux,42.9,37.4,308.546875,3557.8125,3028.31640625,0.00390625,0.01953125,59.2463,16.8787
55.086,Linux,49.9,37.9,308.55078125,3579.44140625,3025.14453125,0.0078125,0.06640625,59.7996,16.7225
56.088,Linux,47.9,35.0,308.55859375,3623.0,3023.984375,0.00390625,0.171875,59.1143,16.9164
57.09,Linux,42.9,25.4,308.5625,3727.48828125,3023.69140625,0.00390625,0.03125,61.8712,16.1626
58.091,Linux,42.9,25.6,308.56640625,3809.41015625,3022.453125,0.00390625,0.0625,60.7178,16.4696
59.092,Linux,44.9,23.9,308.57421875,3810.76171875,3020.15234375,0.00390625,0.05078125,60.3426,16.572
60.094,Linux,46.9,15.5,314.765625,3817.50390625,3014.70703125,0.01171875,5.7578125,60.4104,16.5534
61.096,Linux,73.9,16.6,334.5390625,3840.37109375,2992.09375,0.26953125,22.33203125,NaN,NaN
62.097,Linux,99.9,17.7,344.5703125,3851.45703125,2982.0625,0.01171875,10.6328125,0.622553,1606.29
63.099000000000004,Linux,97.9,16.3,362.12109375,3871.765625,2964.41015625,0.0,22.09765625,NaN,NaN
64.1,Linux,89.9,15.9,377.12890625,3876.6484375,2949.4921875,0.0,81.84375,0.644373,1551.9
65.101,Linux,97.9,16.5,400.04296875,3901.34375,2940.7734375,0.0,44.171875,NaN,NaN
66.103,Linux,91.8,15.8,435.578125,3935.87890625,2937.18359375,0.0,68.75390625,NaN,NaN
67.105,Linux,99.8,17.3,465.42578125,3967.62109375,2937.05078125,0.0,38.83203125,NaN,NaN
68.107,Linux,98.8,17.3,520.84375,4032.8046875,2936.7109375,0.0,41.61328125,NaN,NaN
69.108,Linux,101.9,17.4,565.15234375,4077.65234375,2936.65234375,0.0,40.71484375,NaN,NaN
70.109,Linux,99.9,17.2,619.2265625,4144.9921875,2936.55078125,0.0,44.0703125,NaN,NaN
71.111,Linux,100.9,17.8,660.60546875,4197.3359375,2936.49609375,0.0,43.109375,0.128812,7763.23
72.112,Linux,99.9,17.0,688.6171875,4220.62890625,2936.39453125,0.00390625,54.19970703125,NaN,NaN
73.113,Linux,98.9,16.6,713.8203125,4245.98046875,2936.31640625,0.0,52.9609375,NaN,NaN
74.114,Linux,100.9,17.0,738.4921875,4276.74609375,2936.26953125,0.0,53.24609375,NaN,NaN
75.115,Linux,98.9,17.7,771.67578125,4310.74609375,2935.9609375,0.0,53.06640625,0.29042,3443.29
76.117,Linux,99.8,19.9,873.08203125,4416.31640625,2935.89453125,0.0,48.59375,NaN,NaN
77.118,Linux,107.8,21.2,874.09375,4409.125,2935.8515625,0.015625,0.00390625,NaN,NaN
78.12,Linux,107.9,20.8,874.09375,4407.03515625,2935.84765625,0.0,0.0,NaN,NaN
79.121,Linux,107.9,18.2,874.09375,4404.1640625,2935.84765625,0.0,0.0,NaN,NaN
80.122,Linux,106.8,19.2,874.09375,4403.890625,2935.828125,0.0,0.0,NaN,NaN
81.124,Linux,108.9,19.2,885.21875,4419.6328125,2935.67578125,0.0,0.32421875,NaN,NaN
82.125,Linux,107.8,19.0,885.21875,4416.7578125,2935.66796875,0.0,0.0,NaN,NaN
83.127,Linux,107.8,18.9,885.21875,4412.9921875,2935.66796875,0.0,0.0,NaN,NaN
84.128,Linux,108.8,17.6,885.21875,4409.36328125,2935.66796875,0.0,0.0,NaN,NaN
85.129,Linux,105.8,18.7,885.359375,4407.09765625,2935.53125,0.0,1.71875,NaN,NaN
86.131,Linux,107.9,17.4,885.359375,4404.7421875,2935.49609375,0.0,0.0,NaN,NaN
87.132,Linux,107.8,18.9,885.359375,4401.7734375,2932.04296875,0.0,0.0,NaN,NaN
88.134,Linux,107.9,19.2,885.359375,4401.69140625,2931.98046875,0.0,0.0,0.0739359,13525.2
89.135,Linux,106.9,18.0,886.328125,4399.9375,2930.9296875,0.0,3.55078125,NaN,NaN
90.136,Linux,107.9,17.2,886.328125,4398.5078125,2930.9296875,0.0,0.0,NaN,NaN
91.137,Linux,106.9,17.0,886.328125,4396.5546875,2930.9296875,0.0,0.0,NaN,NaN
92.138,Linux,108.8,17.4,886.328125,4395.703125,2930.91796875,0.0,0.0,NaN,NaN
93.14,Linux,106.9,17.1,886.328125,4394.7265625,2930.91796875,0.0,0.0,NaN,NaN
94.141,Linux,106.8,17.1,886.328125,4394.05078125,2930.8515625,0.0,0.0,NaN,NaN
95.142,Linux,107.9,17.5,886.328125,4393.16796875,2930.8515625,0.0,0.0,NaN,NaN
96.144,Linux,134.8,28.5,917.44140625,4396.6875,2951.61328125,0.0078125,36.38671875,37.3159,26.7982
97.146,Linux,134.8,31.9,919.453125,4326.1328125,2966.078125,0.00390625,14.98046875,80.3272,12.4491
98.148,Linux,87.8,23.4,919.51953125,4330.578125,2966.85546875,0.0078125,0.0625,48.9612,20.4243
99.149,Linux,83.8,20.9,919.8046875,4332.50390625,2971.40625,0.00390625,0.4453125,57.5151,17.3867
100.15,Linux,82.9,21.0,919.984375,4333.39453125,2967.51953125,0.00390625,0.25,58.0079,17.239
101.152,Linux,86.9,24.2,920.38671875,4329.52734375,2971.109375,0.00390625,0.44921875,65.2496,15.3258
102.153,Linux,86.9,24.2,920.41796875,4331.890625,2968.25,0.00390625,0.12890625,53.2,18.797
103.154,Linux,90.9,24.0,920.44921875,4332.6484375,2968.26171875,0.0078125,0.2109375,68.5792,14.5817
104.156,Linux,91.9,23.5,920.66796875,4333.01171875,2970.8671875,0.00390625,0.2578125,71.0521,14.0742
105.157,Linux,89.9,23.1,920.66796875,4333.4375,2969.25,0.00390625,0.0,60.4793,16.5346
106.159,Linux,88.8,23.2,920.6875,4334.2265625,2967.6328125,0.0078125,0.0234375,67.08,14.9076
107.161,Linux,92.8,24.0,920.69140625,4334.22265625,2967.24609375,0.00390625,0.0078125,71.5462,13.977
108.163,Linux,92.9,22.8,920.7265625,4334.5703125,2967.59375,0.00390625,0.1171875,58.679,17.0419
109.164,Linux,102.9,24.1,920.73046875,4334.70703125,2968.515625,0.00390625,0.67578125,51.0243,19.5985
110.166,Linux,94.8,24.5,920.87890625,4334.82421875,2968.5390625,0.00390625,0.4140625,54.3492,18.3995
111.167,Linux,91.9,24.1,920.10546875,4334.9921875,2970.31640625,0.00390625,0.15625,62.7314,15.941
112.169,Linux,88.8,23.8,920.1640625,4335.01171875,2970.296875,0.00390625,0.296875,74.4303,13.4354
113.171,Linux,86.8,22.6,920.1640625,4335.015625,2970.2421875,0.00390625,0.046875,55.4268,18.0418
114.173,Linux,91.9,24.9,920.171875,4334.91796875,2970.23046875,0.00390625,0.0625,47.0536,21.2524
115.174,Linux,86.9,23.7,920.33203125,4338.7421875,2970.21875,0.00390625,0.37890625,48.0956,20.7919
116.176,Linux,90.9,23.1,920.37109375,4339.125,2970.546875,0.00390625,0.30859375,73.6473,13.5782
117.177,Linux,87.9,23.7,920.375,4343.109375,2970.42578125,0.00390625,0.015625,50.4707,19.8135
118.179,Linux,89.8,24.6,920.375,4343.09765625,2970.38671875,0.00390625,0.125,59.2224,16.8855
119.181,Linux,90.8,24.9,920.0078125,4343.09375,2970.7421875,0.00390625,0.0,57.6081,17.3587
120.182,Linux,85.9,24.4,920.0078125,4343.08984375,2970.7421875,0.00390625,0.0,62.5173,15.9956
121.184,Linux,86.9,23.7,919.62890625,4343.08203125,2971.12109375,0.00390625,0.0,68.7469,14.5461
122.186,Linux,88.8,24.7,919.6328125,4343.078125,2971.11328125,0.00390625,0.0,65.4702,15.2741
123.187,Linux,93.9,24.0,914.5703125,4339.578125,2975.78515625,0.00390625,4.76953125,82.0448,12.1885
124.189,Linux,77.9,19.8,914.5703125,4339.6328125,2976.1484375,0.0078125,0.0625,71.8389,13.92
125.19,Linux,82.9,19.9,914.5703125,4339.56640625,2976.1484375,0.00390625,0.125,62.8666,15.9067
126.192,Linux,82.9,19.6,914.57421875,4339.55859375,2976.140625,0.00390625,0.0,62.8639,15.9074
127.19300000000001,Linux,89.9,23.1,914.578125,4339.5546875,2976.13671875,0.00390625,0.03515625,63.6831,15.7028
128.194,Linux,90.9,24.0,915.23046875,4339.27734375,2977.78125,0.00390625,1.0078125,74.5439,13.4149
129.196,Linux,90.8,23.3,915.23046875,4339.2109375,2978.13671875,0.00390625,0.21875,65.2117,15.3347
130.197,Linux,90.8,23.4,915.234375,4339.1640625,2978.51171875,0.00390625,0.0,48.8616,20.466
131.199,Linux,90.8,23.0,915.234375,4339.15234375,2978.87109375,0.00390625,0.0625,66.1835,15.1095
132.2,Linux,92.9,22.7,915.234375,4339.1484375,2978.87109375,0.00390625,0.0,58.8737,16.9855
133.202,Linux,100.9,25.0,915.3046875,4339.3828125,2978.8671875,0.0078125,0.0078125,57.7924,17.3033
134.204,Linux,93.8,24.0,915.3203125,4339.37890625,2978.83984375,0.0,0.0078125,50.8314,19.6729
135.206,Linux,98.8,24.8,915.41015625,4339.59375,2979.17578125,0.0078125,0.49609375,56.1731,17.8021
136.208,Linux,97.8,24.6,915.4140625,4338.87890625,2979.171875,0.00390625,0.4296875,69.2543,14.4395
137.21,Linux,110.8,25.8,920.3359375,4338.79296875,2980.2109375,0.0078125,5.82421875,55.6139,17.9811
138.212,Linux,102.8,25.2,920.37109375,4338.5703125,2980.55078125,0.0078125,0.06640625,52.3696,19.0951
139.213,Linux,96.8,23.5,920.37109375,4338.55859375,2980.546875,0.00390625,0.0625,57.2724,17.4604
140.215,Linux,101.8,25.4,920.49609375,4338.68359375,2980.9140625,0.0078125,0.18359375,64.9659,15.3927
141.217,Linux,97.8,23.6,920.8203125,4338.62109375,2982.60546875,0.00390625,0.7734375,48.603,20.5748
142.218,Linux,95.9,23.0,920.82421875,4338.55078125,2982.59765625,0.00390625,0.09765625,47.5563,21.0277
143.22,Linux,101.8,24.6,920.82421875,4338.92578125,2982.59765625,0.00390625,0.0625,73.77,13.5556
144.221,Linux,100.8,24.3,920.90625,4338.92578125,2982.83203125,0.00390625,0.37890625,66.647,15.0044
145.223,Linux,96.8,24.1,920.9921875,4338.859375,2982.8203125,0.00390625,0.19921875,64.1964,15.5772
146.225,Linux,99.9,25.0,920.9921875,4338.91796875,2982.80859375,0.00390625,0.0,59.3344,16.8536
147.226,Linux,98.9,23.6,921.01171875,4339.01171875,2983.1953125,0.00390625,0.14453125,58.0312,17.2321
148.227,Linux,101.9,25.2,921.01953125,4339.0078125,2983.1875,0.00390625,0.0078125,66.9162,14.9441
149.229,Linux,98.8,24.5,921.0234375,4339.00390625,2983.17578125,0.00390625,0.0,64.6006,15.4797
150.23,Linux,99.8,24.2,921.08984375,4339.203125,2983.1484375,0.00390625,0.19140625,48.8584,20.4673
151.232,Linux,100.8,24.0,921.1484375,4339.01953125,2983.6796875,0.00390625,0.13671875,56.5962,17.669
152.234,Linux,96.8,23.0,921.2421875,4338.82421875,2984.17578125,0.00390625,0.31640625,54.9469,18.1994
153.235,Linux,98.9,23.6,921.2421875,4338.703125,2984.171875,0.00390625,0.0,59.7336,16.741
154.237,Linux,99.8,24.4,921.24609375,4338.59375,2984.66015625,0.00390625,0.1171875,53.8023,18.5866
155.239,Linux,96.8,23.9,921.24609375,4338.58203125,2984.6484375,0.00390625,0.0,50.8241,19.6757
156.241,Linux,100.8,23.5,921.25,4338.57421875,2984.64453125,0.00390625,0.0,57.8307,17.2918
157.242,Linux,94.8,23.1,921.26953125,4338.21875,2985.171875,0.00390625,0.4375,63.7801,15.6789
158.244,Linux,97.9,25.2,921.26953125,4338.26953125,2985.16796875,0.00390625,0.0,57.1395,17.501
159.245,Linux,93.9,24.1,921.26953125,4338.26171875,2985.16796875,0.00390625,0.0,57.6093,17.3583
160.247,Linux,96.8,25.3,921.27734375,4338.26171875,2985.1640625,0.00390625,0.0390625,53.372,18.7364
161.248,Linux,96.8,25.4,921.27734375,4338.21484375,2985.1640625,0.00390625,0.125,58.584,17.0695
162.25,Linux,95.9,24.2,921.28125,4338.20703125,2985.15234375,0.00390625,0.0,56.0271,17.8485
163.251,Linux,96.9,23.9,921.453125,4337.421875,2985.87890625,0.00390625,0.37109375,57.9793,17.2475
164.253,Linux,99.8,23.2,921.515625,4337.41796875,2985.81640625,0.00390625,0.15625,64.1764,15.582
165.254,Linux,100.9,25.0,921.515625,4337.4140625,2985.81640625,0.00390625,0.0,62.2752,16.0577
166.255,Linux,99.9,24.6,921.515625,4337.41015625,2985.81640625,0.00390625,0.0,63.7359,15.6897
167.256,Linux,100.9,24.2,921.65625,4337.39453125,2986.44921875,0.00390625,0.26171875,44.9377,22.253
168.257,Linux,100.9,24.7,921.68359375,4337.26953125,2986.421875,0.00390625,0.15625,59.7823,16.7274
169.259,Linux,96.8,24.9,921.68359375,4337.265625,2986.2734375,0.01171875,0.015625,106.575,9.3831
170.261,Linux,100.8,26.2,921.6953125,4336.640625,2987.22265625,0.00390625,1.2109375,77.5833,12.8894
171.262,Linux,105.8,26.4,921.75,4336.625,2987.20703125,0.00390625,0.140625,71.5914,13.9682
172.264,Linux,100.8,27.1,921.75,4336.62109375,2987.20703125,0.00390625,0.0,52.0595,19.2088
173.266,Linux,99.8,26.8,921.75,4336.6015625,2987.1953125,0.00390625,0.1171875,59.6465,16.7654
