elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0020000000000000018,Linux,82.9,19.0,269.86328125,1813.64453125,2051.62890625,0.02734375,9.38671875,NaN,NaN
1.0030000000000001,Linux,70.9,9.5,737.75,2266.62109375,2051.62890625,0.0,389.92578125,NaN,NaN
2.004,Linux,99.9,13.3,843.35546875,2333.09375,2051.62890625,0.0,43.03125,NaN,NaN
3.0060000000000002,Linux,100.9,13.4,896.515625,2375.42578125,2051.62890625,0.015625,19.25,NaN,NaN
4.007,Linux,109.9,20.4,993.5625,2444.859375,2051.625,0.0,0.0,0.774073,1291.87
5.008,Linux,116.9,17.1,1055.609375,2494.29296875,2051.62109375,0.015625,0.01171875,59.7313,16.7417
6.009,Linux,57.9,11.8,1061.765625,2478.265625,2051.6171875,0.0078125,0.0,59.0087,16.9467
7.010999999999999,Linux,38.9,9.6,1067.8046875,2482.9296875,2051.6171875,0.00390625,0.0,58.0626,17.2228
8.012,Linux,36.0,8.8,1067.8046875,2482.24609375,2051.6171875,0.00390625,0.0,58.7214,17.0296
9.014,Linux,46.9,10.0,1080.76171875,2504.48828125,2051.6171875,0.01171875,0.0,58.6936,17.0376
10.016,Linux,43.9,11.2,1080.7890625,2504.1875,2051.6171875,0.01171875,0.03125,56.0763,17.8328
11.017,Linux,66.9,12.4,1080.7890625,2502.1875,2051.6171875,0.00390625,0.01953125,57.6577,17.3437
12.019,Linux,65.9,12.7,1080.8046875,2502.8828125,2051.48046875,0.0078125,0.01953125,59.6603,16.7616
13.02,Linux,57.9,12.3,1080.8125,2502.6171875,2051.48046875,0.0078125,0.0,5.12578,195.092
14.021,Linux,37.0,9.4,1080.8125,2502.60546875,2051.48046875,0.00390625,0.0,63.2255,15.8164
15.021999999999998,Linux,87.9,13.8,1097.984375,2525.7109375,2051.48046875,0.00390625,0.0,1.25928,794.102
16.023,Linux,66.9,13.5,1100.81640625,2545.921875,2051.3828125,0.0078125,0.23828125,59.3018,16.8629
17.024,Linux,46.9,11.2,1100.8203125,2545.91796875,2051.3828125,0.0078125,0.0,60.0516,16.6523
18.026,Linux,51.9,30.3,1100.87890625,2714.1953125,2051.37890625,0.06640625,2.6640625,55.2945,18.085
19.027,Linux,43.9,38.7,1100.87890625,2864.234375,2051.37890625,0.00390625,0.01171875,61.1208,16.361
20.029,Linux,43.9,39.2,1100.87890625,2926.0859375,2051.37890625,0.00390625,0.0,59.9159,16.6901
21.03,Linux,42.0,36.8,1100.87890625,3123.05859375,2051.3828125,0.00390625,0.0,51.6281,19.3693
22.032,Linux,53.9,40.7,1100.875,3153.4921875,2051.3828125,0.0078125,0.0,55.3805,18.0569
23.033,Linux,45.9,36.9,1100.875,3160.390625,2051.3828125,0.00390625,0.0,60.9521,16.4063
24.035,Linux,47.9,44.1,1100.875,3145.37890625,2045.91796875,0.00390625,0.0,59.6889,16.7535
25.036,Linux,49.9,46.0,1100.87890625,3155.85546875,2045.765625,0.00390625,0.140625,60.6524,16.4874
26.038,Linux,47.9,37.9,1100.87890625,3202.578125,2045.765625,0.00390625,0.0,55.2258,18.1075
27.04,Linux,47.9,37.5,1100.87890625,3266.40625,2045.765625,0.00390625,0.0,61.3466,16.3008
28.042,Linux,50.9,37.7,1100.8828125,3347.97265625,2045.765625,0.00390625,0.0,60.9603,16.4041
29.044,Linux,52.9,37.9,1100.8828125,3425.92578125,2045.765625,0.00390625,0.0,54.7373,18.2691
30.045,Linux,53.9,39.3,1100.8828125,3514.16015625,2045.765625,0.00390625,0.0,63.4929,15.7498
31.046999999999997,Linux,51.9,38.8,1100.8828125,3625.54296875,2045.765625,0.0078125,0.015625,65.7675,15.2051
32.049,Linux,51.9,38.0,1100.8828125,3695.37890625,2045.765625,0.00390625,0.0,58.868,16.9871
33.05,Linux,53.9,39.2,1100.88671875,3745.46484375,2045.765625,0.00390625,0.0,54.3561,18.3972
