os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 3450U with Radeon Vega Mobile Gfx,Radeon Vega Series / Radeon Vega Mobile Series,5948644,6.17.0-35-generic,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
0.798265,1252.72,14.6289,5,56,56,200,0,0.763306,0,2.54467,4974787467
2.11012,473.908,20.2393,3,57,57,200,0,0.772655,0,2.71288,5448692595
270.219,3.7007,20.2393,3,57,57,200,0,0.772655,0,2.71288,5452394201
59.1484,16.9066,20.2393,3,57,57,200,0,0.772655,0,2.71288,5469303094
49.0958,20.3684,20.2393,3,57,57,200,0,0.772655,0,2.71288,5489675862
21.1564,47.267,17.5309,25,57,57,200,0,0.81588,0,2.75044,5536940457
213.568,4.68236,17.5309,25,57,57,200,0,0.81588,0,2.75044,5541622587
53.2236,18.7887,17.5309,25,57,57,200,0,0.81588,0,2.75044,5560413528
64.9932,15.3862,17.5309,25,57,57,200,0,0.81588,0,2.75044,5575799365
64.1283,15.5937,17.5309,25,57,57,200,0,0.81588,0,2.75044,5591394592
60.013,16.6631,17.5309,25,57,57,200,0,0.81588,0,2.75044,5608057454
62.4732,16.0069,17.5309,25,57,57,200,0,0.81588,0,2.75044,5624064953
55.8466,17.9062,17.5309,25,57,57,200,0,0.81588,0,2.75044,5641972240
65.0147,15.3811,17.5309,25,57,57,200,0,0.81588,0,2.75044,5657353537
57.1914,17.4851,17.5309,25,57,57,200,0,0.81588,0,2.75044,5674839383
60.8299,16.4393,17.5309,25,57,57,200,0,0.81588,0,2.75044,5691279584
59.9796,16.6723,17.5309,25,57,57,200,0,0.81588,0,2.75044,5707952496
59.6108,16.7755,17.5309,25,57,57,200,0,0.81588,0,2.75044,5724728498
59.444,16.8226,17.5309,25,57,57,200,0,0.81588,0,2.75044,5741551701
59.8382,16.7117,17.5309,25,57,57,200,0,0.81588,0,2.75044,5758264583
59.2417,16.88,17.5309,25,57,57,200,0,0.81588,0,2.75044,5775144966
60.1601,16.6223,17.5309,25,57,57,200,0,0.81588,0,2.75044,5791768368
59.9497,16.6807,17.5309,25,57,57,200,0,0.81588,0,2.75044,5808449380
59.5357,16.7967,17.5309,25,57,57,200,0,0.81588,0,2.75044,5825246672
58.905,16.9765,17.5309,25,57,57,200,0,0.81588,0,2.75044,5842224236
60.4727,16.5364,17.5309,25,57,57,200,0,0.81588,0,2.75044,5858760967
57.7095,17.3282,17.5309,25,57,57,200,0,0.81588,0,2.75044,5876089812
60.0229,16.6603,17.5309,25,57,57,200,0,0.81588,0,2.75044,5892750994
59.9056,16.6929,17.5309,25,57,57,200,0,0.81588,0,2.75044,5909444516
60.671,16.4823,17.5309,25,57,57,200,0,0.81588,0,2.75044,5925927188
59.5809,16.7839,17.5309,25,57,57,200,0,0.81588,0,2.75044,5942712190
60.0237,16.6601,17.5309,25,57,57,200,0,0.81588,0,2.75044,5959372932
58.8079,17.0045,17.5309,25,57,57,200,0,0.81588,0,2.75044,5976378126
60.0432,16.6547,17.5309,25,57,57,200,0,0.81588,0,2.75044,5993040288
59.8487,16.7088,17.6322,40,56,56,200,0,0.834438,0,2.75066,6009743020
59.1437,16.908,17.6322,40,56,56,200,0,0.834438,0,2.75066,6026652093
54.0578,18.4987,17.6322,40,56,56,200,0,0.834438,0,2.75066,6045151663
65.344,15.3036,17.6322,40,56,56,200,0,0.834438,0,2.75066,6060455959
60.7775,16.4535,17.6322,40,56,56,200,0,0.834438,0,2.75066,6076908940
63.1646,15.8317,17.6322,40,56,56,200,0,0.834438,0,2.75066,6092741188
55.4272,18.0417,17.6322,40,56,56,200,0,0.834438,0,2.75066,6110784286
64.0426,15.6146,17.6322,40,56,56,200,0,0.834438,0,2.75066,6126398724
59.7618,16.7331,17.6322,40,56,56,200,0,0.834438,0,2.75066,6143132426
59.8745,16.7016,17.6322,40,56,56,200,0,0.834438,0,2.75066,6159834568
59.2905,16.8661,17.6322,40,56,56,200,0,0.834438,0,2.75066,6176701761
55.8718,17.8981,17.6322,40,56,56,200,0,0.834438,0,2.75066,6194600709
61.1233,16.3604,17.6322,40,56,56,200,0,0.834438,0,2.75066,6210961899
63.3111,15.795,17.6322,40,56,56,200,0,0.834438,0,2.75066,6226756888
59.5412,16.7951,17.6322,40,56,56,200,0,0.834438,0,2.75066,6243552810
58.2604,17.1643,17.6322,40,56,56,200,0,0.834438,0,2.75066,6260717754
61.22,16.3345,17.6322,40,56,56,200,0,0.834438,0,2.75066,6277052735
60.4488,16.5429,17.6322,40,56,56,200,0,0.834438,0,2.75066,6293596146
56.0246,17.8493,17.6322,40,56,56,200,0,0.834438,0,2.75066,6311446883
61.4878,16.2634,17.6322,40,56,56,200,0,0.834438,0,2.75066,6327711024
60.6983,16.4749,17.6322,40,56,56,200,0,0.834438,0,2.75066,6344186535
58.1839,17.1869,17.6322,40,56,56,200,0,0.834438,0,2.75066,6361374499
61.1377,16.3565,17.6322,40,56,56,200,0,0.834438,0,2.75066,6377731040
60.6319,16.493,17.6322,40,56,56,200,0,0.834438,0,2.75066,6394224631
59.5608,16.7896,17.6322,40,56,56,200,0,0.834438,0,2.75066,6411014514
58.4882,17.0975,17.6322,40,56,56,200,0,0.834438,0,2.75066,6428112358
30.6877,32.5864,17.6322,40,56,56,200,0,0.834438,0,2.75066,6460700308
193.973,5.15536,17.6322,40,56,56,200,0,0.834438,0,2.75066,6465858891
61.5711,16.2414,17.6322,40,56,56,200,0,0.834438,0,2.75066,6482099211
60.8983,16.4208,17.6322,40,56,56,200,0,0.834438,0,2.75066,6498527262
58.4205,17.1173,13.3166,36,55,55,200,0,0.828579,0,2.75363,6515639046
59.2775,16.8698,13.3166,36,55,55,200,0,0.828579,0,2.75363,6532509149
60.1071,16.637,13.3166,36,55,55,200,0,0.828579,0,2.75363,6549147701
60.2232,16.6049,13.3166,36,55,55,200,0,0.828579,0,2.75363,6565753682
59.2821,16.8685,13.3166,36,55,55,200,0,0.828579,0,2.75363,6582622695
57.341,17.4395,13.3166,36,55,55,200,0,0.828579,0,2.75363,6600066991
60.5117,16.5257,13.3166,36,55,55,200,0,0.828579,0,2.75363,6616592942
58.6915,17.0382,13.3166,36,55,55,200,0,0.828579,0,2.75363,6633630676
61.2586,16.3242,13.3166,36,55,55,200,0,0.828579,0,2.75363,6649955936
60.3653,16.5658,13.3166,36,55,55,200,0,0.828579,0,2.75363,6666524128
59.3392,16.8523,13.3166,36,55,55,200,0,0.828579,0,2.75363,6683377071
60.3733,16.5636,13.3166,36,55,55,200,0,0.828579,0,2.75363,6699940702
60.563,16.5117,13.3166,36,55,55,200,0,0.828579,0,2.75363,6716454004
59.7833,16.7271,13.3166,36,55,55,200,0,0.828579,0,2.75363,6733181826
57.0897,17.5163,13.3166,36,55,55,200,0,0.828579,0,2.75363,6750699012
61.8825,16.1597,13.3166,36,55,55,200,0,0.828579,0,2.75363,6766859351
59.787,16.7261,13.3166,36,55,55,200,0,0.828579,0,2.75363,6783586124
59.1248,16.9134,13.3166,36,55,55,200,0,0.828579,0,2.75363,6800500337
61.0492,16.3802,13.3166,36,55,55,200,0,0.828579,0,2.75363,6816881458
58.6576,17.0481,13.3166,36,55,55,200,0,0.828579,0,2.75363,6833930741
62.5644,15.9835,13.3166,36,55,55,200,0,0.828579,0,2.75363,6849914660
56.8278,17.597,13.3166,36,55,55,200,0,0.828579,0,2.75363,6867512126
64.1999,15.5763,13.3166,36,55,55,200,0,0.828579,0,2.75363,6883091364
58.6759,17.0428,13.3166,36,55,55,200,0,0.828579,0,2.75363,6900133577
57.5933,17.3631,13.3166,36,55,55,200,0,0.828579,0,2.75363,6917498032
60.8547,16.4326,13.3166,36,55,55,200,0,0.828579,0,2.75363,6933931023
59.8468,16.7093,13.3166,36,55,55,200,0,0.828579,0,2.75363,6950641036
61.8373,16.1715,13.3166,36,55,55,200,0,0.828579,0,2.75363,6966813136
56.2381,17.7815,13.3166,36,55,55,200,0,0.828579,0,2.75363,6984594912
61.4473,16.2741,13.3166,36,55,55,200,0,0.828579,0,2.75363,7000875783
59.2596,16.8749,9.11392,37,54,54,200,0,0.828579,0,2.75363,7017745796
60.7673,16.4562,9.11392,37,54,54,200,0,0.828579,0,2.75363,7034202957
60.7196,16.4692,9.11392,37,54,54,200,0,0.828579,0,2.75363,7050673768
58.6166,17.06,9.11392,37,54,54,200,0,0.828579,0,2.75363,7067734242
58.8377,16.9959,9.11392,37,54,54,200,0,0.828579,0,2.75363,7084730695
60.2617,16.5943,9.11392,37,54,54,200,0,0.828579,0,2.75363,7101326137
59.5523,16.792,9.11392,37,54,54,200,0,0.828579,0,2.75363,7118118779
59.6895,16.7534,9.11392,37,54,54,200,0,0.828579,0,2.75363,7134872362
59.7976,16.7231,9.11392,37,54,54,200,0,0.828579,0,2.75363,7151598764
60.2522,16.5969,9.11392,37,54,54,200,0,0.828579,0,2.75363,7168195196
58.3156,17.1481,9.11392,37,54,54,200,0,0.828579,0,2.75363,7185343980
