elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,0.0,0.0,57.4609375,2276.8671875,1119.21875,0.0,0.0
1.002,Linux,86.9,24.5,207.81640625,2383.4609375,1119.21875,0.01171875,47.3046875
2.003,Linux,80.9,12.0,557.47265625,2721.73046875,1119.21875,0.015625,260.703125
3.004,Linux,78.9,12.4,833.5859375,2907.5625,1119.65625,0.0,321.296875
4.006,Linux,96.9,14.2,878.30078125,2931.89453125,1119.65625,0.0,18.77734375
5.007,Linux,61.9,16.4,894.5390625,2702.296875,1315.1328125,0.00390625,149.0078125
6.008,Linux,112.9,24.4,977.21484375,2766.5234375,1370.57421875,0.01171875,1.4609375
7.009,Linux,105.9,18.2,1043.65234375,2791.2890625,1445.65234375,0.015625,26.921875
8.01,Linux,77.9,16.8,1051.8515625,2771.4765625,1478.6640625,0.0078125,6.5390625
9.012,Linux,36.9,9.8,1057.9453125,2779.01953125,1478.6640625,0.00390625,0.0
10.013,Linux,33.0,9.9,1057.9453125,2779.04296875,1478.6640625,0.00390625,0.3828125
11.015,Linux,47.9,12.9,1070.8984375,2776.6875,1500.0703125,0.015625,0.02734375
12.016,Linux,42.0,12.8,1070.92578125,2779.08984375,1500.03515625,0.00390625,0.0
13.017,Linux,49.0,12.4,1073.92578125,2779.1640625,1500.03515625,0.0078125,0.1640625
14.018,Linux,53.0,12.2,1073.92578125,2779.47265625,1500.02734375,0.00390625,0.140625
15.019,Linux,77.9,14.4,1073.94140625,2783.05078125,1499.63671875,0.0078125,0.01953125
16.021,Linux,46.9,11.9,1073.953125,2781.83203125,1499.63671875,0.01171875,0.078125
17.022,Linux,52.9,21.3,1076.5625,2740.66796875,1544.640625,0.0703125,2.734375
18.023,Linux,45.0,42.5,1076.69921875,2985.515625,1546.90625,0.00390625,0.0
19.024,Linux,48.9,41.3,1076.69921875,3077.5078125,1546.8984375,0.00390625,0.0
20.025,Linux,44.9,38.7,1076.69921875,3254.95703125,1548.140625,0.00390625,0.0
21.027,Linux,51.9,40.2,1076.69921875,3369.97265625,1548.7578125,0.00390625,0.0
22.028,Linux,45.9,41.5,1076.703125,3370.32421875,1548.7578125,0.00390625,0.0
23.03,Linux,48.9,48.2,1076.703125,3374.04296875,1548.76953125,0.00390625,0.0
24.031,Linux,43.9,43.1,1076.703125,3375.65234375,1548.5546875,0.00390625,0.0
25.033,Linux,50.9,38.7,1076.703125,3388.625,1548.93359375,0.00390625,0.0
26.034,Linux,48.9,37.9,1076.703125,3420.6171875,1549.55859375,0.00390625,0.0
27.037,Linux,50.9,52.3,1076.70703125,3405.1484375,1592.5859375,0.00390625,0.0
28.039,Linux,51.9,46.3,1076.70703125,3412.921875,1645.78515625,0.00390625,0.0
29.04,Linux,53.9,46.2,1006.84375,3394.71484375,1789.94140625,0.00390625,0.05859375
30.041,Linux,51.9,45.9,966.50390625,3438.3515625,1838.1484375,0.00390625,1.00390625
31.043,Linux,50.9,42.4,883.4921875,3403.77734375,1927.515625,0.00390625,2.625
32.045,Linux,55.9,42.8,829.71875,3396.90625,1984.94140625,0.00390625,0.0
33.047,Linux,53.9,47.6,770.3046875,3395.59375,2048.30859375,0.00390625,0.09375
34.049,Linux,55.9,43.3,715.95703125,3366.36328125,2104.08984375,0.00390625,0.01171875
35.05,Linux,49.9,47.9,687.41015625,3351.578125,2182.94140625,0.0078125,0.01171875
36.051,Linux,45.9,44.0,687.40234375,3346.671875,2237.66015625,0.00390625,0.03125
37.053,Linux,46.9,44.1,687.3203125,3296.0,2300.3203125,0.00390625,0.0625
38.055,Linux,48.9,43.6,640.14453125,3282.9296875,2349.04296875,0.00390625,0.12109375
39.057,Linux,52.9,46.2,457.19921875,3288.12109375,2541.84765625,0.00390625,0.0
40.059,Linux,45.9,39.2,426.75,3279.109375,2569.6015625,0.00390625,0.03515625
41.061,Linux,43.9,38.3,371.83984375,3288.75,2626.05859375,0.00390625,0.0
42.063,Linux,47.9,43.2,284.34375,3272.23828125,2734.3828125,0.0078125,0.0
43.064,Linux,36.0,41.6,284.46484375,3330.421875,2779.51953125,0.00390625,0.22265625
44.066,Linux,35.9,38.4,284.43359375,3341.59375,2848.41796875,0.00390625,0.0
45.068,Linux,39.9,38.6,284.4453125,3357.15234375,2918.625,0.00390625,0.0234375
46.069,Linux,44.9,36.6,284.44921875,3367.015625,2927.67578125,0.00390625,0.0
47.071,Linux,45.9,36.3,284.44921875,3458.59375,2938.0546875,0.00390625,0.0
48.073,Linux,47.9,34.9,284.3984375,3539.73046875,2934.91796875,0.0078125,0.0078125
49.074,Linux,44.0,25.8,284.40234375,3604.24609375,2928.53515625,0.00390625,0.0
50.075,Linux,48.0,23.5,284.41796875,3662.01171875,2883.84765625,0.00390625,0.0546875
51.076,Linux,48.9,17.2,284.421875,3662.0859375,2883.81640625,0.00390625,0.0
52.078,Linux,61.9,17.1,298.734375,3665.08984375,2873.2578125,0.27734375,11.296875
53.08,Linux,98.9,17.8,322.484375,3688.5546875,2845.375,0.0078125,24.76953125
54.081,Linux,98.9,17.3,338.15625,3703.7890625,2829.5546875,0.00390625,26.12109375
55.082,Linux,97.9,16.2,359.53125,3725.078125,2807.78515625,0.0,27.92578125
56.083,Linux,88.9,15.8,377.63671875,3734.0078125,2795.17578125,0.0,134.17578125
57.085,Linux,91.8,16.5,401.87890625,3713.08203125,2791.31640625,0.0,90.33984375
58.087,Linux,104.8,18.1,433.46484375,3755.7890625,2791.1171875,0.0,34.45703125
59.088,Linux,102.9,17.3,489.59375,3807.47265625,2790.8515625,0.0,40.9765625
60.09,Linux,104.8,17.6,538.109375,3860.4765625,2790.67578125,0.0,33.9609375
61.091,Linux,100.9,17.3,594.4921875,3925.2109375,2790.546875,0.0,48.8671875
62.092,Linux,101.9,17.8,631.46875,3965.828125,2790.5,0.0,56.45703125
63.093,Linux,102.9,18.0,668.01171875,4006.37890625,2790.41796875,0.0,57.04296875
64.094,Linux,100.9,17.2,694.15234375,4032.74609375,2790.58984375,0.0,48.28515625
65.096,Linux,100.9,17.0,721.8125,4063.6640625,2790.26171875,0.0,54.734375
