elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,1409.4,0.0,155.234375,1698.90625,1879.69921875,0.0,0.0
1.002,Linux,80.9,24.4,228.6015625,1736.8671875,1879.62890625,0.01171875,3.91796875
2.003,Linux,74.9,11.1,605.41015625,2121.3671875,1879.62890625,0.015625,343.0859375
3.004,Linux,84.9,12.7,838.31640625,2364.59375,1879.62890625,0.0,238.39453125
4.005,Linux,101.9,14.1,877.82421875,2398.30078125,1879.23828125,0.0,18.82421875
5.006,Linux,83.9,16.2,913.4453125,2386.93359375,1879.23828125,0.01953125,210.3203125
6.007,Linux,105.9,17.3,1016.09375,2487.59765625,1879.23828125,0.00390625,0.0
7.009,Linux,105.8,17.5,1045.4453125,2522.46484375,1879.23828125,0.01171875,2.93359375
8.01,Linux,42.9,11.3,1051.59765625,2525.50390625,1879.23828125,0.0078125,0.0
9.012,Linux,41.9,11.4,1057.66015625,2519.9375,1879.234375,0.00390625,0.0
10.014,Linux,44.9,11.7,1065.296875,2514.12109375,1879.234375,0.0078125,0.26171875
11.016,Linux,44.9,10.8,1070.63671875,2524.328125,1879.234375,0.00390625,0.0
12.017,Linux,50.9,12.6,1070.63671875,2524.15625,1879.234375,0.0078125,0.0234375
13.019,Linux,36.9,11.5,1070.63671875,2524.15234375,1879.234375,0.00390625,0.0
14.021,Linux,36.9,10.9,1070.63671875,2520.14453125,1879.234375,0.00390625,0.0
15.022,Linux,37.9,11.5,1070.63671875,2514.65625,1879.234375,0.00390625,0.0
16.024,Linux,37.9,11.1,1070.63671875,2512.8515625,1879.234375,0.00390625,0.03125
17.026,Linux,38.9,11.4,1070.63671875,2510.7265625,1879.234375,0.00390625,0.15625
18.027,Linux,35.9,10.7,1070.63671875,2508.671875,1879.234375,0.00390625,0.0
19.029,Linux,36.9,12.1,1070.63671875,2506.90234375,1879.234375,0.00390625,0.0
20.03,Linux,37.9,11.2,1070.63671875,2505.5625,1879.234375,0.00390625,0.01171875
21.032,Linux,35.9,10.4,1070.63671875,2504.52734375,1879.234375,0.00390625,0.0
22.033,Linux,37.9,12.3,1070.63671875,2503.78515625,1879.234375,0.00390625,0.0
23.035,Linux,37.9,17.9,1070.63671875,2483.984375,1872.8984375,0.00390625,0.0
24.036,Linux,87.9,20.4,1070.65234375,2485.90234375,1872.796875,0.00390625,0.0390625
25.038,Linux,46.9,12.2,1070.65234375,2485.83203125,1872.796875,0.00390625,0.0
26.039,Linux,47.9,12.5,1070.6640625,2485.828125,1872.796875,0.0078125,0.0
27.041,Linux,48.9,12.2,1070.66796875,2485.8515625,1872.796875,0.00390625,0.0
28.043,Linux,56.9,29.6,1071.88671875,2652.3515625,1872.79296875,0.0703125,1.8515625
29.044,Linux,41.9,39.7,1071.890625,2816.578125,1872.79296875,0.00390625,0.0
30.045,Linux,39.0,37.9,1071.890625,2879.109375,1872.79296875,0.00390625,0.0
31.046,Linux,46.9,37.4,1071.890625,3019.625,2015.18359375,0.00390625,0.0
32.048,Linux,50.9,42.4,1071.890625,3067.60546875,2072.8515625,0.0078125,0.0
33.049,Linux,43.0,38.7,1071.890625,3073.42578125,2080.59765625,0.00390625,0.0
34.05,Linux,44.0,37.5,1071.89453125,3078.69921875,2085.57421875,0.00390625,0.0
35.051,Linux,46.9,37.6,1055.0703125,3079.09375,2107.8125,0.00390625,0.16796875
36.053,Linux,51.9,37.6,995.046875,3054.50390625,2167.83203125,0.00390625,0.50390625
37.055,Linux,48.9,37.2,915.15234375,3025.60546875,2247.92578125,0.00390625,0.98828125
38.057,Linux,54.9,37.9,808.46484375,2967.3203125,2354.61328125,0.00390625,0.109375
39.058,Linux,51.9,38.3,672.61328125,2878.74609375,2491.6640625,0.00390625,0.02734375
40.06,Linux,48.9,37.8,578.0234375,2848.3828125,2607.9453125,0.00390625,0.2421875
41.061,Linux,49.9,39.4,478.390625,2830.27734375,2707.81640625,0.0078125,0.0
