elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,0.0,0.0,112.69140625,1659.58984375,1846.125,0.0,0.0
1.001,Linux,78.9,20.5,229.16015625,1761.4609375,1846.06640625,0.03125,2.51953125
2.002,Linux,72.9,11.9,610.4296875,2127.72265625,1846.06640625,0.0,356.43359375
3.003,Linux,86.9,13.5,839.78125,2353.70703125,1846.06640625,0.0,245.3515625
4.005,Linux,101.8,14.6,879.55859375,2386.58203125,1846.06640625,0.0,28.12109375
5.006,Linux,85.9,17.1,913.5078125,2381.5859375,1846.0546875,0.015625,199.0234375
6.007,Linux,102.9,16.7,1016.16015625,2488.32421875,1846.0546875,0.00390625,26.6875
7.008,Linux,110.9,18.5,1054.2265625,2519.5390625,1846.0546875,0.01171875,16.234375
8.009,Linux,32.0,10.6,1054.25390625,2515.12109375,1846.0546875,0.0078125,5.9765625
9.01,Linux,43.0,11.7,1060.35546875,2510.8828125,1846.0546875,0.00390625,0.30078125
10.011,Linux,31.0,10.2,1060.35546875,2506.2890625,1846.0546875,0.01171875,0.125
11.013,Linux,53.9,13.5,1073.27734375,2522.69140625,1846.0546875,0.0078125,0.26171875
12.014,Linux,42.9,11.8,1073.27734375,2521.0234375,1846.0546875,0.00390625,0.0
13.016,Linux,43.9,14.1,1073.28125,2521.0234375,1846.0546875,0.00390625,0.0
14.017,Linux,43.0,11.3,1073.28515625,2519.83984375,1846.0546875,0.00390625,0.0
15.018,Linux,44.9,11.5,1073.28515625,2518.97265625,1846.0546875,0.00390625,0.0
16.02,Linux,44.9,11.0,1073.30859375,2516.99609375,1846.0546875,0.0078125,0.0625
17.021,Linux,46.9,12.3,1073.30859375,2514.39453125,1845.99609375,0.00390625,0.15625
18.023,Linux,88.9,14.6,1073.32421875,2515.9609375,1845.98046875,0.0078125,0.0390625
19.024,Linux,46.9,12.8,1073.32421875,2507.7734375,1845.98046875,0.00390625,0.0
20.026,Linux,46.9,11.2,1073.32421875,2504.859375,1845.98046875,0.00390625,0.01171875
21.028,Linux,48.9,12.2,1073.32421875,2503.8671875,1845.98046875,0.00390625,0.0
22.029,Linux,49.9,12.3,1073.32421875,2503.203125,1845.98046875,0.00390625,0.0
23.03,Linux,42.9,26.8,1073.32421875,2488.44140625,1840.55859375,0.01171875,0.0
24.032,Linux,45.9,11.1,1073.32421875,2488.21484375,1840.5546875,0.00390625,0.0
25.034,Linux,46.9,11.1,1073.32421875,2488.2421875,1840.5546875,0.00390625,0.0
26.035,Linux,47.9,11.8,1073.32421875,2487.9921875,1840.5546875,0.00390625,0.0
27.037,Linux,45.9,11.9,1073.328125,2487.98828125,1840.5546875,0.00390625,0.0
