elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Linux,0.0,0.0,74.44140625,1620.5703125,2040.640625,0.0,0.0
1.002,Linux,83.9,24.5,203.59375,1730.34375,2040.44140625,0.01953125,47.4140625
2.003,Linux,82.9,12.5,535.2109375,2054.95703125,2040.328125,0.015625,246.734375
3.004,Linux,78.9,11.3,833.1796875,2387.92578125,2040.328125,0.0,336.82421875
4.005,Linux,104.9,15.2,877.8203125,2377.14453125,2040.328125,0.0,12.87890625
5.006,Linux,79.9,13.9,909.57421875,2382.25,2040.328125,0.015625,209.89453125
6.007,Linux,106.9,19.5,1010.66796875,2500.296875,2040.32421875,0.0,0.0
7.009,Linux,116.8,18.3,1047.859375,2531.5234375,2040.32421875,0.015625,29.1953125
8.011,Linux,40.9,10.9,1053.9453125,2523.33203125,2040.3203125,0.0078125,3.984375
9.012,Linux,41.9,12.0,1060.078125,2522.234375,2040.3203125,0.00390625,0.31640625
10.014,Linux,51.9,13.5,1073.02734375,2527.81640625,2040.3203125,0.00390625,0.07421875
11.015,Linux,44.0,11.3,1073.02734375,2524.3125,2040.3203125,0.00390625,0.0
12.016,Linux,50.9,12.7,1073.02734375,2522.51171875,2040.3203125,0.01171875,0.01953125
13.018,Linux,88.9,14.3,1073.04296875,2525.36328125,2040.31640625,0.00390625,0.03515625
14.019,Linux,45.9,11.2,1073.04296875,2523.4140625,2040.31640625,0.00390625,0.0
15.021,Linux,42.9,11.5,1073.04296875,2519.2734375,2040.31640625,0.00390625,0.0
16.023,Linux,47.9,12.0,1073.046875,2518.8203125,2040.3125,0.0078125,0.0
17.024,Linux,53.9,31.2,1074.42578125,2692.9609375,2040.3125,0.0703125,2.6640625
18.026,Linux,41.9,40.1,1074.42578125,2850.34765625,2040.3125,0.00390625,0.0
19.027,Linux,42.9,40.3,1074.42578125,2905.4609375,2040.3125,0.00390625,0.0
20.029,Linux,45.9,37.6,1074.42578125,3093.5234375,2040.3125,0.00390625,0.0
21.03,Linux,52.9,41.2,1074.42578125,3145.00390625,2040.3125,0.00390625,0.0
22.032,Linux,42.9,37.7,1074.42578125,3145.79296875,2040.30859375,0.00390625,0.0
23.033,Linux,41.9,42.8,1074.42578125,3146.91796875,2039.91796875,0.00390625,0.0
24.035,Linux,47.9,47.6,1074.42578125,3143.32421875,2037.41796875,0.00390625,0.0
25.037,Linux,50.9,39.7,1074.42578125,3197.0546875,2037.41796875,0.00390625,0.0
26.038,Linux,47.9,37.8,1074.42578125,3252.5,2037.41796875,0.00390625,0.0
27.04,Linux,48.9,37.5,1074.4296875,3310.53515625,2037.41796875,0.00390625,0.0
28.042,Linux,49.9,39.2,1074.4296875,3414.19921875,2037.41796875,0.00390625,0.0
29.044,Linux,51.9,40.4,1074.4296875,3489.1875,2037.41796875,0.00390625,0.0
30.046,Linux,51.9,39.1,1074.4296875,3566.48046875,2037.41796875,0.00390625,0.0
