os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 3450U with Radeon Vega Mobile Gfx,Radeon Vega Series / Radeon Vega Mobile Series,5948644,6.17.0-35-generic,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
0.788707,1267.9,14.1694,7,53,53,200,0,0.733459,0,2.55809,4959952953
2.09345,477.68,20.5331,4,54,54,200,0,0.759167,0,2.73342,5437630537
169.453,5.90136,20.5331,4,54,54,200,0,0.759167,0,2.73342,5443536293
67.6927,14.7726,20.5331,4,54,54,200,0,0.759167,0,2.73342,5458306407
53.2017,18.7964,20.5331,4,54,54,200,0,0.759167,0,2.73342,5477109498
23.327,42.8688,17.5182,23,54,54,200,0,0.802391,0,2.76681,5519972823
205.727,4.86081,17.5182,23,54,54,200,0,0.802391,0,2.76681,5524834534
51.876,19.2768,17.5182,23,54,54,200,0,0.802391,0,2.76681,5544113818
68.3384,14.6331,17.5182,23,54,54,200,0,0.802391,0,2.76681,5558748391
62.9338,15.8897,17.5182,23,54,54,200,0,0.802391,0,2.76681,5574637309
60.8071,16.4455,17.5182,23,54,54,200,0,0.802391,0,2.76681,5591083571
61.3761,16.293,17.5182,23,54,54,200,0,0.802391,0,2.76681,5607376541
59.8114,16.7192,17.5182,23,54,54,200,0,0.802391,0,2.76681,5624096183
55.4732,18.0267,17.5182,23,54,54,200,0,0.802391,0,2.76681,5642124031
62.7221,15.9433,17.5182,23,54,54,200,0,0.802391,0,2.76681,5658067770
60.4893,16.5319,17.5182,23,54,54,200,0,0.802391,0,2.76681,5674600091
59.6165,16.7739,17.5182,23,54,54,200,0,0.802391,0,2.76681,5691374614
59.5058,16.8051,17.5182,23,54,54,200,0,0.802391,0,2.76681,5708180517
59.6201,16.7729,17.5182,23,54,54,200,0,0.802391,0,2.76681,5724953759
58.9126,16.9743,17.5182,23,54,54,200,0,0.802391,0,2.76681,5741928952
61.1141,16.3628,17.5182,23,54,54,200,0,0.802391,0,2.76681,5758292033
59.1137,16.9165,17.5182,23,54,54,200,0,0.802391,0,2.76681,5775209226
60.5113,16.5258,17.5182,23,54,54,200,0,0.802391,0,2.76681,5791735718
55.8105,17.9178,17.5182,23,54,54,200,0,0.802391,0,2.76681,5809654195
60.7066,16.4727,17.5182,23,54,54,200,0,0.802391,0,2.76681,5826127376
60.4925,16.531,17.5182,23,54,54,200,0,0.802391,0,2.76681,5842659698
