elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0009999999999998899,Linux,79.9,19.6,220.81640625,1985.04296875,1309.6171875,0.03125,6.26171875,NaN,NaN
1.0019999999999998,Linux,74.9,12.8,645.1640625,2356.0546875,1309.6171875,0.0,344.0703125,NaN,NaN
2.003,Linux,87.9,12.4,831.2421875,2547.70703125,1309.6171875,0.0,241.41015625,NaN,NaN
3.0039999999999996,Linux,101.9,14.3,870.59375,2568.5546875,1309.6171875,0.0,23.42578125,NaN,NaN
4.005,Linux,85.9,16.9,904.359375,2582.3046875,1309.6171875,0.015625,203.5,NaN,NaN
5.006,Linux,105.9,16.9,1017.140625,2700.52734375,1309.6171875,0.00390625,0.0,0.777705,1285.83
6.007,Linux,105.9,16.9,1045.6796875,2719.859375,1309.6171875,0.01171875,2.9921875,60.4011,16.556
7.007999999999999,Linux,31.0,9.7,1045.7109375,2718.25,1309.6171875,0.0078125,0.0,59.4899,16.8096
8.01,Linux,48.9,11.2,1051.796875,2721.5078125,1309.6171875,0.00390625,0.0,59.4413,16.8233
9.011,Linux,31.0,9.9,1051.80078125,2720.296875,1309.6171875,0.01171875,0.0,58.7248,17.0286
10.012,Linux,55.9,14.0,1064.765625,2736.58984375,1321.8203125,0.0078125,0.0,56.8603,17.587
11.013,Linux,45.9,12.7,1064.765625,2732.4453125,1321.8203125,0.00390625,0.0,59.8982,16.695
12.015,Linux,49.9,11.9,1064.7890625,2728.95703125,1321.8203125,0.0078125,0.02734375,58.126,17.204
13.016,Linux,37.9,11.5,1064.7890625,2725.37109375,1321.8203125,0.00390625,0.0,59.7295,16.7421
14.018,Linux,92.9,15.2,1064.8046875,2725.34765625,1321.7890625,0.0078125,0.03515625,61.1198,16.3613
15.018999999999998,Linux,46.9,12.8,1064.8046875,2720.8046875,1321.78515625,0.00390625,0.0,60.4633,16.539
16.02,Linux,48.0,12.5,1064.80859375,2715.5546875,1321.78515625,0.0078125,0.0,62.342,16.0406
17.021,Linux,59.9,33.2,1054.19140625,2779.84375,1481.59765625,0.0703125,0.1015625,57.846,17.2873
18.022,Linux,46.0,39.6,880.5390625,2779.6171875,1656.78125,0.00390625,1.91796875,68.6129,14.5745
19.023,Linux,43.0,40.9,862.1484375,2777.5078125,1675.875,0.00390625,3.18359375,61.2708,16.321
20.024,Linux,39.0,36.1,702.078125,2770.578125,1837.1015625,0.00390625,2.609375,57.1253,17.5054
21.025,Linux,48.9,50.5,644.9140625,2809.1875,1949.4921875,0.00390625,2.69140625,74.0047,13.5126
22.027,Linux,47.9,51.2,630.8359375,2808.5546875,1940.6796875,0.00390625,4.56640625,61.1349,16.3573
23.029,Linux,41.9,36.8,621.328125,2806.765625,1950.53515625,0.00390625,4.08984375,60.8196,16.4421
24.03,Linux,41.9,36.1,621.640625,2807.7421875,1950.37890625,0.00390625,2.98828125,52.9941,18.87
25.032,Linux,49.9,38.2,578.8828125,2795.94140625,1993.15234375,0.00390625,3.75390625,53.6376,18.6436
26.033,Linux,47.9,37.8,513.63671875,2772.5703125,2067.62109375,0.00390625,5.04296875,77.1769,12.9572
27.034,Linux,54.9,38.9,491.0390625,2809.83203125,2105.453125,0.00390625,9.328125,57.4222,17.4149
28.036,Linux,45.9,38.3,494.22265625,2870.1171875,2101.859375,0.00390625,3.31640625,56.8133,17.6015
29.037,Linux,45.9,37.0,497.96875,2970.80078125,2098.109375,0.00390625,3.7421875,57.1185,17.5075
30.038,Linux,49.9,39.0,503.0390625,3057.58984375,2092.98828125,0.00390625,4.6953125,58.8493,16.9926
31.039,Linux,48.9,38.5,509.5078125,3145.55859375,2086.5078125,0.0078125,5.77734375,62.6393,15.9644
32.041,Linux,49.9,39.3,514.75390625,3217.28515625,2081.2578125,0.00390625,4.2109375,61.0291,16.3856
33.042,Linux,48.9,39.6,524.09765625,3306.4140625,2071.7578125,0.00390625,8.8359375,60.5745,16.5086
34.044,Linux,49.9,38.9,527.0390625,3342.0546875,2068.6484375,0.00390625,2.69921875,68.0295,14.6995
35.046,Linux,50.9,39.1,530.26953125,3390.3046875,2065.4140625,0.00390625,2.5703125,58.8308,16.9979
36.047,Linux,49.9,40.0,534.16796875,3435.80078125,2061.47265625,0.00390625,3.45703125,61.891,16.1574
37.048,Linux,52.9,39.4,535.71875,3460.04296875,2059.91015625,0.0078125,1.48828125,64.9001,15.4083
38.05,Linux,47.9,38.0,535.7265625,3645.58984375,2059.90234375,0.00390625,0.08984375,60.105,16.6376
39.051,Linux,48.9,37.0,535.73828125,3727.125,2059.890625,0.0078125,0.09765625,58.8874,16.9816
40.053,Linux,38.9,36.2,535.7421875,3779.69140625,2056.15625,0.00390625,0.03515625,60.5185,16.5239
41.055,Linux,45.9,36.9,535.74609375,3874.0703125,2056.05078125,0.00390625,0.00390625,62.1633,16.0867
42.056,Linux,41.9,36.5,535.74609375,3948.43359375,2056.05078125,0.00390625,0.0,59.1897,16.8948
43.058,Linux,46.9,37.0,535.75,4041.6171875,2056.04296875,0.00390625,0.0,58.6571,17.0482
44.06,Linux,44.9,37.4,535.76171875,4120.14453125,2056.03125,0.00390625,0.00390625,60.0114,16.6635
45.061,Linux,45.9,37.9,535.76171875,4144.62890625,2056.03125,0.0078125,0.0,59.7008,16.7502
46.062,Linux,48.9,37.5,535.76953125,4208.64453125,2055.984375,0.00390625,0.00390625,57.2763,17.4592
47.064,Linux,44.9,26.3,535.76953125,4324.76171875,2055.984375,0.00390625,0.0,61.2523,16.3259
48.066,Linux,45.9,25.4,535.76953125,4395.546875,2055.984375,0.00390625,0.0,56.2996,17.7621
