elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.001,Windows,0.0,0.0,36.9296875,3187.26953125,725.44140625,0.0,0.0
1.002,Windows,0.0,27.6,36.9296875,3197.56640625,725.4375,0.0,0.0
2.003,Windows,73.3,42.8,69.41015625,3272.890625,723.89453125,0.0520696640014648,54.590176582336426
3.005,Windows,85.8,73.8,82.0859375,3357.68359375,723.14453125,0.0008144378662109,0.0327205657958984
4.006,Windows,99.9,43.4,88.875,3391.3359375,723.140625,0.0001306533813476,1.9856643676757808
5.007,Windows,96.8,25.4,216.34375,3488.98828125,723.140625,0.0016603469848632,10.28813362121582
6.008,Windows,81.2,29.6,744.3828125,4078.953125,723.1328125,0.0,466.736177444458
7.01,Windows,96.7,34.7,789.625,4089.04296875,722.98046875,0.0,118.3770875930786
8.012,Windows,96.8,33.9,799.71875,4135.15234375,722.91796875,0.0,11.064796447753906
9.013,Windows,96.8,40.2,898.1875,4268.421875,722.49609375,0.0,27.865147590637207
10.014,Windows,99.9,74.0,917.296875,4331.4453125,722.45703125,0.0,12.4755859375
11.015,Windows,76.4,64.6,973.1015625,4470.98828125,719.06640625,0.0,159.63370895385742
12.017,Windows,99.8,58.3,1029.4375,4615.16015625,719.03515625,0.0031681060791015,58.19497013092041
13.018,Windows,126.4,80.2,1001.8984375,4510.953125,718.984375,0.0002355575561523,4.276704788208008
14.021,Windows,104.4,61.0,1035.08984375,4632.8671875,746.5078125,0.0,2.47265625
15.022,Windows,99.8,68.3,1084.9609375,4690.98828125,758.93359375,0.0,1.34521484375
16.023,Windows,101.4,34.9,1150.55859375,4722.52734375,758.9140625,9.059906005859376e-05,36.59518432617188
17.025,Windows,128.0,29.4,1198.28515625,4756.18359375,758.89453125,0.0027618408203125,46.140259742736816
18.026,Windows,218.5,49.0,1214.09375,4766.7578125,758.88671875,0.0130529403686523,15.334877967834473
19.027,Windows,213.7,33.2,1214.18359375,4758.14453125,758.87890625,0.0139436721801757,1.0868539810180664
20.029,Windows,206.0,38.3,1214.34375,4755.70703125,758.87109375,0.0145378112792968,18.1014404296875
21.03,Windows,202.9,36.6,1238.7734375,4771.5546875,758.87109375,0.0146026611328125,9.69062614440918
22.031,Windows,178.0,31.1,1238.78125,4753.6171875,758.87109375,0.0155067443847656,0.1972999572753906
23.033,Windows,196.5,36.6,1253.79296875,4764.90234375,758.87109375,0.0169734954833984,4.706132888793945
24.034,Windows,193.5,35.9,1253.5078125,4774.89453125,758.87109375,0.0165367126464843,0.5697135925292969
25.035,Windows,157.7,22.3,1259.84375,4783.48046875,758.87109375,0.0092763900756835,0.4557485580444336
26.036,Windows,121.8,23.3,1275.703125,4791.09765625,758.87109375,0.0147924423217773,0.0830307006835937
27.037,Windows,118.6,19.9,1275.703125,4789.6484375,758.87109375,0.0175666809082031,0.0222053527832031
28.038,Windows,121.7,20.8,1271.97265625,4785.32421875,758.87109375,0.0183477401733398,0.0379056930541992
29.04,Windows,113.9,34.9,1272.1328125,4816.52734375,758.87109375,0.0434627532958984,2.6927919387817383
30.041,Windows,103.0,34.0,1272.12890625,4815.32421875,758.87109375,0.0175666809082031,0.0378303527832031
31.044,Windows,116.9,53.5,1272.12890625,4838.46875,758.8671875,0.0175666809082031,0.0222053527832031
32.045,Windows,123.2,68.0,1271.87890625,4973.97265625,758.8671875,0.0175666809082031,0.0378303527832031
33.047,Windows,127.9,69.8,1259.859375,5026.16796875,758.4921875,0.0175666809082031,0.0378303527832031
34.048,Windows,137.3,68.3,1259.609375,5072.1796875,758.4921875,0.0175666809082031,0.0222053527832031
35.05,Windows,84.3,58.4,1259.609375,5077.96484375,737.2265625,0.0122966766357421,0.0358562469482421
36.051,Windows,87.4,44.3,1259.61328125,5138.41015625,737.2265625,0.017683982849121,0.0177364349365234
37.054,Windows,101.3,53.5,1259.61328125,5105.25390625,737.2265625,0.0177421569824218,0.0379228591918945
38.056,Windows,113.9,53.6,1259.6171875,5117.859375,737.2265625,0.0175666809082031,0.0378303527832031
39.057,Windows,120.2,48.4,1259.62109375,5186.48828125,737.21875,0.0175666809082031,0.0378303527832031
40.059,Windows,123.2,61.1,1259.625,5299.6015625,737.203125,0.0175666809082031,0.0378303527832031
41.064,Windows,127.5,71.5,1259.625,5442.8984375,737.203125,0.0175666809082031,0.0222053527832031
42.075,Windows,140.7,76.7,1259.62109375,5291.11328125,876.390625,0.0178594589233398,0.0379400253295898
43.077,Windows,121.6,68.4,1259.625,5294.4765625,876.390625,0.0175666809082031,0.0222053527832031
44.08,Windows,112.2,62.3,1259.62890625,5008.61328125,876.0625,0.0152292251586914,0.0368776321411132
